No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
40,Ayodele Adeoye,LB,SO,6-1,251,"St. Louis, MO",IMG Academy [Fla.]
1,Chris Adimora,DB,SO,6-1,214,"Lakewood, CA",Mayfair
82,Kartik Akkihal,WR,SO,6-2,195,"Austin, TX",Vandegrift
87,Parker Alford,WR,FR,5-10,186,"Dripping Springs, TX",Dripping Springs
4,Xavion Alford,DB,FR,6-0,190,"Pearland, TX",Shadow Creek
86,Paxton Anderson,WR,FR,6-4,211,"Dallas, TX",Highland Park
75,Junior Angilau,OL,SO,6-6,294,"Salt Lake City, UT",East
64,Michael Balis,OL,FR,6-5,299,"Plano, TX",Plano West
16,Ben Ballard,QB,FR,5-11,200,"Austin, TX",Hyde Park Baptist
23,Jahdae Barron,DB,FR,5-11,183,"Pflugerville, TX",Connally
97,Patrick Bayouth,DL,FR,6-4,273,"Bellaire, TX",Houston Episcopal
96,Tristan Bennett,DL,SR,6-3,235,"Irving, TX",Ranchview
42,Marqez Bimage,DL,SR,6-2,251,"Brenham, TX",Brenham
0,Tarik Black,WR,SR,6-3,217,"Hamden, CT",Cheshire Academy/Michigan
27,Skyler Bonneau,QB,JR,6-1,212,"Coppell, TX",Coppell
80,Cade Brewer,TE,SR,6-4,252,"Austin, TX",Lake Travis
47,Luke Brockermeyer,LB,SO,6-3,226,"Fort Worth, TX",All-Saints Episcopal
45,Vernon Broughton,DL,FR,6-4,290,"Houston, TX",Cypress Ridge
15,Chris Brown,DB,SR,5-11,187,"Houston, TX",Elsik
24,Derrian Brown,RB,FR,5-10,180,"Buford, GA",Buford
85,Stacy Brown Jr.,WR,FR,6-1,190,"Killeen, TX",Ellison
8,Ryan Bujcevski,P,JR,6-0,183,"Sydney, Australia",Marist Catholic College Penshurst
52,Jett Bush,LB,SO,6-2,235,"Houston, TX",Strake Jesuit
24,Marques Caldwell,DB,FR,6-1,197,"Alvin, TX",Alvin
1,Hudson Card,QB,FR,6-2,193,"Austin, TX",Lake Travis
99,Keondre Coburn,DL,SO,6-2,348,"Houston, TX",Westfield
95,Alfred Collins,DL,FR,6-5,305,"Bastrop, TX",Cedar Creek
11,Anthony Cook,DB,JR,6-1,185,"Houston, TX",Lamar
52,Samuel Cosmi,OL,JR,6-7,309,"Humble, TX",Atascocita
21,Kitan Crawford,DB,FR,5-11,185,"Tyler, TX",John Tyler
17,Cameron Dicker,K,JR,6-1,204,"Austin, TX",Lake Travis
16,Kelvontay Dixon,WR,FR,6-0,180,"Carthage, TX",Carthage
32,Prince Dorbah,LB,FR,6-3,220,"Dallas, TX",Highland Park
13,Brennan Eagles,WR,JR,6-4,229,"Houston, TX",Alief Taylor
43,Zach Edwards,DS,SO,5-11,209,"Azle, TX",Azle/Oklahoma
48,Jake Ehlinger,LB,FR,5-11,227,"Austin, TX",Westlake
11,Sam Ehlinger,QB,SR,6-3,225,"Austin, TX",Westlake
19,Malcolm Epps,TE,SO,6-6,244,"Houston, TX",Dekaney
39,Montrell Estell,DB,JR,6-1,196,"Hooks, TX",Hooks
41,Jaylan Ford,LB,FR,6-2,223,"Frisco, TX",Lone Star
25,B.J. Foster,DB,JR,6-2,195,"Angleton, TX",Angleton
79,Matt Frost,OL,SO,6-4,256,"Folsom, CA",Folsom
77,Jaylen Garth,OL,FR,6-5,299,"Port Neches, TX",Port Neches-Groves
33,David Gbenda,LB,FR,6-0,228,"Katy, TX",Cinco Ranch
40,Jack Geiger,P,SR,5-11,205,"San Jose, CA",Bellarmine
74,Rafiti Ghirmai,OL,SO,6-5,291,"Frisco, TX",Wakeland
91,Sawyer Goram-Welch,DL,FR,6-4,295,"Longview, TX",Longview
49,Ta'Quon Graham,DL,SR,6-4,294,"Temple, TX",Temple
3,Jalen Green,DB,JR,6-1,197,"Houston, TX",Heights
43,Chris Hannon,LB,SO,6-3,229,"Houston, TX",Second Baptist
14,DaJon Harrison,WR,FR,5-10,170,"Hutto, TX",Hutto
42,Nathan Hatter,TE,FR,6-2,265,"Leander, TX",Glenn
35,Russell Hine,LB,JR,6-2,205,"Austin, TX",Regents School
73,Isaiah Hookfin,OL,FR,6-5,314,"Sugar Land, TX",Fort Bend Dulles
29,Jaden Hullaby,LB,FR,6-2,217,"Dallas, TX",Mansfield Timberview
67,Tope Imade,OL,SR,6-6,355,"Arlington, TX",Bowie
26,Keaontay Ingram,RB,JR,6-0,222,"Carthage, TX",Carthage
