No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
50,Kendrick Abney,-,-,-,-,-,-
15,Jack Abraham,QB,SR,6-0,209,"Oxford, MS",Oxford HS/NW Mississippi CC
28,Da'quan Bailey-Brown,WR,JR,5-9,170,"Pompano Beach, FL",Dodge City CC
23,Dee Baker,RB,FR,6-0,182,"Flowood, MS",Northwest Rankin HS
88,Luke Baker,TE,FR,6-5,240,"Naples, FL",Gulf Coast HS
83,Barrett Barham,WR,SR,5-9,186,"Clinton, MS",Clinton HS/Jones County JC
25,Tyler Barnes,DB,SR,5-10,189,"D'Iberville, MS",D'Iberville HS
94,Kristin Booth,DL,FR,6-3,249,"Oxford, AL",Oxford HS
40,Briggs Bourgeois,PK,JR,6-1,220,"St. Amant, LA",St. Amant HS
28,Swayze Bozeman,LB,SR,6-3,224,"Flora, MS",Tri-County Academy/Copiah-Lincoln CC
18,Natrone Brooks,DB,JR,5-11,161,"Starkville, MS",Copiah-Lincoln CC
20,Vinson Brown,DB,FR,6-0,175,"Manvel, TX",Manvel HS
17,Jason Brownlee,WR,JR,6-3,195,"West Point, MS",East Mississippi CC
97,Cole Cavallo,TE,SO,6-2,230,"Slidell, LA",Northshore HS
24,Terence Cherry,DL,JR,6-2,263,"West Point, MS",East Mississippi CC
91,De'Mikal Chesser,DL,SR,6-6,291,"Forest, MS",Forest HS/SW Mississippi CC
57,Trace Clopton,OL,JR,6-2,283,"Brookhaven, MS",Brookhaven HS
81,Parker Colburn,P,FR,6-0,187,"Trussville, AL",Hewitt-Trussville HS
95,Andrew Cole,DL,JR,6-4,317,"Somerville, TN",Fayette Ware HS
27,Tre Davis,DB,JR,6-2,180,"Arlington, TX",Mansfield Timberview HS
85,Brad Dennis,WR,JR,5-11,164,"Florence, MS",Florence HS
80,"Rico Dorsey, Jr.",WR,FR,5-10,170,"Hattiesburg, MS",Presbyterian Christian School
79,Tykeem Doss,OL,JR,6-5,379,"Aliceville, AL",East Central CC
38,Naricuss Driver,TE,JR,6-3,266,"Griffin, GA",Spalding HS/Highland CC
49,Griffin Fleming,P,SO,6-1,200,"Chapel Hill, Australia",St. Peter's Lutheran College
63,Arvin Fletcher,OL,SR,6-3,313,"Madison, MS",Germantown HS
68,Bryce Foxworth,OL,SR,6-3,307,"Pinellas Park, FL",Boca Ciega HS
54,Tyriq French,LB,SO,6-2,215,"Idabel, OK",Central Oklahoma
55,"Paul Gainer, Jr.",OL,JR,6-3,280,"Gautier, MS",Gautier HS
75,Douglas Gearity,OL,SO,6-4,295,"St. Cloud, FL",St. Cloud HS
18,Jason Goldstein,QB,SO,6-0,228,"Briarcliff Manor, NY",Salisbury HS
