No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
21,Chad Alexander,RB,FR,5-6,192,"New Orleans, LA",Landry-Walker HS
57,Keith Alvarado,NT,FR,6-2,251,"Albuquerque, NM",Eldorado HS
75,Leke Asenuga,OL,FR,6-2,306,"Richmond, TX",George Bush HS
79,Walter Baca,OL,FR,6-1,261,"Los Lunas, NM",Los Lunas HS
72,Jer'Marques Bailey,OL,FR,6-6,320,"Humble, TX",Atascocita HS
90,OJ Bartley,NT,FR,6-2,275,"Stockton, CA",Edison HS
15,Letayveon Beaton,S,SR,5-9,187,"St. Petersburg, FL",Hutchinson CC/Boca Ciega HS
17,Ben Bertram,DE,SO,6-2,250,"Albuquerque, NM",Sandia HS
31,Mathias Bertram,S,FR,6-1,165,"Albuquerque, NM",Sandia HS
13,Nico Bolden,S,JR,6-3,215,"St. Paul, MN",Woodbury HS
73,Cade Briggs,OL,SO,6-3,286,"Las Vegas, NV",Bishop Gorman HS
74,Greg Brown II,OL,FR,6-1,283,"Pearland, TX",Shadow Creek HS
6,Bryson Carroll,RB,JR,5-7,195,"San Antonio, TX",Roosevelt HS
13,Isaiah Chavez,QB,FR,6-0,191,"Rio Rancho, NM",Rio Rancho HS
34,Bobby Cole,RB,JR,5-9,211,"Chatsworth, CA",Sierra Canyon HS
2,Tony Collier,CB,SR,5-11,165,"Little Rock, AR",College of the Canyons/North Little Rock HS
16,Tavian Combs,S,FR,6-2,190,"Amarillo, TX",Randall HS
56,Austin Cook,OL,SR,6-5,298,"Fort Scott, KS",Butler CC/Fort Scott HS
80,Ryan Cosper,WR,FR,6-3,187,"Albuquerque, NM",Hope Christian HS
92,Omar Darame,DE,FR,6-3,273,"Arlington, TX",Sam Houston HS
71,Ben Davis,OL,SR,6-3,317,"Elk Grove, CA",Minnesota | American River College | Elk Grove HS
39,Kyler Drake,DE,FR,6-4,230,"San Bernardino, CA",Carter HS
96,Tyson Dyer,P,SR,6-2,212,"Queensland, Australia",Palomar College/Palm Beach Currumbin State HS
87,Andrew Erickson,WR,FR,6-2,194,"Albuquerque, NM",Manzano HS
82,Austin Erickson,WR,FR,6-0,163,"Albuquerque, NM",Manzano HS
28,Josh Foley,RB,SO,5-10,201,"Rio Rancho, NM",New Mexico State/Rio Rancho HS
38,Matthew French,LB,JR,6-1,224,"Crestview, FL",Crestview HS
99,Ben Gansallo,NT,SR,6-2,284,"Missouri City, TX",Blinn JC/Dulles HS
93,Adam Gay,DE,SR,6-5,284,"Albuquerque, NM",New Mexico Highlands/Volcano Vista HS
16,Connor Genal,QB,FR,6-5,213,"Santa Fe Springs, CA",St. Paul HS
23,Jay Griffin IV,WR,SR,5-10,163,"Huntsville, TX",Huntsville HS
67,Isaak Gutierrez,OL,SO,6-2,317,"Eureka, CA",Butte College | Eureka HS
10,Trae Hall,QB,SO,6-2,188,"Henderson, TX",Henderson HS
23,Reco Hannah,LB,SR,6-2,218,"Wedowee, AL",Highland CC/Randolph County HS
78,Louis Harden,NT,SO,6-1,209,"San Juan Capistrano, CA",San Clemente HS
97,Justin Harris,DE,JR,6-6,270,"Lutcher, LA",Hutchinson CC/Baylor/East Ascension HS
86,Kyle Hester,TE,FR,6-4,237,"Gilbert, AZ",Highland HS
24,Corey Hightower,S,SR,5-11,190,"Huntsville, TX",Huntsville HS
12,Brandt Hughes,QB,JR,6-2,222,"Chico, CA",Butte JC/Pleasant Valley HS
12,Antonio Hunt,CB,SO,5-10,155,"Lancaster, CA",College of the Canyons/Paraclete HS
41,Dion Hunter,LB,FR,6-2,200,"Rio Rancho, NM",Cleveland HS
55,Radson Jang,OL,JR,6-1,234,"Honolulu, HI",Army Prep/Kamehameha HS
66,Jacob Jankoviak,OL,SR,6-2,284,"Corona, CA",Fullerton JC/Centennial HS
85,Kyle Jarvis,TE,SR,6-4,231,"Antioch, CA",Contra Costa College/Antioch HS
29,Donald Jones,CB,FR,6-0,163,"Baton Rouge, LA",Broadmoor HS
25,Nathaniel Jones,RB,FR,5-11,205,"Bellflower, CA",St. John Bosco HS
89,Conner Kinslow,TE,FR,6-4,226,"Fulshear, TX",Obra D. Tompkins HS
25,Marquae Kirkendoll,S,FR,6-0,177,"Chicago, IL",Simeon HS
9,Jordan Kress,WR,SR,6-0,193,"Loveland, CO",Butte JC/Mountain View HS
49,Elijah Lash,DE,FR,6-3,253,"Walnut Creek, CA",Las Lomas HS
30,Ray Leutele,LB,FR,5-11,214,"Anaheim, CA",Mater Dei HS
5,James Lewis,LB,SR,6-0,207,"Tulsa, OK",Coffeyville JC/Oklahoma State/Tulsa Memorial HS
18,Jonah Leyva,WR,JR,6-1,194,"Carlsbad, NM",Carlsbad HS
14,Michael LoVett III,CB,SR,6-0,186,"Ft. Wayne, IN",Garden City CC/Cabrillo HS
17,Emmanuel Logan-Greene,WR,SR,5-8,160,"Ft. Lauderdale, FL",Iowa Central CC/UCF/IMG Academy & Coconut Creek HS
47,Jared Long,K,FR,6-1,185,"Albuquerque, NM",Del Norte HS
4,Shaddrick Lowery,S,SR,5-9,198,"Dania Beach, FL",College of the Canyons/American Heritage HS
47,Caleb Marra,TE,FR,6-4,208,"Albuquerque, NM",La Cueva HS
8,Donte Martin,CB,SO,5-10,179,"Oxnard, CA",Rio Mesa HS
22,Darius McCray,ATH,FR,5-11,180,"Fresno, CA",Washington Union HS
11,Kameron Miller,LB,SR,6-2,203,"Las Cruces, NM",Las Cruces HS
58,Cody Moon,NT,FR,6-3,196,"Albuquerque, NM",Volcano Vista HS
14,Tye Moore,WR,FR,5-8,148,"Las Vegas, NV",Desert Pines HS
99,Donovan Murphree,P,SO,6-2,183,"Ft. Collins, CO",Fossil Ridge HS
70,Brad Murphy,OL,JR,6-3,275,"Morgan Hill, CA",CC of San Francisco/Valley Christian HS
54,Langston Murray,NT,JR,6-2,304,"Logansport, LA",Logansport HS
98,Joey Noble,DE,SR,6-3,236,"Lakewood, CA",Fullerton JC/Los Alamitos HS
69,Anthony Panto,OL,FR,6-5,205,"Roswell, NM",Goddard HS
11,Cedric Patterson III,WR,SO,5-11,180,"Crosby, TX",Crosby HS
55,Elmer Pauni,NT,SR,6-3,297,"West Valley, UT",Mt. San Antonio College/Granger HS
3,Patrick Peek,S,SR,5-11,212,"Ft. Worth, TX",Trinity Valley JC/Aledo HS
27,Quinn Potts,S,FR,6-0,208,"Compton, CA",Dominguez HS
81,Elijah Queen,WR,FR,6-5,191,"Carson, CA",Narbonne HS
9,Jerrick Reed II,S,JR,5-10,192,"Olive Branch, MS",NW Mississippi CC/Olive Branch HS
36,Syaire Riley,LB,FR,6-0,235,"Inglewood, CA",Palisades HS
94,Harshan Sachdeva,DE,FR,6-4,256,"Bakersfield, CA",Stockdale HS
50,Teton Saltes,OL,SR,6-6,322,"Albuquerque, NM",Valley HS
95,Jake Saltonstall,DE,SO,6-4,253,"Morgan Hill, CA",Foothill College/Live Oak HS
19,Devin Sanders,LB,SR,6-2,233,"San Diego, CA",San Diego Mesa CC/Mira Mesa HS
51,Bryce Santana,DE,FR,6-3,260,"Los Lunas, NM",Los Lunas HS
76,Vincent Santos,OL,-,6-4,312,"Chula Vista, CA",Naval Prep/Eastlake HS
94,Andrew Shelley,K,JR,6-1,186,"Albuquerque, NM",Eldorado HS
52,Ian Shewell,DL,FR,6-3,236,"Gilbert, AZ",Williams Field HS
46,Brandon Shook,LB,SR,6-2,220,"Simi Valley, CA",College of the Canyons/Westlake HS
48,Troy Sicaeros,LS,FR,6-0,220,-,-
35,Semaj Sims,LB,FR,6-1,211,"Oakland, CA",McClymonds HS
65,Justice Spates,OL,SO,6-5,276,"Pacoima, CA",College of the Canyons/Chaminade HS
64,Kyle Stapley,OL,SR,6-3,298,"Morgan, UT",Snow College/Morgan HS
35,George Steinkamp,K,SO,6-2,190,"Los Alamos, NM",Los Alamos HS
3,Jace Taylor,WR,FR,6-5,197,"Lake Havasu, AZ",Lake Havasu HS
37,Kendal Taylor,RB,FR,5-9,172,-,-
8,Tevaka Tuioti,QB,JR,6-2,194,"Long Beach, CA",La Mirada HS
7,Anselem Umeh,WR,SR,5-11,175,"Bellflower, CA",St. John Bosco HS
5,Daevon Vigilant,RB,JR,5-9,181,"Compton, CA",Downey HS
38,Jathan Washington,WR,FR,5-7,155,"Phoenix, AZ",Southwestern College/Mountain Pointe HS
83,Blake Wells,WR,JR,5-11,190,"Clovis, CA",College of the Sequoias/Buchanan HS
88,Marcus Williams,TE,SR,6-3,228,"Rio Rancho, NM",Cleveland HS
68,Hayden Wilson,OL,JR,6-5,288,"Rio Rancho, NM",Cleveland HS
26,Nic Wilson,CB,JR,5-10,178,"San Bernardino, CA",Cajon HS
41,Connor Witthoft,TE,FR,6-3,212,"Tucson, AZ",Salpointe Catholic HS
45,Joshua Woisin,LB,JR,5-10,216,"Albuquerque, NM",La Cueva HS
4,Bobby Wooden,WR,FR,5-11,179,"Pearland, TX",Dawson HS
