No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
37,Payton Anderson,RB,FR,5-11,225,"Fyffe, AL",Fyffe
16,Malcolm Askew,DB,SR,5-11,185,"McCalla, AL",McAdory
10,Devan Barrett,DB,JR,6-0,200,"Tampa, FL",Tampa Catholic
79,Kamaar Bell,OL,FR,6-2,325,"Moultrie, GA",Colquitt County
4,Tank Bigsby,RB,FR,6-0,204,"LaGrange, GA",Callaway
27,Jackson Billings,WR,FR,5-10,175,"Huntsville, AL",Westminster Christian
39,Chris Bobo,DB,SR,6-0,193,"Alpharetta, GA",King's Ridge Christian
52,Nick Brahms,OL,JR,6-3,299,"Navarre, FL",Navarre
82,Hayden Brice,TE,JR,6-3,220,"Jackson, MS",St. Joseph
73,Gabe Brinson,DT,SO,6-5,305,"Lorton, VA",South County
33,K.J. Britt,LB,SR,6-0,243,"Oxford, AL",Oxford
48,O.C. Brothers,LB,FR,6-1,236,"Titusville, FL",Rockledge
43,Kameron Brown,LB,FR,6-0,237,"Sugar Hill, GA",Lanier
1,Big Kat Bryant,DE,SR,6-5,250,"Cordele, GA",Crisp County
92,Marquis Burks,DT,JR,6-3,312,"Chicago, IL",Curie
49,Dre Butler,DT,SO,6-5,304,"Covington, GA",Newton
17,Elijah Canion,WR,FR,6-4,213,"Hollywood, FL",Chaminade-Madonna
80,Ze'Vian Capers,WR,FR,6-4,194,"Alpharetta, GA",Denmark
26,Anders Carlson,K,JR,6-5,215,"Colorado Springs, CO",Classical Academy
91,Oscar Chapman,P,FR,6-3,210,"Adelaide, Australia",Prince Alfred College
55,Brenden Coffey,OL,JR,6-5,279,"Paradise, CA",Paradise
12,Sammy Cohen,DB,FR,6-1,210,"Marietta, GA",Pope
71,Brandon Council,OL,JR,6-4,325,"Tar Heel, NC",West Bladen
95,Nick Curtis,DE,FR,6-4,197,"Birmingham, AL",Hoover
86,Luke Deal,TE,FR,6-6,247,"Greenwood, SC",Emerald
27,Tanner Dean,LB,SR,6-3,217,"Birmingham, AL",Mountain Brook
17,Marco Domio,DB,JR,6-1,180,"Houston, TX",Heights
40,Flynn Driscoll,TE,SO,6-6,242,"Madison, CT",Daniel Hand
22,Trey Elston,DB,JR,6-0,188,"Auburn, AL",Auburn
81,J.J. Evans,WR,FR,6-3,210,"Montevallo, AL",Montevallo
90,Daniel Foster-Allen,DE,FR,6-4,250,"Mobile, AL",St. Paul's
87,Brandon Frazier,TE,FR,6-7,270,"McKinney, TX",McKinney North
85,Tyler Fromm,TE,FR,6-5,237,"Warner Robins, GA",Warner Robins
15,Chayil Garnett,QB,FR,6-1,216,"Lake Wales, FL",Lakeland
28,Devin Guice,DB,SR,5-8,160,"Opelika, AL",Opelika
29,Derick Hall,BCK,SO,6-3,238,"Gulfport, MS",Gulfport
59,Brodarious Hamm,OL,JR,6-5,330,"Griffin, GA",Spalding
55,Jaren Handy,DL,SO,6-5,252,"Hattiesburg, MS",Hattiesburg
4,Jay Hardy,DE,FR,6-4,299,"Chattanooga, TN",McCallie
37,Romello Height,BCK,FR,6-3,215,"Dublin, GA",Dublin
19,Matthew Hill,DB,SO,6-1,190,"Lawrenceville, GA",Brookwood
5,Kobe Hudson,WR,FR,6-1,196,"Pine Mountain, GA",Troup County
61,Reed Hughes,LS,FR,6-1,212,"Conway, AR",Conway
50,Jalil Irvin,OL,SO,6-2,310,"Stone Mountain, GA",Stephenson
65,Alec Jackson,OL,JR,6-5,315,"Montgomery, AL",Jefferson Davis
