No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
20,Kyle Adams,QB,SO,6-1,180,"West Lafayette, IN",James Madison
1,Michael Alaimo,QB,SO,6-4,225,"Montvale, NJ",St. Joseph Regional
11,Jack Albers,QB,SR,6-0,185,"Louisville, KY",St. Xavier / Dayton
18,Brady Allen,QB,FR,6-6,210,"Ft. Branch, IN",Gibson Southern
10,Cam Allen,S,SR,6-1,195,"Bluefield, VA",Graham
95,Joe Anderson,DE,JR,6-4,280,"Murfreesboro, TN",Oakland / South Carolina
30,Jack Ansell,P,SO,6-2,205,"Warrnambool, Australia",Brauer College
82,Drew Biber,TE,SO,6-5,225,"Cedarburg, WI",Cedarburg
80,Bennett Boehnlein,P,FR,6-3,200,"Louisville, KY",St. Xavier
93,Prince James Boyd Jr.,DT,JR,6-1,290,"New Haven, CT",Independence CC / Milford Academy
28,Ryan Brandt,S,JR,6-1,210,"Angola, IN",Angola
91,Cole Brevard,DT,SO,6-3,315,"Carmel, IN",Penn State
20,OC Brothers,LB,JR,6-2,225,"Southwest Brevard County, FL",Auburn / Rockledge
7,Jamari Brown,CB,SR,6-3,205,"Sunrise, FL",Kentucky / Blanche Ely
19,Jordan Buchanan,CB,FR,6-1,175,"Suwanee, GA",North Gwinnett
91,Ben Buechel,TE,SO,6-3,240,"New Berlin, WI",Eisenhower
4,Deion Burks,WR,FR,5-11,180,"Belleville, MI",Belleville
12,Austin Burton,QB,SR,6-3,210,"Newton, MA",West Orange HS / UCLA
79,Jared Bycznski,OL,JR,6-5,310,"Berea, OH",Berea-Midpark
26,Brandon Calloway,CB,SO,6-1,195,"Griffin, GA",Griffin
5,Elijah Canion,WR,JR,6-4,220,"Hollywood, FL",Auburn
5,Nic Caraway,DE,FR,6-4,260,"Bryan, TX",Bryan
59,Vince Carpenter,OL,FR,6-5,285,"Monmouth Beach, NJ",Red Bank
39,Will Chapman,RB,JR,5-11,235,"Indianapolis, IN",Cathedral
24,Camdyn Childers,DB,JR,6-0,200,"Fort Wayne, IN",Carroll
48,Tristan Cox,LB,SO,6-3,255,"Somerset, KY",Pulaski County
68,Cam Craig,OL,JR,6-5,310,"Dublin, OH",Jerome
47,Brendan Cropsey,P,SO,6-1,190,"Saline, MI",Saline
58,Branson Deen,DT,SR,6-2,280,"Indianapolis, IN",Lawrence Central
94,J.P. Deeter,DT,FR,6-3,280,"Manvel, TX",Manvel
11,Tee Denson,CB,JR,6-0,195,"Atlanta, GA",Kansas State
6,Curtis Deville Jr.,WR,FR,6-2,190,"Kinder, LA",Iowa
22,King Doerue,RB,SR,5-10,205,"Amarillo, TX",Tascosa
43,Kieren Douglas,LB,SR,6-2,240,"Pickerington, OH",Pickerington Central / Army West Point
38,Dylan Downing,RB,JR,6-0,210,"Carmel, IN",Carmel / UNLV
87,Payne Durham,TE,SR,6-5,255,"Suwanee, GA",Peachtree Ridge
97,Semisi Fakasiieiki,LB,SR,6-2,230,"Compton, CA",Dominguez
72,Sione Finau,OL,SR,6-3,305,"Keller, TX",FIU
24,Mitchell Fineran,K,SR,5-11,185,"Fort Valley, GA",Samford / Peach County
27,Trey Firestone,WR,FR,6-2,190,"Zionsville, IN",Zionsville
71,Nalin Fox,OL,SO,6-5,305,"Pontiac, MI",Notre Dame Prep
39,Ben Freehill,K,JR,6-1,190,"Gibson City, IL",Oklahoma State / Gibson City Melvin-Sibley
41,Ben Furtney,FB,SO,6-0,225,"South Elgin, IL",St. Charles North
17,Christian Gelov,QB,SO,6-0,175,"Noblesville, IN",Geurin Catholic High School / TCU
