No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
92,Darren Agu,DE,FR,6-6,240,"London, United Kingdom",Rabun Gap-Nacoochee (Ga.)
26,BJ Anderson,CB,SR,6-1,195,"Andalusia, AL",Andalusia
50,Bradley Ashmore,OL,JR,6-6,310,"Neptune Beach, FL",Fletcher Senior
81,Hutch Baird,WR,SO,6-1,185,"Concord, OH",Mentor
84,Justin Ball,TE,SR,6-6,245,"Glenn Dale, MD",Gonzaga Prep
96,Brayden Bapst,DE,SR,6-8,270,"Washington, DC",St. John's College
32,Ethan Barr,LB,JR,6-3,245,"Flower Mound, TX",Marcus
20,Jack Barton,S,JR,6-1,215,"Dallas, TX",Jesuit
33,Tyler Bence,DL,SO,6-3,256,"Huntsville, AL",Huntsville
30,Trudell Berry,CB,FR,6-1,182,"Baytown, TX",Lee
45,Dylan Betts-Pauley,RB,SO,5-11,230,"Hoover, AL",Hoover
6,Devin Boddie Jr.,WR,SR,5-11,175,"Memphis, TN",Whitehaven
66,Jacob Brammer,OL,SR,6-4,301,"Richmond, TX",Foster
86,Ben Bresnahan,TE,SR,6-4,243,"Cumming, GA",West Forsyth
17,Alex Brown,DE,SR,6-2,247,"San Antonio, TX",Claudia Taylor Johnson
36,Joseph Bulovas,K,SR,6-0,215,"Mandeville, LA",Mandeville
29,Miles Capers,DE,SO,6-5,235,"Sumter, SC",Sumter
83,Gamarion Carter,WR,SO,6-2,191,"Toccoa, GA",Stephens County
53,Hayden Cate,LS,FR,6-5,230,"Carmel, IN",Carmel
58,Myles Cecil,DL,SR,6-3,290,"Panorama City, CA",La Salle
73,Charlie Clark,OL,SO,6-7,298,"Madison, WI",Edgewood
90,Nate Clifton,DL,SR,6-5,280,"La Vergne, TN",Brentwood Academy
42,Camden Coleman,S,SR,6-1,215,"Champaign, IL",University Laboratory
48,Bryce Cowan,LB,FR,6-4,210,"Tallahassee, FL",Amos P. Godby
75,Ben Cox,OL,JR,6-5,310,"Radford, VA",Radford
37,Charlie Dallape,DB,SR,6-3,204,"San Francisco, CA",St. Ignatius
46,Mustafa Dannett,DB,FR,6-0,161,"New London, CT",New London
9,Daevion Davis,DL,SR,6-2,285,"Madison, AL",James Clemens
2,Ray Davis,RB,SR,5-9,205,"San Francisco, CA",Blair Academy
85,Joel DeCoursey,TE,SR,6-4,235,"Zionsville, IN",Zionsville Community
93,BJ Diakite,DE,FR,6-3,215,"Pinson, AL",Pinson Valley
17,Drew Dickey,QB,FR,6-1,210,"Austin, TX",Regents School
40,Tommy Eckels,LB,JR,6-2,230,"Kansas City, MO",Rockhurst
37,Maurice Edwards,RB,FR,6-0,195,"Gurnee, IL",Warren Township
58,Jared Elstein,K,SR,6-2,202,"Miami, FL",American Heritage School
38,Will Faris,K,SO,6-1,158,"Dallas, TX",Lake Highlands
47,Isaiah Fontan,RB,FR,5-6,165,"Hartford, CT",Capital Prep
27,Quantaves Gaskins,CB,FR,6-1,190,"Atlanta, GA",Hapeville Charter
51,Daniel Gaw,LB,SO,6-3,230,"Nashville, TN",Montgomery Bell Academy
46,Chase Gillespie,RB,FR,5-10,185,"Tallahassee, FL",Amos P. Godby
24,Rocko Griffin,RB,JR,5-9,203,"Rincon, GA",South Effingham
55,Gunnar Hansen,OL,SO,6-5,320,"Boca Raton, FL",St. Thomas Aquinas
72,Levi Harber,OL,FR,6-4,270,"Montrose, MI",Hill-McCloy
11,Justin Harris,S,SR,6-1,200,"Attalla, AL",Etowah
45,Matthew Hayball,P,SR,6-1,182,"West Adelaide, Australia",Sacred Heart
78,Dan Herman,OL,SR,6-7,285,"Bethesda, MD",Wyoming Seminary
62,Julian Hernandez,OL,SR,6-4,315,"Davie, FL",St. Thomas Aquinas
33,Richie Hoskins,WR,SO,6-1,190,"Lake Forest, IL",Lake Forest
22,John Howse IV,S,SO,6-2,195,"Nashville, TN",Brentwood
91,Christian James,DL,SR,6-4,275,"Memphis, TN",Christian Brothers
56,Jake Ketschek,OL,SO,6-4,330,"Absecon, NJ",St. Augustine Prep
18,Logan Kyle,WR,JR,6-3,210,"Cypress, TX",Tomball Memorial
35,Malik Langham,DL,SR,6-5,308,"Huntsville, AL",Lee
99,Devin Lee,DL,SO,6-3,285,"McDonough, GA",Ola
15,Chase Lloyd,S,JR,6-2,208,"Atlanta, GA",Westlake
80,Wilson Long,WR,JR,6-0,191,"Austin, TX",Regents School of Austin
25,Jeremy Lucien,CB,SR,6-2,200,"Moore Township, PA",Choate Rosemary Hall
65,Jacob Lurie,K,JR,5-9,155,"Blue Point, NY",Bayport-Blue Point
39,Cooper Lutz,RB,SR,5-11,200,"Reading, PA",Berks Catholic
60,Duncan MacDonald,OL,FR,6-4,281,"Newbury, MA",Milton Academy
23,Jaylen Mahoney,DB,SR,5-11,195,"Rock Hill, SC",South Pointe
94,Bradley Mann,DL,FR,6-6,250,"Jacksonville, FL",The Bolles School
49,Daniel Martin,LB,FR,6-3,200,"Marietta, GA",Marietta
1,Elijah McAllister,DL,SR,6-6,265,"Rumson, NJ",Rumson Fair Haven
82,Ezra McAllister,WR,SO,6-0,183,"Marshall, MI",Marshall
25,Ryan McCord,DB,JR,6-1,190,"Dallas, TX",Saint Mark's
16,Jayden McGowan,WR,FR,5-8,177,"Laurens, SC",Laurens District 55
76,Grayson Morgan,OL,FR,6-5,260,"Nashville, TN",Montgomery Bell Academy
18,Hayden Moses,QB,SO,5-9,170,"Hollis, NH",Brighton Academy
57,Leyton Nelson,OL,FR,6-6,305,"Orlando, FL",Boone
0,Anfernee Orji,LB,SR,6-2,230,"Rockwall, TX",Rockwall
98,Yilanan Ouattara,DL,FR,6-7,274,"Cologne, Germany",Cologne Crocodiles
88,Michael Owusu,DE,SR,6-5,232,"Oxnard, CA",Oaks Christian
19,Kane Patterson,LB,SR,6-1,234,"Nashville, TN",Christ Presbyterian Academy
42,Langston Patterson,LB,FR,6-1,234,"Nashville, TN",Christ Presbyterian Academy
71,Gage Pitchford,OL,SO,6-6,319,"Newnan, GA",East Coweta
54,Dominic Rezac,LB,FR,6-1,185,"Omaha, NE",Westside
34,Ja'Dais Richard,DB,FR,6-2,197,"West Monroe, LA",West Monroe
41,Savion Riley,S,FR,6-2,200,"Acworth, GA",Kennesaw Mountain
59,Nicholas Rinaldi,DE,FR,6-3,230,"Dover, MA",Dover-Sherborn
8,Tyson Russell,CB,SO,5-11,187,"Plantation, FL",St. Thomas Aquinas
28,Steven Sannieniola,S,FR,6-2,183,"Bowie, MD",Quince Orchard
47,Wesley Schelling,LS,JR,6-5,235,"Nashville, TN",Pearl-Cohn
10,Gavin Schoenwald,TE,SR,6-4,246,"Brentwood, TN",Brentwood Academy
8,Ken Seals,QB,JR,6-3,225,"Azle, TX",Weatherford
7,Marlen Sewell,S,SO,6-1,192,"Birmingham, AL",Shades Valley
14,Will Sheppard,WR,JR,6-3,200,"Mandeville, LA",Mandeville
70,David Siegel,OL,FR,6-6,285,"New Canaan, CT",Hun School (N.J.)
