No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
34,Jackson Acker,RB,FR,6-1,238,"Madison, WI",Verona
0,Braelon Allen,RB,SO,6-2,235,"Fond du Lac, WI",Fond du Lac
4,Markus Allen,WR,FR,6-1,211,"Dayton, OH",Northmont
62,Travis Alvin,OL,FR,6-5,260,"Randolph, WI",Randolph
27,Haakon Anderson,WR,SO,6-1,209,"Verona, WI",Verona
86,Vinny Anthony II,WR,FR,6-0,171,"Louisville, KY",Male
18,Owen Arnett,S,FR,5-11,212,"Delafield, WI",Arrowhead
30,Al Ashford III,CB,FR,6-0,181,"Denver, CO",Cherry Creek
61,Dylan Barrett,OL,SO,6-5,320,"St. Charles, IL",East
68,Ben Barten,DE,SO,6-5,300,"Stratford, WI",Stratford
65,Tyler Beach,OL,SR,6-6,317,"Grafton, WI",Port Washington
11,Skyler Bell,WR,FR,6-0,190,"Bronx, NY",The Taft School
95,Keeanu Benton,NT,SR,6-4,315,"Janesville, WI",Craig
67,JP Benzschawel,OL,FR,6-6,302,"Grafton, WI",Grafton
26,Travian Blaylock,S,SR,5-11,198,"Humble, TX",Atascocita
3,T.J. Bollers,OLB,FR,6-2,251,"Tiffin, IA",Clear Creek Amana
63,Tanor Bortolini,OL,SO,6-4,313,"Kewaunee, WI",Kewaunee
43,Grover Bortolotti,RB,FR,5-9,192,"Whitefish Bay, WI",Whitefish Bay
47,Peter Bowden,LS,JR,6-2,230,"San Diego, CA",Francis Parker
10,Stephan Bracey Jr.,WR,JR,5-10,182,"Grand Rapids, MI",East Kentwood
84,Chris Brooks Jr.,WR,FR,6-2,215,"St. Louis, MO",St. Louis University School
9,Austin Brown,S,FR,6-1,204,"Johnston City, IL",Johnston City
50,Logan Brown,OL,JR,6-6,313,"Grand Rapids, MI",East Kentwood
56,Joe Brunner,OL,FR,6-5,317,"Whitefish Bay, WI",Whitefish Bay
76,Tommy Brunner,DE,JR,6-3,260,"Milwaukee, WI",Whitefish Bay
16,Myles Burkett,QB,FR,6-0,204,"Franklin, WI",Franklin
91,Vito Calvaruso,K,JR,6-3,200,"Jefferson City, MO",Helias Catholic
37,Bryce Carey,S,JR,6-1,198,"Middleton, WI",Middleton
36,Jake Chaney,ILB,SO,5-11,229,"Cape Coral, FL",Lehigh
21,Justin Clark,CB,SR,5-11,180,"Pontiac, MI",West Bloomfield
76,John Clifford,OL,FR,6-5,273,"Watertown, WI",Watertown
85,Clay Cundiff,TE,JR,6-3,236,"Wichita, KS",Bishop Carroll
48,Cole Dakovich,TE,SO,6-5,250,"Waukesha, WI",Catholic Memorial
32,Julius Davis,RB,JR,5-10,201,"Menomonee Falls, WI",Menomonee Falls
31,Jordan DiBenedetto,WR,SR,6-0,200,"Stoughton, WI",Stoughton
13,Chimere Dike,WR,JR,6-1,195,"Waukesha, WI",North
5,Cedrick Dort Jr.,CB,SR,5-11,183,"Palm Beach Gardens, FL",Dwyer
6,Dean Engram,WR,JR,5-9,170,"Columbia, MD",Gonzaga College HS
82,Jack Eschenbach,TE,SR,6-6,241,"Downers Grove, IL",Benet Academy
77,Drew Evans,OL,FR,6-4,275,"Fort Atkinson, WI",Fort Atkinson
21,Cam Fane,WR,FR,6-1,176,"Arlington, TX",Madison Edgewood (Wis.)
81,Jaylan Franklin,TE,SR,6-4,243,"Brownstown, MI",O.A. Carlson
74,Michael Furtney,OL,SR,6-5,315,"Milan, MI",Milan
53,Ross Gengler,OLB,SO,6-2,230,"Delavan, WI",Delavan-Darien
44,Zach Gloudeman,FB,FR,6-2,218,"Spring Green, WI",River Valley
98,C.J. Goetz,OLB,SR,6-3,240,"Muskego, WI",Catholic Memorial
39,Tatum Grass,ILB,JR,6-2,232,"Holmen, WI",Holmen
28,Mike Gregoire,WR,SR,5-10,187,"Green Bay, WI",Notre Dame Academy
20,Isaac Guerendo,RB,SR,6-0,223,"Clayton, IN",Avon
2,Ricardo Hallman,CB,FR,5-10,177,"Miami, FL",University School
19,Nick Herbig,OLB,JR,6-2,228,"Kauai, HI",Saint Louis School
10,Deacon Hill,QB,FR,6-3,251,"Santa Barbara, CA",Santa Barbara
12,Marshall Howe,QB,FR,6-1,187,"Pacific Palisades, CA",Avon Old Farms (Conn.)
38,Lee Hutton,CB,FR,5-10,176,"Minnetonka, MN",Hopkins
34,Charlie Jarvis,S,FR,6-1,198,"Hartland, WI",Catholic Memorial
97,Mike Jarvis,DE,FR,6-4,292,"Medford, NJ",Shawnee
52,Kaden Johnson,OLB,SO,6-2,230,"St. Paul, MN",Minnehaha Academy
56,Rodas Johnson,DE,JR,6-2,293,"Columbus, OH",St. Francis DeSales
8,Avyonne Jones,CB,FR,5-11,187,"Southlake, TX",Carroll
58,Gabe Kirschke,DL,FR,6-5,234,"Lone Tree, CO",Valor Christian
73,Kerry Kodanko,OL,SO,6-2,305,"Green Bay, WI",West DePere
97,Gavin Lahm,K,FR,6-0,225,"Kaukana, WI",Kaukauna
49,Cam Large,TE,SO,6-3,235,"Pomfret, CT",Noble & Greenough
57,Luna Larson,ILB,FR,6-2,216,"Baraboo, WI",Baraboo
13,Kamo'i Latu,S,JR,6-0,195,"Honolulu, HI",Saint Louis School
3,Keontez Lewis,WR,SO,6-2,190,"East St. Louis, IL",East St. Louis
12,Max Lofy,CB,SO,5-10,189,"Colorado Springs, CO",Pine Creek
4,A'Khoury Lyde,CB,FR,5-9,191,"Paterson, NJ",DePaul Catholic
7,Spencer Lytle,ILB,JR,6-2,234,"Redondo Beach, CA",St. John Bosco
46,Deven Magli,S,FR,6-1,192,"DeForest, WI",DeForest
71,Riley Mahlman,OL,FR,6-8,315,"Lakeville, MN",South
96,Cade McDonald,DE,SO,6-6,285,"Houlton, WI",Hudson
15,Tommy McIntosh,WR,FR,6-5,204,"DeWitt, MI",DeWitt
64,Duncan McKinley,LS,SO,6-2,224,"Eau Claire, WI",Memorial
1,Chez Mellusi,RB,SR,5-11,210,"Naples, FL",Naples
20,Semar Melvin,CB,JR,5-11,170,"Pembroke Pines, FL",St. Thomas Aquinas
