No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
70,Jason Amsler,OT,SO,6-5,320,"Franklin, TN",Franklin
67,Fisher Anderson,OT,FR,6-6,290,"Franklin, TN",Franklin
87,Bradley Archer,TE,SR,6-3,255,"Livermore, CA",Livermore
9,Aaron Armitage,EDG,SO,6-5,260,"Ajax, Canada",Blair Academy (N.J.)
5,Wilfredo Aybar,EDG,SO,6-2,245,"Fall River, MA",Cheshire Academy
30,Elic Ayomanor,WR,FR,6-2,210,"Medicine Hat, Canada",Deerfield Academy (Mass.)
23,David Bailey,EDG,FR,6-3,238,"Irvine, CA",Mater Dei
8,Brendon Barrow,RB,SO,5-8,182,"Etobicoke, Canada",Clearwater Academy International (Fla.)
77,Logan Berzins,C,JR,6-3,295,"San Diego, CA",Cathedral Catholic
13,Ethan Bonner,CB,SR,6-1,190,"The Woodlands, TX",The Woodlands
9,Colby Bowman,WR,SR,6-2,200,"Orange, CA",St. John Bosco
66,Branson Bragg,OG,SR,6-4,315,"Combine, TX",Crandall
98,Zach Buckey,DL,SO,6-3,265,"Bakersfield, CA",Garces Memorial
91,Pat Caughey,DL,FR,6-5,245,"Essex Fells, NJ",Delbarton School
47,Alejandro Chavez,LS,FR,6-2,248,"West Covina, CA",Bishop Amat
44,Ernest Cooper,EDG,FR,6-4,245,"Arlington, TX",Martin
3,Levani Damuni,ILB,SR,6-2,242,"Providence, UT",Ridgeline
14,Ashton Daniels,QB,FR,6-2,215,"Buford, GA",Buford
0,Aeneas DiCosmo,EDG,SR,6-2,251,"Montclair, NJ",Bergen Catholic
30,Ese Dubre,ILB,SO,6-2,242,"Powder Springs, GA",McEachern
37,Scotty Edwards,S,FR,6-0,202,"Holladay City, UT",Olympus
19,Caleb Ellis,S,SO,6-0,190,"McKinney, TX",Independence
3,Bryce Farrell,WR,JR,5-10,180,"Thousand Oaks, CA",Oaks Christian School
24,Patrick Fields,S,SR,6-0,203,"Tulsa, OK",Union / Oklahoma
2,Casey Filkins,RB,JR,5-11,198,"Lake Oswego, OR",Lake Oswego
94,Anthony Franklin,DL,SO,6-3,267,"Phoenix, AZ",Pinnacle
79,Will Gibson,C,SO,6-4,300,"Dallas, TX",Highland Park
33,Alaka'i Gilman,S,JR,5-9,192,"Laie, HI",Punahou School
33,Arlen Harris,RB,FR,5-10,195,"Wentzville, MO",Lutheran St. Charles
88,C.J. Hawkins,TE,FR,6-5,230,"Tampa, FL",Berkeley Prep
15,Stephen Herron,EDG,SR,6-3,237,"New Albany, IN",Trinity (Ky.)
52,Lucas Heyer,OG,FR,6-5,304,"Stillwater, MN",Hill-Murray School
6,Elijah Higgins,WR,SR,6-3,234,"Austin, TX",Bowie
