No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
22,Yasir Abdullah,LB,SR,6-1,242,"Miramar, FL",Carol City
24,Jaylin Alderman,LB,SO,6-1,226,"Valdosta, GA",Valdosta
54,Caleb Banks,DL,FR,6-7,300,"Southfield, MI",Southfield A&T
80,Chris Bell,WR,FR,6-2,220,"Yazoo City, MS",Greenville Christian
46,Darrian Bell,LB,SO,6-0,222,"Danville, KY",Danville
97,Carl Biddings,DT,FR,6-2,285,"Brownsburg, IN",Center Grove
71,Joshua Black,OL,SO,6-2,294,"Stone Mountain, GA",Stephenson
48,Hale Bohler,LB,FR,6-3,220,"Louisville, KY",St. Xavier
74,Adonis Boone,OL,SR,6-5,303,"Daytona Beach, FL",Mainland
38,Drew Brenowitz,LS,SR,5-10,210,"Olney, MD",Our Lady of Good Counsel
56,Renato Brown,OL,SO,6-4,317,"West Palm Beach, FL",Palm Beach Central
44,Selah Brown,DL,FR,6-2,250,"Louisville, KY",Male
20,Victoine Brown,DL,FR,6-4,241,"Loganville, GA",Grayson
12,"Jarvis Brownlee, Jr.",DB,SO,5-11,186,"Miami Gardens, FL",Carol City
39,Justin Brummett,LS,SO,6-0,192,"Corbin, KY",Corbin
92,Henry Bryant,DL,FR,5-11,277,"Delray, FL",Atlantic Community
63,Max Cabana,OL,FR,6-6,297,"Easthampton, MA",Williston-Northhampton
33,Jeremiah Caldwell,S,FR,6-3,175,"Belleville, MI",Belleville
88,Jaelin Carter,WR,SR,6-2,208,"Louisville, KY",Manual
55,Caleb Chandler,OL,SR,6-4,297,"Jefferson, GA",Jefferson
36,Jatavian Churchill,WR,SO,5-11,172,"Springfield, KY",Washington County
13,Kei'Trel Clark,DB,JR,5-10,177,"Richmond, VA",Manchester
23,K.J. Cloyd,LB,JR,6-2,229,"Columbia, MS",Columbia
51,Austin Collins,OL,FR,6-3,283,"Perrysburg, OH",Perrysburg
6,Evan Conley,QB,JR,6-2,207,"Marietta, GA",Kell
18,Rance Conner,DB,FR,5-10,186,"Miami, FL",Booker T. Washington
23,Trevion Cooley,RB,SO,5-10,211,"Knightdale, NC",Knightdale
32,Ryheem Craig,DL,FR,6-3,220,"Taylorsville, NC",Alexander Central
3,Malik Cunningham,QB,SR,6-1,190,"Montgomery, AL",Park Crossing
14,Marvin Dallas,LB,SR,6-1,190,"Brunswick, GA",Georgia Military College
93,Jared Dawson,DL,FR,6-1,275,"Collierville, TN",Collierville
6,YaYa Diaby,DL,SR,6-4,270,"Atlanta, GA",Georgia Military College
