No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
97,Kevin Abrams-Verwayne,DL,SO,6-3,225,"Marietta, GA",Marietta / Garden City C.C.
56,Kyle Arnholt,ILB,FR,6-2,220,"Roanoke, VA",Lord Botetourt
15,Connor Barry,QB,FR,6-1,205,"Vienna, VA",Madison
41,Cole Becker,ILB,FR,6-2,230,"Nashville, TN",Father Ryan
51,Tyler Bird,ILB,SR,6-2,230,"Acworth, GA",North Paulding
49,Nate Blanton Jr.,ILB,SO,6-0,210,"Shelby, NC",Crest
7,Chase Brice,QB,SR,6-3,235,"Grayson, GA",Grayson / Clemson / Duke
84,Da'Shawn Brown,WR,FR,6-1,180,"York, SC",York Comprehensive
28,KeSean Brown,OLB,JR,6-2,215,"Columbia, SC",Bamberg-Ehrhardt
18,Ryan Burger,QB,FR,6-3,190,"Myrtle Beach, SC",Myrtle Beach
21,DJ Burks,DB,FR,6-0,190,"Maryville, TN",Maryville
67,Jack Carter,OL,JR,6-5,275,"Davidson, NC",Hough / Princeton
44,Anderson Castle,RB,SO,6-0,210,"Boone, NC",Watauga
91,Markus Clark,DL,FR,6-1,285,"Hoover, AL",Hoover
27,Ronald Clarke,DB,SO,6-0,195,"Buford, GA",Mill Creek
7,Trey Cobb,ILB,SR,6-2,215,"Waycross, GA",Ware County
75,Damion Daley,OL,JR,6-4,300,"Columbia, SC",Ridge View / Georgia Military College
34,Bradley Davis,RB,FR,5-9,200,"Spartanburg, SC",Dorman
17,Dashaun Davis,WR,SO,5-9,165,"Deerfield Beach, FL",Deerfield Beach
1,Kaleb Dawson,DB,JR,5-11,205,"Moultrie, GA",Colquitt County
50,DeAndre Dingle-Prince,DL,SO,6-0,265,"Sanford, NC",Lee County
42,Yakez Doggett,OLB,FR,6-2,230,"Greensboro, NC",Page
40,Logan Doublin,ILB,SR,6-0,220,"Clearwater, FL",Largo
89,August Drews,TE,FR,6-5,245,"Sarasota, FL",Sarasota
99,Jordon Earle,DL,JR,6-2,295,"West Palm Beach, FL",Forest Hill
18,James Edwards,DB,FR,5-10,190,"Clewiston, FL",Clewiston
37,Carter Everett,K,FR,5-10,175,"Boone, NC",Watauga
52,Troy Everett,OL,FR,6-3,285,"Roanoke, VA",Lord Botetourt
33,Derrell Farrar,ILB,FR,6-1,215,"Loganville, GA",Grayson
11,Jordan Favors,DB,FR,5-11,185,"Griffin, GA",Griffin
53,Jake Ganoe,OL,FR,6-2,260,"Cary, NC",Panther Creek
81,Miller Gibbs,TE,JR,6-4,235,"Davidson, NC",Hough
44,Brodrick Gooch,OLB,FR,6-0,215,"Cornelius, NC",Hough
30,Carter Greene,DB,FR,6-0,185,"Shelby, NC",Crest
25,Jackson Greene,DB,SO,5-11,190,"Boone, NC",Watauga
47,Colin Guentensberger,OLB,SO,6-0,200,"Hillsborough, NC",Orange
36,Kevon Haigler,DL,SO,6-1,245,"Hartsville, SC",Hartsville
80,AJ Hall,WR,JR,6-1,215,"Kernersville, NC",East Forsyth
37,Andre Hamilton,DB,FR,6-0,190,"Concord, NC",Jay M. Robinson
86,Kanen Hamlett,TE,FR,6-4,230,"Madison, AL",Madison Academy
9,Nick Hampton,OLB,JR,6-3,235,"Anderson, SC",Westside
74,Anderson Hardy,OL,JR,6-6,290,"Raleigh, NC",Sanderson
8,Brendan Harrington,OLB,JR,6-1,215,"Pittsboro, NC",Northwood
4,Daetrich Harrington,RB,SR,6-0,195,"Douglasville, GA",Alexander
39,Tony Harris,DB,FR,5-10,160,"Charlotte, NC",Providence Day
