No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
60,Uber Ajongo,OL,FR,6-6,279,"Ottawa, Canada",Phillips Exeter Academy
81,Deuce Alexander,WR,FR,5-11,165,"Douglasville, GA",Douglas County
45,Nick Andersen,DB,SO,5-11,194,"Clifton, VA",Centreville
43,Mason Andrade,RB,FR,5-11,212,"Watertown, MA",Watertown
50,Kyland Armstrong,OL,FR,6-3,271,"Orange Park, FL",Oakleaf
49,Landen Baker,TE,FR,6-4,231,"Elm City, NC",Southern Nash
80,Jahmal Banks,WR,JR,6-4,205,"Washington, DC",St. Frances Academy
98,Tyler Black,P,FR,5-10,179,"Goochland, VA",Goochland HS
82,Trey Boll,TE,JR,6-4,231,"Richmond, VA",Collegiate
81,Anthony Borriello,DB,SO,5-11,191,"Red Bank, NJ",Red Bank Catholic
96,Claude Bragg,DL,SO,6-4,239,"Davidson, NC",Community School of Davidson
53,Carter Broers,DL,FR,6-1,254,"North Sioux City, SD",IMG Academy
26,Quincy Bryant,LB,SO,6-0,224,"Lilburn, GA",Parkview
97,Caleb Carlson,K,FR,6-3,193,"Coconut Grove, FL",Ransom Everglades School
30,Tate Carney,RB,FR,5-10,209,"Davie County, NC",Davie County
1,Caelen Carson,DB,JR,6-0,195,"Waldorf, MD",North Point
49,Cody Cater,DB,SO,6-1,204,"Charlotte, NC",Providence Day School
93,Isaiah Chaney,DL,JR,6-4,279,"Cartersville, GA",Cartersville
46,Kevin Check,TE,FR,6-5,226,"Mclean, VA",The Potomac School
23,Demond Claiborne,RB,SO,5-9,200,"Aylett, VA",King William
52,Spencer Clapp,OL,SR,6-6,300,"Gibsonville, NC",Eastern Guilford
32,Will Cobb,LS,SO,5-10,201,"Matthews, NC",Weddington
76,Jaydon Collins,OL,SO,6-6,296,"Greer, SC",Greer
98,Wyatt Crespi,DL,SO,6-1,279,"Concord, CA",De La Salle
30,Jasheen Davis,DL,JR,6-3,259,"Snellville, GA",Shiloh
99,Matthew Dennis,K,SO,5-11,193,"Charlotte, NC",Myers Park
66,Cale Doyle,OL,FR,6-3,279,"Chagrin Falls, OH",Kenston
44,Ryan Dupont,TE,SO,6-1,224,"Roswell, GA",Blessed Trinity
28,David Egbe,RB,FR,5-10,203,"Millstone, NJ",Loomis Chaffee
83,Gavin Ellis,TE,SO,6-4,238,"Hampstead, NC",Topsail
6,Justice Ellison,RB,JR,5-10,209,"Ashburn, VA",The Flint Hill School
71,CJ Elmonus,OL,JR,6-7,295,"Fairview, NC",A.C. Reynolds
34,Walker Ferguson,WR,SO,6-2,200,"Richmond, VA",Trinity Episcopal School
5,Horatio Fields,WR,SO,6-3,202,"Douglasville, GA",New Manchester
78,Christian Forbes,OL,SO,6-4,290,"Plainsboro, NJ",Lawrenceville School
17,Michael Frogge,TE,SO,6-5,240,"Greensboro, NC",Northern Guilford
55,Bryce Ganious,DL,JR,6-2,281,"Houston, TX",Second Baptist / Villanova
9,Chelen Garnes,DB,SR,5-11,207,"Waldorf, MD",North Point / Navy
12,Jacobi Gilbert,DB,SO,5-10,195,"Atlanta, GA",Westlake
10,Charlie Gilliam,QB,FR,6-3,193,"McDonough, GA",Eagles Landing Christian Academy
87,Jaydn Girard,WR,FR,6-0,181,"Seffner, FL",Jesuit
25,Jamare Glasker,DB,FR,6-1,175,"Temple Hills, MD",Potomac
62,DeVonte Gordon,OL,JR,6-5,310,"Washington, DC",Maret School
29,Christian Greene,WR,SO,6-2,173,"Ashburn, VA",Briar Woods
11,Donavon Greene,WR,JR,6-2,206,"Mount Airy, NC",Mount Airy
45,Andrew Gregerson,WR,FR,6-2,180,"Minneapolis, MN",Southwest
12,Mitch Griffis,QB,SO,5-11,193,"Ashburn, VA",Broad Run
8,Wesley Grimes,WR,SO,6-2,187,"Raleigh, NC",Millbrook
54,Matt Gulbin,OL,SO,6-4,313,"Wilton, CT",Wilton
39,Aiden Hall,LB,FR,6-2,217,"Pleasant Grove, AL",Pleasant Grove
99,Elijah Hall,DL,FR,6-3,275,"Shelby, NC",Crest
0,Brendon Harris,DB,SR,6-1,208,"Chattanooga, TN",Baylor School / Vanderbilt
24,Dylan Hazen,LB,SO,6-1,228,"The Woodlands, TX",The Woodlands College Park
11,Nick Helbig,DL,SR,6-2,284,"Groton, CT",Fitch / Wesleyan (CT)
