No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
74,Jacob Anderson,OL,FR,6-5,281,"Billings, MT",Billings West
0,Akili Arnold,DB,JR,5-11,200,"Lake Forest, CA",Mission Viejo
64,Ryan Berger,OL,FR,6-4,308,"Hillsboro, OR",Liberty
48,Dylan Black,LS,JR,6-1,202,"Reno, NV",Bishop Manogue
60,Tiger Black,DL,FR,6-1,275,"Roseburg, OR",Roseburg
47,Tyree Blake,OLB,FR,6-1,228,"Portland, OR",Jesuit
58,Heneli Bloomfield,OL,SR,6-4,310,"Sandy, UT",Jordan / Utah State
7,Silas Bolden,WR,JR,5-8,157,"Rancho Cucamonga, CA",Rancho Cucamonga
30,Karson Boschma,WR,SO,6-3,192,"Tigard, OR",Tigard / College of the Siskiyous
60,Marco Brewer,OL,SR,6-4,323,"Corvallis, OR",Corvallis/Grant / Laney College
12,Zachary Card,WR,FR,5-9,156,"Brentwood, CA",Pittsburg
89,Bryce Caufield,TE,SO,6-4,230,"Lake Oswego, OR",Lakeridge
10,Andrew Chatfield Jr.,OLB,SR,6-2,254,"Plantation, FL",American Heritage
0,Aidan Chiles,QB,FR,6-3,200,"Downey, CA",Downey
32,Isaiah Chisom,ILB,FR,6-0,219,"Santa Clarita, CA",Chaminade College Prep
38,Milan Clark,DB,FR,6-0,172,"Portland, OR",Grant
98,Thomas Collins,DL,FR,6-1,284,"Gothenburg, Sweden",RIG Academy
1,Ryan Cooper Jr.,DB,SR,6-0,187,"San Jose, CA",Wilcox / College of San Mateo
41,Jhae Drummer,DB,FR,6-0,197,"Long Beach, CA",Millikan
3,Jamai East,WR,SO,6-1,209,"Fairfield, CA",Vanden / College of San Mateo
78,Nathan Elu,OL,FR,6-5,297,"San Mateo, CA",Junipero Serra
40,Michael Erhart,ILB,JR,6-0,227,"Westlake Village, CA",Chaminade College Prep
72,Zander Esty,OL,FR,6-4,268,"Auburn, CA",Placer
1,Deshaun Fenwick,RB,SR,6-2,222,"Bradenton, FL",Braden River / South Carolina
9,Ryan Franke,OLB,JR,6-3,244,"Camarillo, CA",Oaks Christian
75,Taliese Fuaga,OL,JR,6-6,334,"Tacoma, WA",Mount Tahoma
95,Joe Golden,DL,SR,6-5,290,"Colorado Springs, CO",Doherty / Northern Colorado
77,Flavio Gonzalez,OL,JR,6-5,301,"Tucson, AZ",Pueblo / Butler CC
2,Anthony Gould,WR,JR,5-8,172,"Leavenworth, KS",West Salem (OR)
67,Joshua Gray,OL,JR,6-4,305,"Rancho Cucamonga, CA",Rancho Cucamonga
37,Josh Green,P,SR,6-1,218,"Adelaide, Australia",Adelaide / Laney College
17,Ben Gulbranson,QB,SO,6-3,215,"Newbury Park, CA",Newbury Park
24,Gavin Haines,RB,SO,6-0,204,"West Linn, OR",West Linn
2,Calvin Hart Jr.,ILB,SR,6-0,226,"Fort Lauderdale, FL",American Heritage / Illinois
76,Ben Hartman,OL,FR,6-4,317,"Austin, TX",Crescent Valley/Lake Travis
19,Montrel Hatten Jr.,WR,FR,5-11,217,"Carthage, TX",Carthage
35,Everett Hayes,K,SR,6-0,208,"Granite Bay, CA",Granite Bay
43,Takari Hickle,DL,FR,6-3,267,"Tenino, WA",Tenino
99,Isaac Hodgins,DL,SR,6-0,270,"Oakley, CA",Berean Christian HS
33,Peyton Hogan,LS,SO,6-1,200,"Bozeman, MT",Bozeman
14,Jailen Holmes,WR,SO,5-10,178,"Huntsville, AL",Madison Academy / Independence CC
