No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
70,Tyler Adair,OL,FR,6-6,303,"Ocean Springs, MS",Ocean Springs HS
30,Andrew Agapos,LB,SO,6-0,223,"Cordova, TN",Evangelical Christian School
94,Brian Alston,DL,FR,6-2,262,"Birmingham, AL",Spain Park HS
58,Cameron Ambrose,OL,FR,6-4,293,"Pinson, AL",Pinson Valley HS
75,Saidou Ba,OL,FR,6-4,300,"Memphis, TN",PURE Academy
73,Jacob Bayer,OL,JR,6-3,315,"Grandview, TX",Lamar
37,AJ Beale,CB,FR,5-11,192,"Cherry Valley, AR",Cross County HS
6,Wyatt Begeal,WR,SO,5-11,204,"Cibolo, TX",Steele HS
14,Denzel Blackwell,CB,SO,5-9,188,"Houston, TX",Boston College
55,Micah Bland,DL,SR,6-1,318,"Louisville, KY",North Alabama
43,Kam Boyd,RB,FR,5-5,150,"Jackson, TN",Jackson Christian HS
72,Tobias Braun,OL,SO,6-7,315,"Freiburg im Breisgau, Germany",Ole Miss
97,VJ Bronson,DL,JR,6-3,296,"Katy, TX",Lamar
10,Tennel Bryant,WR,FR,5-7,157,"Cincinnati, OH",Archbishop Moeller HS
38,Jack Bullard,DS,JR,5-11,205,"Chandler, AZ",Corona Del Sol HS
89,Cam Bulluck,WR,FR,6-2,175,"Seale, AL",Russell County HS
85,DeAndra Burns Jr.,WR,FR,5-10,153,"El Dorado, AR",El Dorado HS
71,Mehki Butler,OL,JR,6-3,330,"Omaha, NE",Iowa Western CC
16,Chauncy Cobb,WR,FR,5-6,157,"Clewiston, FL",Clewiston HS
25,Keyron Crawford,DE,SO,6-4,243,"Memphis, TN",Briarcrest Christian School
2,Ja'Quez Cross,RB,SO,5-9,189,"Hampton, AR",Purdue
51,Jalen Cunningham,OL,SR,6-5,350,"Odenville, AL",Ole Miss
3,Clyde Curry,WR,FR,6-2,170,"Gadsden, AL",Gadsden City HS
15,Jaxon Dailey,QB,FR,6-2,212,"Pleasant Hill, IA",Southeast Polk HS
54,Walker Davis,OL,FR,6-3,272,"Benton, AR",Benton HS
18,Kevin Diaz,TE,JR,6-4,250,"Houston, MS",Northwest Mississippi CC
4,Taylon Doss,S,JR,5-10,194,"Shannon, MS",Shannon HS
28,Reagan Ealy,WR,JR,5-9,172,"Plant City, FL",Plant City HS
48,Alston Elam,S,SO,5-10,185,"Memphis, TN",Collierville HS
32,Aidan Ellison,K,SO,5-11,198,"Naperville, IL",Naperville Central HS
12,Websley Etienne,S,FR,5-11,195,"Fort Lauderdale, FL",Western HS
52,Brandon Fairley,LB,JR,6-2,231,"Lake Cormorant, MS",Itawamba CC
39,Jaxson Fleming,CB,FR,5-10,164,"Manvel, TX",Manvel HS
18,Dennard Flowers,DE,SO,6-2,248,"Fairburn, GA",Creekside HS
14,Jeff Foreman,WR,SR,6-0,186,"Oklahoma City, OK",Del City HS
92,Thurman Geathers,DE,SR,6-2,215,"Acworth, GA",Louisville
22,Sam Graham,LB,SO,6-0,209,"Baltimore, MD",Lackawanna (PA) College
47,Noah Grant,P,JR,6-2,204,"Memphis, TN",Memphis
15,Brandon Greil,S,FR,5-11,167,"Little Rock, AR",Joe T. Robinson HS
34,Timothy Gulley,DL,FR,6-1,300,"Pensacola, FL",Pensacola Catholic HS
42,Magnus Haines,P,SO,5-11,194,"Massillon, OH",Kent State
78,Hamilton Hall,OL,SR,6-5,311,"Atlanta, GA",Ole Miss
90,Tim Hardiman,DL,SO,5-11,273,"Spring, TX",Westfield HS
32,Ethan Hassler,DL,JR,6-2,248,"Collierville, TN",Collierville HS
22,Cedric Hawkins,RB,FR,5-7,184,"Stuttgart, AR",Stuttgart HS
86,Blake Hegwood,WR,FR,6-2,180,"Pine Bluff, AR",Pine Bluff HS
0,Justin Hodges,CB,JR,6-2,175,"Fort Lauderdale, FL",UCF
16,DeAubry Hood,CB,FR,5-11,172,"Harker Heights, TX",Harker Heights HS
9,Courtney Jackson,WR,JR,5-11,186,"Monroeville, PA",Syracuse
99,Terrell James,DE,FR,6-3,235,"Lake Wales, FL",Lake Wales HS
33,Cam Jeffery,LB,JR,5-11,192,"Tuscaloosa, AL",American Christian Academy
40,Ian Jeffries,DL,FR,6-4,287,"Southaven, MS",Southaven HS
69,Ethan Johnson,DS,SO,6-1,216,"Washington, MO",Missouri
28,Jerrod Johnson,S,FR,5-10,175,"Lakeland, FL",Lakeland HS
1,Samy Johnson,CB,SR,5-10,190,"Little Rock, AR",Catholic HS
11,Adam Jones,WR,JR,6-2,188,"Knoxville, TN",Central Michigan
2,Leon Jones,CB,SR,6-1,195,"Hattiesburg, MS",Mississippi Gulf Coast CC
6,Dontay Joyner,S,FR,6-0,163,"Lakeland, FL",Lakeland HS
31,RJ Kelly,LB,FR,6-1,229,"Lakeland, FL",Lakeland HS
96,Kadan Lewis,DL,FR,6-1,248,"Houma, LA",Terrebonne HS
84,Reed Linder,WR,FR,5-10,176,"Memphis, TN",Briarcrest Christian HS
81,Takare Lipscomb,WR,FR,6-0,181,"Carrollton, GA",Carrollton HS
87,Tyler Little,TE,FR,6-4,245,"Galena, KS",Galena HS
24,Javante Mackey,LB,FR,6-2,228,"Chicago, IL",Whitehaven (Tenn.) HS
45,Nate Martey,DT,JR,6-1,288,"Orleans, Canada",Princeton
3,Davon Martin,CB,JR,5-11,185,"Orlando, FL",Tyler JC/Middle Tennessee
13,Miller McCrumby,TE,SO,6-3,225,"Mount Pleasant, TX",Mount Pleasant HS
23,Dane Motley,LB,JR,5-11,221,"Alpharetta, GA",Alpharetta HS
52,Mason Myers,OL,FR,6-4,274,"Moody, AL",Moody HS
48,Lucas Ott,DS,FR,6-3,232,"Webb City, MO",Webb City HS
29,Justin Parks,S,JR,6-0,192,"Gardendale, AL",Gardendale HS
13,Gavin Potter,LB,JR,6-2,225,"Broken Arrow, OK",Kansas
93,Calen Presser,DE,FR,6-7,210,"Liberty, MO",Liberty North HS
19,Will Prichard,QB,FR,6-2,204,"Lake Worth, FL",Santaluces Community HS
92,William Przystup,P,SR,6-4,247,"Oviedo, FL",Nebraska
95,Thomas Puhek,DE,FR,6-2,248,"Zephryhills, FL",Carrollwood Day HS
1,Jaylen Raynor,QB,FR,6-0,204,"Kernersville, NC",East Forsyth HS
19,James Reed III,CB,SO,5-10,183,"Nashville, TN",Father Ryan HS
7,Corey Rucker,WR,SO,6-0,210,"Bentonia, MS",Yazoo County HS
91,Ashtin Rustemeyer,DL,FR,6-1,300,"St. Louis, MO",Lutheran HS
88,Carter Salzman,WR,FR,5-10,175,"Platte City, MO",Platte County HS
10,Jordan Sample,LB,FR,6-2,210,"Missouri City, TX",Fort Bend Marshall HS
20,Mike Sharpe II,RB,SO,5-11,193,"Pinson, AL",Pinson Valley HS
5,J.T. Shrout,QB,SR,6-3,215,"Santa Clarita, CA",Colorado
46,Beau Smith,TE,FR,6-0,205,"Jonesboro, AR",Valley View HS
8,Eddie Smith,S,SR,6-0,212,"Slidell, LA",Illinois/Alabama
65,Noah Smith,OL,SO,6-7,311,"Locust Fork, AL",Locust Fork HS
68,Tristian Smith,OL,SO,6-3,296,"Crossett, AR",Trinity Valley (TX) CC
4,Brian Snead,RB,SR,6-0,211,"Tampa, FL",Austin Peay
47,Caden Solano,LB,FR,6-1,220,"Little Rock, AR",Little Rock Christian Academy
