No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
86,Pofele Ashlock,WR,FR,6-2,175,"Euless, TX",Trinity HS
54,Josh Atkins,OL,SO,6-4,290,"Arlington, TX",Mansfield Timberview HS / Houston
47,Matthew Bailiff,TE,FR,6-1,230,"Kaysville, UT",Layton Christian Academy
20,Cam Bell,DB,SR,6-0,190,"Pompana Beach, FL",Coral Springs HS / College of the Canyons
59,Demarii Blanks,LB,SR,5-11,230,"Belmont, CA",Carlmont HS / College of San Mateo
26,Derek Boyd II,RB,FR,6-1,210,"Lawndale, CA",Lawndale HS
34,Dean Briski,DL,FR,6-5,265,"Pago Pago, American Samoa",Samoana HS
13,Caleb Brown,DB,JR,6-1,170,"Anniston, AL",Lithia Springs HS / Butler Community College
22,Nasjzaé Bryant-Lelei,RB,SR,5-10,215,"Orlando, FL",Mallard Creek HS / Catawba College
37,Noah Cambra,DB,SR,6-0,185,"Honoulu, HI",Kaiser HS
24,Carlito Capanang Jr.,WR,SR,5-6,165,"'Aiea, HI",'Aiea High School
3,Nick Cenacle,WR,SO,6-2,195,"Montreal, Canada",Vanier College
96,Andrew Choi,DL,SR,6-1,250,"Honolulu, HI",Kaiser HS
6,Jonah Chong,QB,JR,6-0,180,"Kahalu'u, HI",'Iolani School / Nevada
10,David Cordero,RB,SO,5-10,185,"Tucson, AZ",Salpointe Catholic HS
38,Kamalu DeBlake,LB,SO,5-8,220,"Honolulu, HI",Saint Louis School
78,Ka'ena Decambra,OL,SO,6-3,300,"Wai'anae, HI",Saint Louis School
89,Nick Delgadillo,WR,FR,6-0,190,"Wai'anae, HI",Saint Louis School
23,Virdel Edwards II,DB,SR,6-2,210,"Plano, TX",Prestonwood Christian Academy / Iowa State
11,Nalu Emerson,LB,SR,6-1,215,"Kahuku, HI",Kahuku HS
52,Ezra Evaimalo,DL,JR,6-2,255,"Wai'anae, HI",Kamehameha Schools-Kapalama
69,Ben Falck,P,SR,6-6,225,"Riverside, CA",Citrus Hill HS / San Bernardino Valley College
68,Jojo Falo,DL,SR,6-2,255,"San Diego, CA",Madison HS / Cal Poly
5,Jake Farrell,QB,JR,6-5,225,"Scottsdale, AZ",East Coast Prep
72,Luke Felix-Fualalo,OL,SR,6-8,310,"Brisbane, Australia",Mater Dei HS / Utah
48,Malachi Finau,DL,FR,6-2,280,"Los Angeles, CA",St John Bosco HS
9,Steven Fiso,WR,SR,6-2,205,"Aua, American Samoa",Faga'itua HS
8,JoJo Forest,DB,SR,5-11,175,"Gardena, CA",Mission Viejo HS / Oregon State
26,Deliyon Freeman,DB,FR,5-10,165,"Detroit, MI",East Coweta HS
33,Brock Hedani,RB,JR,5-9,165,"Honolulu, HI",'Iolani School
35,Hunter Higham,LS,FR,6-3,230,"Shelley, ID",Shelley HS
84,Chuuky Hines,WR,SO,6-1,180,"Houston, TX",Westfield HS
2,Tylan Hines,RB,SO,5-7,175,"Mt. Pleasant, TX",Plano Senior HS
10,Patrick Hisatake,DL,SO,6-5,235,-,"Honolulu, O'ahu / California"
12,Wynden Ho'ohuli,DL,SO,6-3,240,"Kapolei, HI",Mililani HS / Nebraska
47,Kimo Holo Holt-Mossman,DB,JR,5-11,190,"Kula, HI",Kamehameha Schools-Maui / Chabot College
75,Kaleb Jackson-Carter,OL,FR,6-4,275,"Laveen, AZ",Desert Edge HS
67,Ali Jarvis,OL,FR,6-4,285,"Carmel, CA",Carmel HS
11,Jordan Johnson,RB,SO,5-9,175,"Dallas, TX",Allen HS
57,Jackie Johnson III,DL,JR,6-0,240,"Honolulu, HI",Roosevelt HS / Lawrence Tech University
43,Tariq Jones,DL,SO,6-2,245,"New Orleans, LA",McDonogh 35 HS
6,Jonah Kahahawai-Welch,DL,SR,6-1,240,"Kailua, HI",Kamehameha Schools-Kapalama
46,Kalanikau Kamakawiwo'ole,TE,SR,6-0,240,"Honolulu, HI",Kamehameha Schools-Kapalama
45,Kila Kamakawiwo'ole,TE,SR,5-11,235,"Honolulu, HI",Saint Louis School
97,Micah Kaonohi-Kaihenui,DL,FR,5-11,245,"Waimanalo, HI",Kamehameha Schools-Kapalama
18,Noah Kema,LB,SR,6-1,220,"Lawrence, KS",Lawrence Free State HS / Snow College [Utah]
24,Devyn King,DB,SR,5-11,180,"Rancho Palos Verdes, CA",Junipero Serra HS / Maryland
33,Kai Kluth,PK,FR,6-4,155,"San Diego, CA",San Diego HS
51,Lesterlaisene Lagafuaina,DL,FR,6-4,225,"Nu'uuli, American Samoa",Tafuna HS
44,Solomon Landrum,LS,SR,5-11,210,"Hattiesburg, MS",Sumrall HS / Mississippi
56,Tevita Loketi,DL,SO,5-11,260,"Honolulu, HI",Kaimuki HS
35,Isaiah Malloe,DB,FR,5-10,150,"Waimanalo, HI",Kennedy Catholic
68,Pat Mamaia,OL,FR,6-3,260,"Alao, American Samoa",Keaau HS
1,Peter Manuma,DB,SO,6-0,190,"'Ewa Beach, HI",Campbell HS
74,Micah Mariteragi,OL,JR,6-4,290,"Laie, HI",Kahuku HS / Virginia
12,Kansei Matsuzawa,PK,JR,6-2,195,"Tokyo, Japan",Hocking College
7,Steven McBride,WR,SR,6-1,165,"Napoleonville, LA",East Ascension HS / Kansas
44,Aiden McComber,DL,FR,6-0,255,"Las Vegas, NV",Bishop Gorman HS
29,Kilinahe Mendiola-Jensen,DB,JR,6-1,170,"Pearl City, HI",Punahou School / UNLV
27,Makana Meyer,DB,FR,5-9,175,"Waipahu, HI",Mililani HS
70,James Milovale,OL,JR,6-6,320,"Seaside, CA",Hartnell College
53,Etuate Moala,DL,FR,6-3,275,"Riverside, CA",JSerra HS / Riverside City College
99,Tali Moe,DL,SO,6-3,290,"Kalaheo, HI",Waimea HS
8,Tamatoa Mokiao-Atimalala,WR,SR,5-10,180,"Kapolei, HI",Campbell HS
30,Kona Moore,DB,FR,6-0,190,"Kapolei, HI",Saint Louis School
17,Greyson Morgan,TE,JR,6-2,230,"Kingwood, TX",Kingwood HS / Trinity Valley CC
19,Dalen Morris,QB,SR,6-1,205,"Hunstville, AL",Madison County HS / Navy
77,Arasi Mose,OL,SR,6-5,370,"Honolulu, HI",Saint Louis School
66,Sergio Muasau,OL,JR,6-0,310,"‘Ewa Beach, HI",Mililani HS
23,Koali Nishigaya,WR,JR,5-7,165,"Waipahu, HI",Saint Louis School
80,Eddie Osei-Nketia,WR,FR,6-3,220,"Auckland, New Zealand",Scots College
54,Jamih Otis,LB,FR,5-11,215,"Las Vegas, NV",Bishop Gorman HS
82,Chad Owens Jr.,WR,FR,5-8,170,"Honolulu, HI",Moanalua HS
28,Elijah Palmer,DB,FR,5-8,175,"Las Vegas, NV",Bishop Gorman HS
1,Jonah Panoke,WR,SR,6-1,200,"Honolulu, HI",Saint Louis School
7,Meki Pei,DB,JR,5-11,185,"Honolulu, HI",‘Iolani HS / Washington
