No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
37,Trevor Adams,OLB,SO,6-2,236,"Loveland, OH",Goshen / Western Kentucky
14,Rayquan Adkins,CB,FR,5-11,185,"Miami, FL",Northwestern
7,Sammy Anderson Jr.,CB,JR,6-0,185,"Dayton, OH",Trotwood-Madison
86,Lesley Andoh,WR,FR,6-0,190,"Dublin, OH",Scioto
17,Joey Beljan,TE,SR,6-3,240,"Holland, NJ",Delaware Valley / Western Kentucky
47,Rory Bell,K,JR,5-10,185,"Wilmington, OH",Wilmington / Temple
84,Sterling Berkhalter,WR,JR,6-4,200,"Cincinnati, OH","Georgia Prep Academy (Snellville, Ga.) / North Carolina A&T"
51,Ben Blevins,DL,JR,6-2,270,"Cincinnati, OH",La Salle
20,Oliver Bridges,DB,FR,6-2,205,"Potomac, MD",The Bullis School
0,Jowon Briggs,DE,SR,6-2,297,"Cincinnati, OH",Walnut Hills / Virginia
33,Carter Brown,K,SO,6-0,205,"Pearland, TX",Dawson / Arizona State
50,Jackson Bruscianelli,LB,SR,5-11,240,"Chicago, IL",Montini Catholic
56,Deondre Buford,OL,JR,6-3,315,"Detroit, MI",Martin Luther King / Kentucky
24,Todd Bumphis,CB,JR,6-0,198,"Toledo, OH",St. Francis De Sales
40,Kamari Burns,DE,FR,6-4,275,"Columbus, OH",Gahanna Lincoln
39,Bryce Burton,H,SR,5-10,200,"Cincinnati, OH",Princeton
42,Stephan Byrd,RB,FR,6-0,215,"Canal Winchester, OH",Canal Winchester
32,James Camden,LB,JR,6-1,228,"Cincinnati, OH",Anderson
21,Kalen Carroll,DB,FR,6-1,185,"Indianapolis, IN",Center Grove
18,Trevor Carter,LB,FR,6-1,205,"Ironton, OH",Ironton
2,Dontay Corleone,DL,SO,6-2,318,"Cincinnati, OH",Colerain
29,Manny Covey,RB,FR,5-11,190,"Starke, FL",Bradford
8,Isiah Cox,S,SO,6-2,200,"Alcoa, TN",Alcoa
61,Luke Dalton,OL,FR,6-5,308,"Crystal Lake, IL",Marian Central Catholic
11,Jayden Davis,S,FR,6-2,190,"Suwanee, GA",Collins Hill
36,Victor Dawson,RB,SO,6-0,225,"Akron, OH",Hoban / Merrimack
49,Jack Dingle,LB,SO,6-4,238,"Louisville, KY",Trinity
33,CJ Doggette,DE,FR,6-2,270,"Pickerington, OH",Pickerington Central
12,Brady Drogosh,QB,FR,6-4,215,"Warren, MI",De La Salle Collegiate
78,Grant Edgington,OL,FR,6-4,280,"Madeira, OH",Madeira
45,Barak Faulk,TE,JR,6-3,240,"Cincinnati, OH",Mason
66,Landon Fickell,OL,SO,6-4,290,"Cincinnati, OH",Moeller
31,Mason Fletcher,P,JR,6-7,215,"Melbourne, Australia",ProKick
53,Gavin Gerhardt,OL,JR,6-4,305,"Xenia, OH",Xenia
19,Tyler Gillison,OLB,FR,6-4,242,"Pickerington, OH",Pickerington Central
55,Mao Glynn II,OL,SO,6-3,300,"Cincinnati, OH",Walnut Hills
79,Ethan Green,OL,FR,6-7,305,"Fremont, OH",Fremont Ross
9,Daniel Grzesiak,OLB,SR,6-1,250,"Los Angeles, CA",Crenshaw / Nevada / Utah State
77,Jonathan Harder,OL,FR,6-5,320,"Delaware, OH",Olentangy Berlin
12,Justin Harris,CB,SR,6-0,195,"Dayton, OH",Wayne
63,Nathan Hawks,K,JR,6-0,204,"Enon, OH",Greenon / Wittenberg
8,Xzavier Henderson,WR,SR,6-3,200,"Miami, FL",Columbus / Florida
13,Jacob Hoying,QB,SO,6-2,205,"Columbus, OH",Bishop Watterson
90,Jalen Hunt,DT,SR,6-4,315,"Detroit, MI",Belleville / Michigan State
42,Dion Hunter,LB,JR,6-2,235,"Albuquerque, NM",Cleveland / New Mexico
52,Connor Ingram,P,SO,5-10,215,"Powell, OH",Olentangy Liberty / Wittenberg
99,Rob Jackson,DE,SO,6-5,275,"Philadelphia, PA",Archbishop Wood
14,Barry Jackson Jr.,WR,FR,5-11,195,"Ellenwood, GA",Cedar Grove
69,Cam Jones,OL,SR,6-8,330,"Knott County, KY",Fredrick Douglass
6,Dorian Jones,LB,SR,6-0,230,"Boynton Beach, FL",American Heritage / Louisville
5,Emory Jones,QB,SR,6-3,212,"La Grange, GA",Heard County / Florida / Arizona State
23,Daved Jones Jr.,LB,JR,6-1,228,"Cincinnati, OH",Lakota West
67,Luke Kandra,OL,JR,6-4,320,"Cincinnati, OH",Elder / Louisville
21,Corey Kiner,RB,JR,5-9,215,"Cincinnati, OH",Roger Bacon / LSU
15,Will Kocher,QB,FR,6-2,210,"Kings Mills, OH",Kings
39,Cincear Lewis,LB,FR,6-2,210,"Kalamazoo, MI",Kalamazoo Central
16,Brady Lichtenberg,QB,SO,6-1,208,"Toledo, OH",St. John's Jesuit
91,Drew Logan,DL,FR,6-4,270,"North Canton, OH",Hoover
62,Matt Mason,OL,FR,6-3,295,"Union, KY",Ryle
82,Michael McCalmont,TE,JR,6-3,240,"Mason, OH",Mason
7,Chamon Metayer,TE,SO,6-5,248,"Miami, FL",North Miami
89,Jesse Meyer,TE,FR,6-4,235,"Coldwater, OH",Coldwater
30,Au'braylen Million,DB,FR,5-10,164,"Middletown, OH",Middletown / Louisville
71,Judea Milon,OL,JR,6-4,290,"Killeen, TX",Shoemaker / Tyler Junior College
26,Myles Montgomery,RB,SO,5-11,205,"Jacksonville, FL",Fletcher
22,Ryan Montgomery,RB,SR,5-10,205,"Franklin, OH",Franklin
38,Nijal Mooney,OLB,SO,6-0,230,"Cincinnati, OH",Roger Bacon / Findlay
13,Kyree Moyston,DE,SO,6-4,242,"Norfolk, VA",Kings Fork / Virginia Tech
57,Ryan Mullaney,DL,SR,6-2,250,"Cincinnati, OH",Moeller
81,Michael Mussari,WR,FR,6-1,188,"Kings Mills, OH",Kings
85,Triston O'Brien,LS,SO,6-3,225,"Jefferson, OH",NDCL
11,Donovan Ollie,WR,SR,6-3,212,"Wylie, TX",Wylie / Washington State
3,Deshawn Pace,STA,SR,6-2,212,"Cincinnati, OH",Colerain
46,Antwan Peek Jr.,S,FR,6-2,205,"Cincinnati, OH",Indian Hill
83,Ty Perkins,WR,FR,6-3,205,"Ironton, OH",Ironton
96,Dominique Perry,DL,JR,6-2,290,"Germantown, MD",Northwest
10,Jack Perry,QB,SR,6-1,205,"Mountain View, CA",St. Francis / College of San Mateo / Western Illinois
96,Cayson Pfeiffer,LS,SR,6-0,220,"Columbus, OH",Dublin Scioto
97,Eric Phillips,DE,SR,6-3,260,"Cincinnati, OH",Colerain
3,Evan Prater,WR,JR,6-4,208,"Cincinnati, OH",Wyoming
58,Trevor Radosevich,OL,SR,6-4,310,"Englishtown, NJ",Manalapan / Penn
76,Mitch Raifsnider,OL,SO,6-8,285,"Castalia, OH",Margaretta / Army
