No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
33,Stryker Aitken,LB,FR,6-1,229,"Memphis, TN",Memphis University School
22,Jaylon Allen,DL,SR,6-3,240,"Humble, TX",Atascocita HS
92,Jarra Anderson,DL,FR,6-2,260,"Katy, TX",Paetow HS
2,Julian Barnett,DB,SR,6-2,190,"Detroit, MI",Belleville HS / Michigan State
30,Reid Bauer,P,SR,5-11,206,"Magnolia, TX",Magnolia HS / Arkansas
35,DJ Bell,DB,FR,6-2,180,"Pensacola, FL",Pensacola HS
5,Simeon Blair,DB,SR,5-10,208,"Pine Bluff, AR",Pine Bluff HS / Arkansas
0,Demeer Blankumsee,WR,JR,5-10,185,"Cincinnati, OH",Winton Woods HS / Toledo
14,Harris Boyd,QB,FR,6-2,195,"Rowlett, TX",Rowlett HS
72,Malachi Breland,OL,FR,6-5,340,"Laurel, MS",Laurel HS
0,Zy Brockington,DL,JR,6-1,290,"Moultrie, GA",Colquitt County HS
91,Jorhdan Brown,DL,FR,6-4,308,"Harvest, AL",Sparkman HS
18,DeAgo Brumfield,DB,SO,6-0,190,"Cincinnati, OH",La Salle HS / Campbellsville
11,Marcello Bussey,WR,JR,5-11,175,"Junction City, KS",Junction City HS / Hutchinson CC
9,Geoffrey Cantin-Arku,LB,SR,6-3,240,"Lévis, Canada",Cégep Garneau / Syracuse
7,Christian Carter,WR,JR,6-0,167,"Kansas City, MO",Lee's Summit North HS / Pittsburg State
47,Landon Carter,K,FR,6-0,160,"Baton Rouge, LA",Catholic HS
21,Tevin Carter,QB,FR,6-3,230,"Memphis, TN",PURE Youth HS
33,Jamauri Chislom,TE,SO,6-2,260,"Jackson Gap, AL",Dadeville HS / Hutchinson CC
10,An'Darius Coffey,DB,JR,5-10,200,"Winona, MS",Winona HS
76,Andrew Cornell-Laird,OL,FR,6-3,305,"Memphis, TN",White Station HS
42,Colby Cox,LS,JR,6-0,235,"Canton, GA",Woodstock HS / Mississippi State
16,Cade Cunningham,QB,SO,6-4,195,"Wake Forest, NC",Heritage HS / Marshall
89,JJ Daniels,WR,SO,5-9,170,"Lake Cormorant, MS",Lake Cormorant HS / Itawamba CC
17,Matt Dean,QB,FR,6-5,190,"Highlands Ranch, CO",Highlands Ranch HS
1,Tauskie Dove,WR,SR,6-2,197,"Denton, TX",Ryan HS / Missouri
86,Brendan Doyle,TE,SO,6-4,255,"Gilroy, CA",Monte Vista HS / College of San Mateo
10,Koby Drake,WR,JR,5-11,190,"White Hall, AR",White Hall HS
37,Sarrow Drammeh,DB,FR,6-0,185,"Filderstadt, Germany",-
8,Jay Ducker,RB,JR,5-9,195,"Bellevue, NE",Bellevue West / Northern Illinois
36,Tylan Dunn,DB,FR,6-3,207,"Memphis, TN",PURE Youth HS
44,Bryce Edmondson,LB,SO,6-2,225,"Nashville, TN",Ensworth HS
95,Cevan Edwards,DL,FR,6-4,280,"Atlanta, GA",South Atlanta HS
18,Tyson Edwards,WR,FR,6-2,180,"Nashville, TN",Overton HS
4,Josh Ellison,DL,SR,6-3,300,"College Station, TX",A&M Consolidated HS / Blinn College / Oklahoma
3,Cincir Evans,LB,SR,6-4,240,"Memphis, TN",White Station HS / Coastal Carolina
7,Malik Feaster,DB,SR,6-0,190,"Toccoa, GA",Stephens County HS / Jacksonville State / Florida State
81,Reid Flanagan,TE,SO,6-3,235,"Hernando, MS",Hernando HS
90,Andres Fox,DL,SR,6-4,245,"Mobile, AL",Mobile Christian School / Fresno State
65,Jonah Gambill,OL,JR,6-3,305,"Cartersville, GA",Cartersville HS
99,Eric Gaston,DL,FR,6-5,265,"Nashville, TN",Cane Ridge HS
78,Mitchell Gildehaus,OL,JR,6-5,285,"Washington, MO",St. Francis Borgia HS
46,Tanner Gillis,P,JR,6-0,200,"Olive Branch, MS",Lewisburg HS / Northwest Mississippi CC
57,Jacob Gray,OL,FR,6-7,265,"Jacksonville, FL",Providence School
69,Jack Greer,OL,SO,6-6,275,"Germantown, TN",Houston HS / Ole Miss
12,CorMontae Hamilton,DL,JR,6-3,265,"Memphis, TN",Whitehaven HS / Ohio State
21,Trevor Hardy,DB,FR,6-0,175,"Alabaster, AL",Thompson HS
9,Ke'Travion Hargrove,RB,SO,5-11,195,"Ruston, LA",Ruston HS / Mississippi State
28,Charlie Harrell,DB,FR,5-11,176,"Bartlett, TN",Christian Brothers HS
37,Javoris Havis,RB,FR,6-1,229,"Chattanooga, TN",Chattanooga Christian School
19,Jamari Hawkins,WR,FR,5-9,185,"Mobile, AL",Baker HS
