No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
5,Kaleb Anthony,DB,JR,5-11,172,"Atlanta, GA",Eagles Landing Christian Academy
79,Danny Antolovich,OL,SO,6-6,292,"Kiental, Switzerland",-
5,Armauni Archie,DB,SR,6-0,182,"Vallejo, CA",El Cerrito HS / Washington State
46,John Bechtle,LB,JR,6-1,221,"Warren, NJ",Watchung Hills HS
14,Malcolm Bell,DB,SO,6-2,184,"Montreal, Canada",Clarkson Football North
6,Mumu Bin-Wahad,CB,SO,5-11,185,"Atlanta, GA",Grayson HS / West Virginia
34,Carter Boskovich,DB,FR,5-9,177,"Mission Viejo, CA",Mission Viejo HS
58,Donovan Branch,LB,SO,6-3,261,"Winter Garden, FL",Foundation Academy
4,Brian Brewton,RB,JR,5-6,175,"Miami, FL",St. Thomas Aquinas
3,D'Mon Brinson,DB,SO,5-9,182,"Miami, FL",Dillard HS
98,Jaavon Brown,DT,JR,6-0,300,"New Haven, CT",Hillhouse HS / Eastern Michigan
80,Rayonte Brown,TE,JR,6-7,257,"Baltimore, MD",Dundalk
10,Brett Buckman,WR,SR,6-0,201,"Park Ridge, NJ",St. Jospeh Regional / Delaware
13,James Burns,WR,SR,5-9,157,"Charlotte, NC",Rocky River HS / Austin Peay
42,George Caratan,P,JR,6-2,212,"Delano, CA",Loyola HS / Arkansas
78,Carsten Casady,OT,FR,6-5,286,"Rolesville, NC",Rolesville HS
25,Cam Chadwick,DB,FR,5-11,183,"Plainfield, NJ",Immaculata HS
23,Alfred Chea,LB,JR,6-2,216,"Jacksonville, FL",First Coast
88,Nader Chirchi,TE,FR,6-7,256,"Alexandria, VA",Edison HS
55,Cleto Chol,DL,FR,6-5,249,"Salem, MA",Proctor Academy
46,Zach Christinat,LS,FR,6-1,217,"Norwalk, CT",Norwalk HS
30,Hunter Clark,RB,SO,5-11,230,"Greenwich, CT",Brunswick School
16,Kevens Clercius,WR,JR,6-2,212,"Montreal, Canada",Henri-Bourassa
4,Stan Cross,DB,SR,5-10,190,"Nashville, TN",East Nashville Magnet / Iowa Central CC
35,Frank Daniley,RB,FR,5-9,179,"New Haven, CT",New Hampton School
11,Isiah Davis,DB,FR,6-0,191,"Fairburn, GA",Creekside HS
32,Oumar Diomande,LB,FR,6-0,210,"Bronx, NY",John F. Kennedy HS
1,Malik Dixon-Williams,DB,JR,6-0,203,"Orlando, FL",Wekiva
28,Bryan Domino,WR,FR,5-8,160,"Richmond, TX",Fort Bend Christian
9,Zackary Drawdy,WR,FR,6-2,192,"Yulee, FL",Yulee HS
0,Cam Edwards,RB,SO,5-11,202,"Norwalk, CT",Norwalk HS
87,Bo Estes,TE,JR,6-2,243,"Tulsa, OK",Jenks / Northeast Oklahoma A&M
2,Joe Fagnano,QB,SR,6-3,224,"Williamsport, PA",Williamsport HS / Maine
15,Tui Faumuina-Brown,LB,JR,6-2,231,"Pittsburgh, PA",Gateway
84,Jacob Flynn,WR,JR,6-0,191,"Southington, CT",Southington
73,Brady Fodor,DL,FR,6-3,260,"Newtown, CT",Newtown HS
24,Desmond Fogle,LB,JR,6-1,214,"Kingsland, GA",Camden County
67,Christopher Fortin,OL,JR,6-5,300,"St-Rene, Canada",Cegep Beauce-Appalaches
36,Chase Fountain,DB,FR,5-8,183,"West Hartford, CT",Kingsford-Oxford HS
0,Eriq Gilyard,LB,SR,5-11,229,"Jacksonville, FL",Trinity Christian Academy / Kansas
17,Kevon Glenn,LB,JR,6-0,248,"Riverdale, GA",Dutchtown HS / Georgia Southern
96,Dal'Mont Gourdine,DL,JR,6-3,293,"North Charleston, SC",Garrett Academy
27,Ian Graham,LB,FR,5-11,219,"Meridan, CT",Maloney
81,Louis Hansen,TE,SO,6-4,238,"Dover, MA",St. Sebastian's / Michigan
19,Langston Hardy,LB,FR,6-3,250,"Jacksonville, FL",Sandalwood High School
19,Jackson Harper,WR,FR,6-1,198,"Simsbury, CT",Avon Old Farms School
14,Nick Harris,TE,JR,6-6,251,"Marriottsville, MD",Marriotts Ridge
8,Dajon Harrison,WR,SO,5-10,166,"Pflugerville, TX",Hutto HS / Texas
64,Christian Haynes,OL,SR,6-2,313,"Bowie, MD",Bowie
18,Kylish Hicks,WR,FR,6-0,195,"Pikesville, MD",Mergenthaler Vocational Tech
94,Matt Hoffman,DL,FR,6-5,239,"Wyncote, PA",Cheltenham HS
86,Alex Honig,TE,SO,6-6,264,"Bavaria, Germany",Schwäbisch Hall / TCU
56,Carter Hooper,DL,SO,6-6,266,"Toronto, Canada",IMG Academy
1,Devontae Houston,RB,JR,5-10,171,"Roanoke, AL",Handley
26,Chris Hudson,DB,FR,5-10,172,"Windsor, CT",Saint Thomas More School
76,Toriyan Johnson,OL,FR,6-7,365,"Boston, MA",Proctor Academy
17,Justin Joly,TE,SO,6-3,232,"New Rochelle, NY",Iona Prep
2,Durante Jones,DB,JR,6-1,199,"Atlanta, GA",Mays
