No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
5,Gabriel Amegatcher,CB,SR,6-2,195,"Romeoville, IL",Lockport Township / Nebraska-Kearney
88,Malik Armstrong,WR,FR,6-0,179,"Joliet, IL",Minooka Community
12,Keshon Artis,LB,SR,6-0,246,"Chesapeake, VA",Oscar Smith / Virginia Tech
34,Kobe Askew,WR,FR,6-2,192,"Hamilton, GA",Harris County
15,Santana Banner,S,FR,6-3,195,"Flint, MI",Mountain View [Ga.]
81,Grayson Barnes,WR,JR,6-5,215,"Rocklin, CA",Rocklin / American River CC
36,Phillip Baynes Jr.,LB,FR,6-2,190,"Social Circle, GA",Social Circle
31,Owen Belman,CB,JR,6-1,195,"Davenport, IA",Pleasant Valley / Iowa Western
56,Casey Bending,DE,FR,6-3,221,"Palatine, IL",Fremd
19,Isaiah Bragg,WR,SO,5-9,175,"Chicago, IL",Saint Rita of Cascia
1,Antario Brown,RB,JR,5-10,219,"Savannah, GA",Beach
6,CJ Brown,S,SR,5-11,190,"Canton, MI",Walled Lake Western
60,Evan Buss,OL,JR,6-6,312,"Kimberly, WI",Kimberly
2,Javaughn Byrd,CB,JR,6-0,186,"Milwaukee, WI",Rufus King
11,Chris Carter,TE,JR,6-7,240,"Detroit, MI",Detroit Country Day / Howard
47,Drew Cassens,TE,SO,6-2,240,"Downers Grove, IL",Downers Grove North
76,John Champe,OL,JR,6-4,321,"Brookfield, WI",Brookfield East
33,Andre Cobb,CB,FR,6-1,177,"Naperville, IL",Neuqua Valley
13,Nevan Cremascoli,QB,FR,6-2,216,"Winnetka, IL",New Trier
93,Cam Crowell,DE,FR,6-3,260,"Columbus, GA",Carver
55,Abiathar Curry,OL,FR,6-3,286,"Janesville, WI",Parker
12,Cam'Ron Dabney,CB,JR,5-11,186,"Atlanta, GA",Cherokee Bluff / Kansas
52,Ivan Davis,DE,JR,6-3,232,"Canton, MI",Plymouth
26,Jaden Dolphin,LB,JR,6-2,220,"Des Plaines, IL",Maine West
10,Billy Dozier,WR,JR,5-10,195,"New Lenox, IL",Lincoln Way West
84,Sean Elmore,WR,JR,6-3,205,"Fontana, CA",Rancho Cucamonga / Citrus College
1,James Ester,DT,SR,6-3,298,"Detroit, MI",Cass Tech
20,Jacob Finley,CB,FR,5-11,176,"Birmingham, AL",Hoover
26,Kendrell Flowers,RB,JR,6-0,223,"Columbia, SC",Irmo / S.C. State
98,Tom Foley,P,JR,6-4,234,"Peoria, IL",Peoria Notre Dame / Minnesota
17,Louis Frye,H,SO,6-0,209,"Teaneck, NJ",Paramus Catholic
42,Tyler Gaines,TE,FR,6-3,219,"Rockford, IL",Thomas Jefferson
25,Jake Gassaway,LB,FR,6-0,206,"Omaha, NE",Millard South
31,Garrett Gensler,RB,FR,6-0,197,"Rochelle, IL",Rochelle Township
34,Tyler Gentile,S,FR,6-0,188,"Oak Forest, IL",Oak Forest
23,DaRon Gilbert,LB,SR,6-1,222,"Detroit, MI",Brother Rice / Lafayette
58,Skyler Gill-Howard,DT,SO,6-1,285,"Milwaukee, WI",Greenfield / Upper Iowa
35,Christopher Gore,WR,FR,5-11,182,"Homewood, IL",Homewood-Flossmoor
