No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
26,Will Albright,LB,JR,6-1,230,"Greeneville, TN",Greeneville
51,Tim Amet,DL,SO,6-4,360,"Knoxville, TN",Knoxville Catholic
90,Dominic Bailey,DL,JR,6-3,280,"Salisbury, MD",St. Frances Academy
65,Parker Ball,OL,SR,6-4,290,"Douglasville, GA",Douglas County
37,Montrell Bandy,DB,SO,6-3,189,"Mount Juliet, TN",Mount Juliet
42,Hunter Barnes,RB,FR,6-0,195,"Memphis, TN",Memphis School
9,Tyler Baron,DL,SR,6-5,260,"Knoxville, TN",Knoxville Catholic
6,Aaron Beasley,LB,SR,6-1,225,"Franklin, GA",Heard County
25,DeSean Bishop,RB,FR,5-10,200,"Knoxville, TN",Karns
17,Michael Bittner,WR,SR,6-2,225,"Cincinnati, OH",Elder
57,Ben Bolton,LB,FR,6-3,222,"Memphis, TN",Lausanne Collegiate School
38,Chandavian Bradley,DL,FR,6-5,221,"Platte City, MO",Platte County
48,Bennett Brady,LS,FR,6-1,205,"Memphis, TN",Evangelical Christian
35,Will Brooks,DB,JR,6-1,200,"Birmingham, AL",Vestavia Hills
88,Charlie Browder,TE,SO,6-7,250,"Kingsport, TN",Christ School (N.C.) / UCF
4,Warren Burrell,DB,SR,6-0,190,"Suwanee, GA",North Gwinnett
64,Ayden Bussell,OL,FR,6-5,295,"Mount Juliet, TN",Mount Juliet
19,Charles Campbell,PK,SR,5-9,181,"Jackson, TN",University School of Jackson / Indiana
74,John Campbell Jr.,OL,SR,6-5,320,"Orlando, FL",Dr. Phillips / Miami
7,Arion Carter,LB,FR,6-1,227,"Smyrna, TN",Smyrna
41,JT Carver,PK,SO,5-11,210,"Martin, TN",Westview
34,McCallan Castles,TE,SR,6-5,252,"South Lake Tahoe, CA",South Lake Tahoe / Cal/UC Davis
14,Christian Charles,DB,JR,6-1,195,"Gainesville, GA",Chestatee
15,Cristian Conyer,DB,FR,6-1,181,"Bowling Green, KY",South Warren
53,Jeremiah Crawford,OL,SR,6-5,315,"Goddard, KS",Goddard / Butler (Kan.) CC
18,Ryan Damron,QB,FR,6-0,207,"Paris, TN",Henry County
66,Dayne Davis,OL,SR,6-7,325,"Bluff City, TN",Sullivan East
86,Ethan Davis,TE,FR,6-5,232,"Atlanta, GA",Collins
65,Camron Douglas,DL,FR,6-3,300,"Brownsville, TN",Haywood
46,Cody Duncan,TE,SO,6-1,239,"Knoxville, TN",Knoxville Catholic / Virginia Tech
95,Trevor Duncan,DL,FR,6-6,270,"Knoxville, TN",Knoxville Catholic
20,Bryson Eason,DL,JR,6-3,310,"Memphis, TN",Whitehaven
46,Malik Ganaway,DB,FR,6-2,190,"Trenton, TN",Peabody
99,Kurott Garland,DL,SR,6-3,310,"Conyers, GA",Heritage
15,Kwauze Garland,LB,SR,6-2,226,"Conyers, GA",Heritage
18,Rickey Gibson III,DB,FR,6-0,185,"Trussville, AL",Hewitt-Trussville
90,Max Gilbert,PK,FR,6-0,194,"Memphis, TN",Lausanne Collegiate School
73,Brian Grant,OL,FR,6-7,329,"Fort Walton Beach, FL",Chochtawhatchee
58,Isaac Green,DL,SR,6-0,308,"Memphis, TN",Memphis Central
5,Kamal Hadden,DB,SR,6-1,197,"River Rouge, MI",River Rouge / Independence (Kan.) CC/Auburn
29,Christian Harrison,DB,SO,6-1,190,"Atlanta, GA",Woodward Academy
30,Roman Harrison,DL,SR,6-2,235,"Bainbridge, GA",Bainbridge
87,Joshua Helsdon,DL,FR,6-4,270,"Cleveland, TN",Bradley Central
31,Caleb Herring,DL,FR,6-5,226,"Newnan, GA",Riverdale (Tenn.)
44,Elijah Herring,LB,SO,6-3,238,"Newnan, GA",Riverdale (Tenn.)
