No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
38,Ryan Algrim,LS,FR,6-2,225,"Elburn, IL",Kaneland
52,Spencer Alvarez,OL,FR,6-6,290,"Columbia Heights, MN",Columbia Heights
7,Chris Autman-Bell,WR,SR,6-1,205,"Kankakee, IL",Bishop McNamara
6,Maverick Baranowski,LB,FR,6-3,230,"Ponce Inlet, FL",Spruce Creek
93,Kyler Baugh,DL,SR,6-2,305,"Talihina, OK",Talihina / Houston Baptist / Houston Baptist
89,Nate Becker,DL,SO,6-6,285,"Maple Grove, MN",Maple Grove
78,Ashton Beers,OL,FR,6-6,315,"Slinger, WI",Slinger
85,Frank Bierman,TE,JR,6-4,245,"Tipton, IA",Tipton / Iowa Western CC / Iowa Western CC
66,Nathan Boe,OL,SR,6-5,300,"Lakeville, MN",Lakeville North
3,Tyler Bride,DB,SR,5-10,185,"Atlanta, GA",Greater Atlanta Christian / Georgia Southern
0,Le'Meke Brockington,WR,SO,6-0,200,"Moultrie, GA",Colquitt County
14,Kerry Brown,DB,FR,5-10,180,"Naples, FL",Naples
4,Za'Quan Bryan,DB,FR,5-10,185,"Savannah, GA",Benedictine Military School
16,Coleman Bryson,DB,FR,6-2,210,"Waynesville, NC",Rabun Gap-Nacoochee School
29,Ethan Carrier,DB,FR,6-1,190,"Detroit Lakes, MN",Detroit Lakes
77,Quinn Carroll,OL,SR,6-7,315,"Edina, MN",Edina / Notre Dame / Notre Dame
13,Chris Collins,DL,SR,6-5,255,"RIchmond, VA",Benedictine College Prep / North Carolina / North Carolina
17,Cade Conzemius,WR,FR,5-10,180,"Minnetonka, MN",Minnetonka
75,Tyler Cooper,OL,SR,6-5,315,"Saint Croix Falls, WI",Saint Croix Falls
96,Mark Crawford,P,SR,6-5,230,"Perth Western, Australia",-
4,Corey Crooms Jr.,WR,SR,6-0,195,"Country Club Hills, IL",Hillcrest / Western Michigan / Western Michigan
60,Phillip Daniels,OL,FR,6-5,300,"Cincinnati, OH",Princeton
84,Jack DiSano,TE,FR,6-4,250,"Glenview, IL",Glenbrook South
91,Deven Eastern,DL,SO,6-6,305,"Shakopee, MN",Shakopee
32,Alex Elliott,LB,FR,6-2,210,"Hutchinson, MN",Hutchinson
69,Aireontae Ersery,OL,JR,6-6,325,"Kansas City, MO",Ruskin
26,Zach Evans,RB,FR,5-10,205,"Heath, TX",Rockwall-Heath
46,Lucas Finnessy,DL,SR,6-3,245,"Sussex, WI",Hamilton
86,Jameson Geers,TE,SO,6-6,255,"Channahon, IL",Providence Catholic
19,Joey Gerlach,LB,FR,6-3,225,"Woodbury, MN",Woodbury
7,Aidan Gousby,DB,FR,6-0,190,"Lehigh Acres, FL",Lehigh Senior
12,Darius Green,DB,SO,6-1,200,"Covington, GA",Newton
31,Jordan Greenhow,DB,SO,5-11,190,"Glen Allen, VA",Glen Allen HS
42,Jack Hawkinson,DL,SO,6-4,255,"Frankfort, IL",Lincoln-Way East
22,Donielle Hayes,WR,FR,6-0,170,"Pensacola, FL",Pine Forest
20,Jack Henderson,DB,SR,6-3,215,"Mandeville, LA",Mandeville / Southeastern Louisiana / Southeastern Louisiana
13,Kristen Hoskins,WR,FR,5-9,175,"Alexandria, MN",Alexandria
58,Jackson Hunter,OL,SO,6-6,300,"Oconomowoc, WI",Oconomowoc
9,Daniel Jackson,WR,SR,6-0,200,"Kansas City, KS",Bishop Miege
8,Darnell Jefferies,DL,SR,6-3,290,"Covington, GA",Newton / Clemson / Clemson
65,Greg Johnson,OL,FR,6-6,320,"Prior Lake, MN",Prior Lake
89,Nathan Jones,TE,FR,6-5,255,"Brock, TX",Brock
2,Tre'Von Jones,DB,SR,6-0,180,"Warrenton, NC",Trinity Christian / Elon
17,Jah Joyner,DL,JR,6-5,265,"Danbury, CT",Danbury
8,Athan Kaliakmanis,QB,SO,6-4,215,"Antioch, IL",Antioch
87,Nick Kallerup,TE,SR,6-5,270,"Wayzata, MN",Wayzata
18,Rhyland Kelly,DB,FR,6-2,195,"Winnipeg Manitoba, Canada",Clearwater Academy International
98,David Kemp,K,SO,5-8,165,"Jacksonville, FL",Bartram Trail / Memphis
99,Dragan Kesich,K,SR,6-4,240,"Oak Creek, WI",Oak Creek
49,Matt Kingsbury,LB,FR,6-3,230,"Chicago, IL",St. Rita
12,Cole Kramer,QB,SR,6-1,205,"Eden Prairie, MN",Eden Prairie
15,Kenric Lanier II,WR,FR,6-1,195,"Decatur, GA",Decatur
41,Cade Larson,LB,FR,6-1,225,"Harrisburg, SD",Harrisburg
35,Derik LeCaptain,LB,SR,6-2,235,"Gardner, WI",Southern Door
25,Cortez LeGrant,RB,FR,5-11,175,"Sun Prairie, WI",Sun Prairie East HS
71,Martes Lewis,OL,JR,6-7,335,"Merrillville, IN",Merrillville
45,Cody Lindenberg,LB,JR,6-3,240,"Anoka, MN",Anoka
97,Jalen Logan-Redding,DL,JR,6-4,285,"Columbia, MO",Rock Bridge
43,Eli Mau,LB,SO,6-2,235,"Victoria, MN",Chanhassen
70,Cade McConnell,OL,FR,6-5,310,"Choctaw, OK",Choctaw
52,Luther McCoy,DL,SO,6-5,295,"Saint Johns, FL",Creekside
21,Craig McDonald,DB,JR,6-2,210,"Minneapolis, MN",Minnehaha Academy / Auburn / Iowa State
95,Caleb McGrath,P,FR,6-2,190,"Apple Valley, MN",Eastview
5,T.J. McWilliams,WR,FR,6-0,180,"Indianapolis, IN",North Central
11,Karter Menz,DL,FR,6-5,220,"Horace, ND",West Fargo Sheyenne
67,De’Eric Mister,OL,FR,6-6,300,"Gary, IN",West Side
23,Garrison Monroe,DB,FR,6-0,195,"Shakopee, MN",Shakopee
