No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
18,Ali Abdul-Barr,DB,SO,6-2,213,"Atlanta, GA",Woodland-Stockbridge
73,Joshua Anderson,OL,SO,6-4,312,"Florissant, MO",Westminster Christian Academy
82,Cedric Anton,TE,FR,6-2,245,"Poppenhausen, Germany",Rabun Gap / Nacoochee (Ga.)
38,Chase Arrington,DB,FR,5-9,175,"Pittsburgh, PA",North Catholic
26,Tyron Bates,WR,SO,5-10,170,"Long Beach, CA",Paramount / Cerritos
89,Soloman Bell,DB,JR,5-9,199,"Pontiac, MI",Southfield A&T / Highland CC
46,Steve Bird,LS,SR,5-10,229,"Phoenix, AZ",Sandra Day O'Connor
53,Messiah Blair,DL,FR,6-6,225,"Detroit, MI",Martin Luther King
58,Maliek Bogard,DL,SO,6-5,215,"Beggs, OK",Beggs
37,Kenyon Bowyer,K,SR,5-9,191,"Sacramento, CA",Capital Christian / Marshall
30,Deion Brown,RB,FR,5-9,178,"St. Louis, MO",Kirkwood
44,Luke Cameron,LB,SR,6-0,226,"Kokomo, IN",Kokomo / Army West Point
27,David Carter Jr.,DB,SR,5-11,191,"Ecorse, MI",River Rouge
11,Mikah Coleman,DL,SR,6-5,253,"Reynoldsburg, OH",Reynoldsburg
54,Zack Conti,OL,SR,6-6,315,"Trenton, MI",Trenton
7,Londyn Craft,DB,SR,6-1,205,"Rio Rancho, NM",IMG Academy / Mississippi State-Kentucky
88,Blake Daniels,TE,SR,6-5,243,"Macomb, MI",L'Anse Creuse North / Davenport
81,Nick Devereaux,WR,JR,6-0,194,"Troy, MI",Brother Rice / Davenport
60,Tommy Dickinson,OL,SO,6-3,284,"Collegeville, PA",Methacton
51,Mitchell Dietzel,LS,FR,6-4,240,"Burlington, WI",Catholic Central
41,James Doerer,LB,JR,6-0,240,"Grosse Point, MI",Grosse Point South / Valparaiso
77,Brian Dooley,OL,SR,6-5,313,"Bowling Green, OH",Toledo St. John’s Jesuit
95,Gary Dorsey Jr.,DL,FR,6-5,232,"Cincinnati, OH",Deer Park
70,Dimitri Douglas,OL,SR,6-3,308,"Saline, MI",Saline / Michigan State
1,Hamze El-Zayat,WR,SR,5-8,182,"Dearborn, MI",Fordson / Fordham
40,Bryce Eliuk,LB,FR,6-0,221,"Linden, MI",Linden
33,Carter Evans,DL,JR,6-3,248,"Crystal Lake, IL",Prairie Ridge
22,Samson Evans,RB,SR,6-0,217,"Crystal Lake, IL",Prairie Ridge / Iowa
48,Hudson Fiene,K,FR,5-8,174,"Yorkville, IL",Yorkville
96,Luke Fletcher,DL,FR,6-3,240,"Port Huron, MI",Port Huron Northern
25,Quinn Fracassi,WR,SO,5-11,165,"Howell, MI",South Lyon
49,Jaden Gaines,DL,SO,6-4,242,"Alpharetta, GA",Chattahoochee
65,Nicholas Gallegos,OL,SO,6-3,286,"Naperville, IL",Neuqua Valley
83,Jere Getzinger,TE,SR,6-3,248,"West Branch, MI",Ogemaw Heights
57,Carter Gilbert,DL,JR,6-4,306,"Oxford, MI",Oxford
90,Adrian Gonzalez,DL,SR,6-3,290,"Leon, Mexico",Liceo Cancún
98,Tim Grant-Randall,DL,SR,5-11,275,"Conroe, TX",Oak Ridge / Blinn
14,Keylen Gulley,DB,JR,5-11,170,"Largo, FL",Largo / Coffeyville CC
35,Jesús Gómez,K,JR,6-1,214,"Puebla, Mexico",Prepa Tec Puebla
97,Mikey Haney,DL,SR,6-4,250,"Maumee, OH",Maumee
5,Korey Hernandez,DB,SR,5-10,193,"Decatur, GA",Cedar Grove / Arkansas-Iowa Western C.C.
