No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
56,Kenyon Agurs,DL,FR,6-4,235,"Inglewood, CA",Inglewood
1,Chigozie Anusiem,DB,SR,6-1,200,"La Habra, CA",Sonora / California
50,Josh Ayers,LB,FR,6-2,200,"Parker, CO",Lutheran
94,Cam Bariteau,DL,SR,6-1,300,"Wareham, MA",Peddie School
37,Jace Bellah,DB,FR,5-11,190,"Pueblo, CO",Pueblo South
59,Jakob Belton,OL,JR,6-6,275,"Long Beach, CA",Wilson / Long Beach City College
11,Henry Blackburn,DB,SR,6-0,205,"Boulder, CO",Fairview
8,Jackson Brousseau,QB,FR,6-4,220,"Lehi, UT",Lehi
82,Lavon Brown,WR,FR,6-0,190,"Chatsworth, CA",Sierra Canyon
10,Vince Brown II,TE,JR,6-7,235,"Matteson, IL",Rich Central / College of DuPage
4,Louis Brown IV,WR,SO,6-1,190,"South Los Angeles, CA",Inglewood
66,Andrew Cannon,OL,SR,6-4,300,"Orlando, FL",Bishop Moore / Nevada
22,TJ Crandall,DB,FR,6-1,185,"Sammamish, WA",Skyline
71,Brian Crespo-Jaquez,OL,JR,6-5,320,"Fort Collins, CO",Poudre
84,Stephon Daily,WR,FR,6-3,185,"Phoenix, AZ",Sierra Linda
61,Jake Dennis,LS,JR,6-0,215,"Omaha, NE",Skutt / Butler
40,KJ Edwards,RB,JR,5-10,180,"Apple Valley, CA",Apple Valley / Victor Valley
69,Ethen Erickson,OL,JR,6-2,280,"Fontana, CA",Carter / Chaffey College
18,Silas Evans,WR,FR,6-1,195,"Denver, CO",George Washington
16,Brayden Fowler-Nicolosi,QB,FR,6-3,205,"Aledo, TX",Aledo
88,Mekhi Fox,WR,SO,6-1,195,"Pasadena, CA",Pasadena
75,Jacob Gardner,OL,SR,6-4,310,"Rancho Cucamonga, CA",Los Osos / Nevada
20,Jaylen Gardner,DB,FR,6-1,210,"San Antonio, TX",TMI Episcopal
9,Nuer Gatkuoth,DL,FR,6-4,230,"Edmonton AB, Canada",Champion Prep
39,"DeAndre Gill, Jr.",DL,FR,6-4,240,"Seattle, WA",Kentwood
6,Dylan Goffney,WR,JR,6-0,215,"Cypress, TX",Bridgeland / SMU
86,Caleb Goodie,WR,FR,6-1,170,"Breaux Bridge, LA",Memorial
19,"Tyrell Grayson, Jr.",DB,JR,6-0,195,"Fresno, CA",Central / Utah Tech
80,Matt Greenwald,WR,JR,6-0,195,"Boulder, CO",Fairview / Boise State
16,Brandon Guzman,DB,JR,5-11,185,"Pasadena, CA",Charter Oak
76,Keegan Hamilton,OL,SO,6-4,300,"Denver, CO",Rock Canyon
93,Hidetora Hanada,DL,JR,6-1,280,"Wakayama, Japan",Nippon
83,Bryan Hansen,K,FR,6-3,205,"Colleyville, TX",Colleyville Heritage
3,Ron Hardge III,DB,SR,6-0,185,"Hollywood, FL",Cardinal Gibbons / Oregon State
17,Brig Hartson,QB,SO,6-3,215,"Johnstown, CO",Roosevelt
15,Ayden Hector,DB,JR,6-0,205,"Bellevue, WA",Eastside Catholic / Washington State
66,Brycen Heil,DL,JR,5-10,295,"Aurora, CO",Grandview / Northern Colorado
57,Trevyn Heil,OL,SO,6-2,290,"Aurora, CO",Grandview / Nevada
77,Saveyon Henderson,OL,JR,6-5,305,"Crete, IL",Crete Monee / Lane College
34,Damian Henderson II,RB,FR,6-1,185,"Compton, CA",Los Alamitos
5,Dallin Holker,TE,JR,6-4,235,"Lehi, UT",Lehi / BYU
33,Keegan Holles,RB,SO,6-1,190,"Greenwood Village, CO",Cherry Creek
14,Tory Horton,WR,SR,6-2,190,"Fresno, CA",Washington Union / Nevada
17,Jack Howell,DB,JR,6-0,200,"Fort Collins, CO",Hamilton (Ariz.)
38,Liam Huber,DB,SO,5-9,195,"Boulder, CO",Fairview
36,Will Hutchison,P,FR,6-2,215,"Fulshear, TX",Fulshear
