No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
31,Jason Abbey,DL,FR,6-3,225,"Richmond, VA",Douglas S. Freeman
11,Devin Alves,S,FR,6-3,190,"Melbourne, FL",Melbourne
59,Gabriel Arena,OL,FR,6-5,280,"Harrisburg, PA",Bishop McDevitt
47,Griffin Armstrong,LS,JR,5-10,236,"Blacksburg, VA",Osan American HS (South Korea) / Louisiana Tech
41,George Ballance,LB,FR,6-0,227,"Virginia Beach, VA",Frank W. Cox
13,Marcell Baylor,WR,FR,6-0,185,"Radford, VA",Radford
14,Cole Beck,ATH,SR,6-1,192,"Blacksburg, VA",Blacksburg
28,Chance Black,RB,SO,6-1,197,"Spartanburg, SC",Dorman
2,Keyshawn Burgos,DL,SO,6-5,245,"Chesterfield, VA",Matoaca
16,Luke Bussel,S,SR,6-1,222,"Chesapeake, VA",Greenbrier Christian Academy / Fork Union Military Academy (Va.)
13,Derrick Canteen,CB,SR,5-11,194,"Evans, GA",Evans / Georgia Southern
65,Xavier Chaplin,OL,FR,6-6,312,"Seabrook, SC",Whale Branch Early College
27,Tyler Childress,S,SO,6-2,196,"Huntingtown, MD",IMG Academy
70,Parker Clements,OL,JR,6-7,300,"Lugoff, SC",Lugoff-Elgin
21,Jeremiah Coney,RB,FR,6-0,196,"Richmond, VA",Hermitage
47,Tavorian Copeland,LB,FR,6-3,183,"Appomattox, VA",Appomattox County
28,Antonio Cotman Jr.,STA,FR,6-2,192,"Richmond, VA",Life Christian Academy
57,Brayden DeMasi,OL,FR,6-4,289,"Blacksburg, VA",Blacksburg
4,Mansoor Delane,CB,SO,6-1,182,"Silver Spring, MD",Archbishop Spalding
76,Johnny Dickson,OL,FR,6-3,291,"Corpus Christi, TX",Flour Bluff
1,Kyron Drones,QB,SO,6-2,234,"Pearland, TX",Shadow Creek / Baylor
63,Griffin Duggan,OL,SO,6-5,297,"Suffolk, VA",Nansemond-Suffolk Academy
22,Bryce Duke,RB,SO,5-11,202,"Leesburg, VA",Tuscarora
33,Miles Ellis,CB,SO,5-11,168,"Glen Allen, VA",Deep Run
96,Christian Epling,LS,FR,6-2,208,"Dacula, GA",Mill Creek
