No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
20,Ty Benefield,S,FR,6-2,201,"Irvine, CA",Crean Lutheran HS
71,Cade Beresford,OL,SR,6-6,308,"Woodinville, WA",Woodinville HS / Washington State
49,Jack Beresford,TE,SO,6-2,244,"Woodinville, WA",Woodinville HS / Washington State
68,Bridjer Bivens,OL,FR,6-2,284,"Meridian, ID",Meridian HS
81,Austin Bolt,WR,JR,6-3,212,"Boise, ID",Borah HS
18,Billy Bowens,WR,SR,6-1,200,"Redlands, CA",Redlands East Valley HS
96,Howard Brown,NT,SO,6-0,294,"Kansas City, MO",Lincoln College Prep / Iowa State
93,"Demanuel Brown, Jr.",DE,FR,6-2,248,"Houston, TX",Dekaney HS
61,Nikolai Bujnowski,OL,SO,6-1,305,"Verona, NJ",Paramus Catholic HS / Virginia Tech
92,Michael Callahan,DT,SR,6-4,292,"Yorba Linda, CA",Yorba Linda HS
7,Latrell Caples,WR,JR,6-1,190,"Lancaster, TX",Lancaster HS
73,Ethan Carde,OT,SR,6-8,311,"Tampa, FL",Bloomingdale HS / Coffeyville CC / Texas Tech
57,Nathan Cardona,OL,JR,6-3,295,"Yorba Linda, CA",Yorba Linda HS
62,Roger Carreon,OL,FR,6-5,305,"Jal, NM",Jal HS
77,Kage Casey,OT,FR,6-5,308,"Happy Valley, OR",Clackamas HS
6,Jaylen Clark,CB,JR,6-2,201,"Tacoma, WA",Lincoln HS
32,Bryce Cleave,S,SO,6-0,190,"Gig Harbor, WA",Peninsula HS
37,Ryker Clinger,S,FR,5-11,195,"Shelley, ID",Shelley Senior HS
5,Stefan Cobbs,WR,SR,6-0,190,"Fort Worth, TX",Fossil Ridge HS
70,Kyle Cox,OT,FR,6-6,285,"Eatonville, WA",Eatonville HS
33,Tyler Crowe,RB,SR,5-11,217,"Nampa, ID",Skyview HS
69,Garrett Curran,OL,SR,6-5,303,"El Cajon, CA",Granite Hills HS
14,Max Cutforth,QB,FR,6-2,204,"Nampa, ID",Skyview HS
35,Jonah Dalmas,K,SR,5-8,180,"Meridian, ID",Rocky Mountain HS
87,Cayden Dawson,TE,FR,6-4,240,"Chula Vista, CA",University City HS
66,Ben Dooley,OL,SR,6-5,300,"Fallon, NV",Churchill County HS
1,Jambres Dubar,RB,FR,6-0,211,"Anna, TX",Anna HS
25,Kaden Dudley,RB,SO,5-10,205,"Monument, CO",Palmer Ridge HS
90,Braxton Fely,DT,SO,6-1,290,"Orem, UT",Timpview HS
46,James Ferguson-Reynolds,P,SO,6-2,183,"Geelong, Australia",-
48,Oliver Fisher,TE,FR,6-5,234,"Sherwood, OR",Sherwood HS
82,Ben Ford,WR,SO,5-10,194,"Eagle, ID",Eagle HS
15,Colt Fulton,QB,SO,6-4,200,"Rancho Santa Margarita, CA",Santa Margarita HS
60,Spencer Gieg,DT,FR,6-1,257,"Morgan Hill, CA",Valley Christian HS
10,Taylen Green,QB,SO,6-6,221,"Lewisville, TX",Lewisville HS
89,Jackson Grier,WR,FR,5-11,183,"Fort Lauderdale, FL",St. Thomas Aquinas HS
98,Herbert Gums,NT,JR,6-1,306,"Diboll, TX",Diboll HS
55,Gavin Hambrick,LB,FR,6-2,229,"Apple Valley, CA","Apple Valley, Calif."
91,Ahmed Hassanein,DE,JR,6-3,272,"Cairo, Egypt",Loara (Calif.) HS
25,Nick Hawthorne,S,FR,6-1,199,"Fort Worth, TX",Boswell HS
33,Cortez Hogans,EDG,SR,6-3,277,"Palatine, IL",Palatine HS / Northern Illinois / Snow College
24,George Holani,RB,SR,5-11,210,"Bellflower, CA",St. John Bosco HS
72,Zach Holmes,OL,SO,6-2,291,"West Linn, OR",West Linn HS / Oregon State
58,Josh Horn,K,FR,5-11,193,"Boise, ID",Bishop Kelly HS
54,Gabe Hunter,EDG,JR,6-2,239,"Pflugerville, TX",Hendrickson HS
42,Mason Hutton,LS,SO,6-5,233,"Riverside, CA",Hillcrest HS
56,Mason Jacobsen,DE,FR,6-2,248,"Belgrade, MT",Rocky Mountain HS
2,Ashton Jeanty,RB,SO,5-9,210,"Jacksonville, FL",Lone Star HS (Texas)
16,"Franklyn Johnson, Jr.",CB,FR,5-10,162,"Little Elm, TX",Little Elm HS
14,Kaonohi Kaniho,CB,JR,5-10,183,"Kahuku, HI",Kahuku HS
78,Tyler Keinath,OL,SO,6-2,303,"Elk Grove, CA",Franklin HS / American River College / Western Illinois
28,Seth Knothe,S,FR,6-1,210,"Meridian, ID",Bishop Kelly HS
75,Favor Komolafe,OL,SO,6-3,307,"Pittsburg, CA",Liberty HS / Los Medanos CC
85,Matt Lauter,TE,SO,6-3,240,"San Diego, CA",Torrey Pines HS
29,Milo Lopez,S,JR,6-1,200,"Whittier, CA",La Serna HS / Cerritos College
99,Michael Madrie,DT,FR,6-3,260,"Argyle, TX",Argyle HS
4,Maddux Madsen,QB,FR,5-10,201,"American Fork, UT",American Fork HS
51,Chase Martin,LB,FR,6-1,218,"Thousand Oaks, CA",Thousand Oaks HS
80,Eric McAlister,WR,SO,6-4,200,"Azle, TX",Azle HS
21,A’Marion McCoy,CB,JR,6-0,172,"East Palo Alto, CA",Menlo Atherton HS / Laney College
84,Zamondre Merriweather,WR,FR,6-2,210,"Valencia, CA",Valencia HS
37,Ethan Mikita,RB,FR,5-9,198,"Eagle, ID",Eagle HS
30,Wyatt Milkovic,LB,FR,6-0,228,"Fort Myers, FL",Basha HS (Ariz.)
36,Cole Miller,S,FR,5-11,175,"Boise, ID",Bishop Kelly HS
50,Dishawn Misa,LB,FR,6-3,234,"Tacoma, WA",Eastside Catholic HS
76,Rick Moore,OT,SO,6-6,304,"Los Gatos, CA",Los Gatos HS / College of San Mateo
39,Jalen Neal,CB,SO,5-10,174,"Atlanta, GA",San Bernardino CC
94,Sheldon Newton,NT,SR,6-3,326,"San Jacinto, CA",San Jacinto HS / Northern Arizona
53,Marco Notarainni,LB,SO,6-3,235,"San Diego, CA",Torrey Pines HS
23,Seyi Oladipo,S,JR,5-11,201,"Centennial, CO",Eaglecrest HS
13,Chase Penry,WR,SO,6-0,195,"Denver, CO",Cherry Creek HS / Colorado
41,Boen Phelps,S,FR,6-1,196,"Rockford, WA",Freeman HS
63,Mason Randolph,OL,SO,6-4,300,"Yorba Linda, CA",Yorba Linda HS
64,Carson Rasmussen,OL,FR,6-4,299,"Meridian, ID",Owyhee HS
45,Wyatt Redding,K,FR,6-1,196,"Sumner, WA",Sumner HS
8,Markel Reed,CB,SR,6-1,185,"Temple, TX",Temple HS
43,Jake Ripp,LB,FR,6-3,227,"Los Gatos, CA",Los Gatos HS
4,Rodney Robinson,S,JR,5-8,180,"San Bernardino, CA",Cajon HS
65,Hall Schmidt,OT,FR,6-7,305,"Gig Harbor, WA",Peninsula HS
52,DJ Schramm,LB,SR,6-0,230,"Fresno, CA",Clovis West HS
10,Andrew Simpson,LB,SO,6-0,226,"Norwalk, CA",St. John Bosco HS
3,Riley Smith,TE,SR,6-5,236,"St. Augustine, FL",Bartram Trail HS
46,Hunter Steacker,WR,FR,6-0,178,"Meridian, ID",Rocky Mountain HS
