No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
7,Alex Adams,WR,JR,6-1,190,"Osyka, MS",South Pike | LSU / LSU
93,Bennett Adler,DL,JR,6-3,265,"Lakewood, OH",St. Ignatius
6,Caleb Anderson,WR,JR,6-2,215,"Brandon, MS",Brandon
21,Drake Anderson,RB,SR,5-9,200,"Chandler, AZ",Chandler / Arizona
5,TJ Banks,TE,SR,6-5,245,"North Versailles, PA",East Alleghany | West Virginia / West Virginia
59,Andrew Behm,ILB,JR,6-1,225,"Appleton, WI",Fox Valley Lutheran | Ellsworth CC / Ellsworth CC
55,Josh Blanchard,OL,JR,6-5,300,"Miami, FL",Norland / South Florida
18,Johnny Brookhart,QB,FR,5-11,185,"Parker, CO",Legend
10,Tahj Bullock,QB,SO,6-3,230,"East Orange, NJ",Saint Peter's Prep / Virginia Tech
92,Tyler Carter,DL,SO,6-0,290,"Romulus, MI",River Rouge / Buffalo | Fullerton College
95,Joseph Castle,P,FR,6-2,205,"North Huntingdon, PA",Norwin
74,Ronan Chambers,OL,JR,6-6,290,"Olmsted Township, OH",St. Edward
22,Kam Cheatom,DL,FR,6-3,220,"Pittsburgh, PA",Brashear
44,Sean Conroy,S,SR,5-10,205,"North Olmsted, OH",North Olmsted
3,Shammond Cooper,LB,JR,6-2,220,"St. Louis, MO",Trinity Catholic / Illinois
85,Conner Cravaack,TE,FR,6-4,235,"Cincinnati, OH",Madeira
49,Bruno Dall,DL,FR,6-7,255,"Hamburg, Germany",St. Stanislaus (Miss.)
56,Keylen Davis,OL,FR,6-2,310,"Indianapolis, IN",Ben Davis
84,Paul Davis,WR,FR,6-0,195,"Bowman, GA",Hart County
30,Aiden Diaz,TE,FR,6-1,255,"Shaker Heights, OH",Shaker Heights
28,Tyson Durant,CB,JR,5-10,175,"Copley, OH",Canton McKinley
10,Antavious Fish,LB,JR,5-11,235,"Atlanta, GA",Jackson | Coffeyville CC / Coffeyville CC
60,Ben Frank,OL,SR,6-6,305,"Cuba, NY",Cuba-Rushford / Hobart College
19,Grant Gainer,TE,SO,6-1,245,"Akron, OH",Hoban
14,Jasaiah Gathings,WR,SO,6-0,190,"Statesville, NC",Statesville
71,AJ George,OL,FR,6-6,300,"Byesville, OH",Meadowbrook / Cincinnati
1,Daniel George,WR,SR,6-2,210,"Fort Washington, MD",Oxon Hill | Penn State / Penn State
65,Tony Georges,OL,JR,6-1,295,"Westlake, OH",Saint Ignatius
4,Bobby Golden,WR,SO,5-8,180,"Miami, FL",Miami Palmetto
11,Devonte Golden-Nelson,CB,SO,5-10,185,"Memphis, TN",Memphis University School | Memphis / Memphis
17,Jaharon Griffin,LB,SO,5-11,240,"Philadelphia, MS",Neshoba Central
53,Camari Harris,LB,FR,6-1,225,"Fort Wayne, IN",Bishop Luers
26,Rishad Hence,S,JR,5-9,170,"Detroit, MI",Martin Luther King
