No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
90,Bear Alexander,DL,SO,6-3,300,"Terrell, TX",IMG Academy / Georgia
93,Sinjun Astani,DL,SR,6-4,270,"Malibu, CA",Loyola HS / San Jose State
59,Micah Banuelos,OL,FR,6-2,300,"Auburn, WA",Kennedy Catholic HS
22,Darwin Barlow,RB,SR,6-0,220,"Newton, TX",Newton / TCU
92,Kyon Barrs,DL,SR,6-2,290,"Murrieta, CA",Murrieta Mesa HS / Arizona
15,Anthony Beavers Jr.,S,SO,6-1,210,"Baldwin Hills, CA",St. Bernard HS
79,De’jon Benton,DL,SR,6-1,270,"Pittsburg, CA",Pittsburg HS
1,Zachariah Branch,WR,FR,5-10,175,"Las Vegas, NV",Bishop Gorman HS
8,Zion Branch,S,FR,6-2,210,"Las Vegas, NV",Bishop Gorman HS
52,Theo Bravos,ILB,JR,5-10,210,"Yuba City, CA",Sutter Union HS
16,Prophet Brown,CB,SO,5-11,190,"Sacramento, CA",Monterey Trail HS
14,Raleek Brown,WR,SO,5-8,185,"Santa Ana, CA",Mater Dei HS
7,Calen Bullock,S,JR,6-3,190,"Pasadena, CA",John Muir HS
51,Solomon Byrd,RSH,SR,6-3,250,"Palmdale, CA",Knight HS / Wyoming
39,Jac Casasante,SNP,SR,6-0,230,"Altadena, CA",Loyola HS
13,Mason Cobb,ILB,SR,6-0,235,"Provo, UT",Provo HS / Oklahoma State
34,Matt Colombo,RB,JR,5-10,195,"El Segundo, CA",St. John Bosco HS
14,Jacobe Covington,CB,JR,6-2,200,"Chandler, AZ",Saguaro HS / Washington
29,Maliki Crawford,CB,FR,6-4,175,"Oxnard, CA",Pacifica HS
25,Tackett Curtis,ILB,FR,6-2,225,"Many, LA",Many HS
37,Eddie Czaplicki,P,JR,6-1,205,"Charlotte, NC",Providence HS / Arizona State
9,Raesjon Davis,ILB,JR,6-0,220,"Norco, CA",Mater Dei HS
57,Justin Dedich,OL,SR,6-2,295,"Temecula, CA",Chaparral HS
