No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
38,Ryne Acheson,RB,FR,6-1,186,"Potomac, MD",Winston Churchill
7,Tommy Akingbesote,DL,JR,6-5,315,"Largo, MD",Charles Herbert Flowers
43,Jonathan Akins,DB,FR,6-0,172,"Madison, FL",Madison County
47,Sebastian Antoine-Pompey,DB,FR,5-11,180,"Mitchellville, MD",Fork Union Military Academy
27,Caleb Atogho,DB,SO,6-0,191,"Baltimore, MD",Franklin
0,Neeo Avery,LB,FR,6-6,258,"Glen Burnie, MD",Good Counsel
22,Ezekiel Avit,WR,FR,6-2,197,"Potomac, MD",Churchill
72,Gottlieb Ayedze,OL,SR,6-5,320,"Germantown, MD",Northwest / Frostburg
36,Karon Ball,DB,JR,6-0,196,"Baltimore, MD",Towson
1,Jaishawn Barham,LB,SO,6-4,233,"District Heights, MD",St. Frances Academy
80,Tyler Baruch,WR,SO,-,-,"Ellicott City, MD",Howard
29,Taylor Best,WR,FR,6-0,178,"Chevy Chase, MD",Landon School
2,Beau Brade,DB,SR,6-1,210,"Clarksville, MD",River Hill
30,J'Mar Branion,DB,FR,5-9,162,"Durham, NC",Avon Old Farms
19,Donnell Brown,LB,JR,6-3,254,"Upper Marlboro, MD",Riverdale Baptist / Saint Francis (PA)
47,Maxwell Brown,TE,SO,6-3,207,"Olney, MD",Sherwood
8,Ramon Brown,RB,SO,5-11,210,"Richmond, VA",Manchester
51,Corey Bullock,OL,SR,6-4,331,"Accokeek, MD",Gwynn Park / North Carolina Central
57,Isaac Bunyun,DL,JR,6-4,310,"Accra, Ghana",High Point
0,Tyrese Chambers,WR,SR,6-0,192,"Baltimore, MD",Baltimore Poly
93,Tre Colbert,DL,SR,6-3,333,"Temple, TX",Temple / Angelo State
6,Corey Coley Jr.,DB,JR,6-2,187,"Jacksonville, FL",Trinity Christian Academy
14,Tamarcus Cooley,DB,FR,6-0,196,"Knightdale, NC",Rolesville
26,Ricardo Cooper Jr.,WR,FR,5-9,165,"Baltimore, MD",Calvert Hall
50,David DeGuzman,LB,SO,6-3,232,"Lusby, MD",Patuxent
54,Deandre Duffus,OL,FR,6-4,332,"Hollywood, FL",Chaminade-Madonna Prep
58,Marcus Dumervil,OL,JR,6-6,301,"Lauderdale Lakes, FL",St. Thomas Aquinas / LSU
2,Corey Dyches,TE,JR,6-2,215,"Oxon Hill, MD",Potomac
12,Cameron Edge,QB,FR,6-2,218,"Clayton, DE",Smyrna
9,Billy Edwards Jr.,QB,SO,6-4,219,"Springfield, VA",Lake Braddock / Wake Forest
75,Conor Fagan,OL,JR,6-8,300,"Clarksburg, MD",Gonzaga College
38,Jaiden Fair,WR,FR,5-8,158,"Stafford, VA",Mountain View
10,Tai Felton,WR,JR,6-2,185,"Ashburn, VA",Stone Bridge
20,Perry Fisher,DB,FR,6-3,198,"Tallahassee, FL",Lincoln
41,Rex Fleming,DB,SR,5-11,192,"Owings, MD",Northern
45,Jake Foggia,LS,JR,6-0,208,"West Long Branch, NJ",Red Bank Catholic / Oregon
46,Dillan Fontus,DL,FR,6-4,286,"Averne, NY",Canarsie
5,Quashon Fuller,DL,JR,6-3,266,"Fort Myers, FL",Lehigh Senior / Florida State
26,Gavin Gibson,DB,SO,5-11,182,"Hickory, NC",William Amos Hough
74,Delmar Glaze,OL,JR,6-5,328,"Charlotte, NC",West Mecklenburg
51,Dylan Gooden,LB,FR,6-4,198,"Columbia, MD",Good Counsel
9,Fa'Najae Gotay,LB,SR,6-0,230,"Fort Myers, FL",North Fort Myers
59,Ethan Gough,LS,SO,6-1,225,"Owings, MD",DeMatha Catholic
22,Sean Greeley,LB,SR,6-1,228,"Havre de Grace, MD",Havre de Grace
48,Darius Grimes,LB,FR,6-2,245,"Upper Marlboro, MD",Frederick Douglass HS
24,Chantz Harley,DB,SO,6-1,188,"Upper Marlboro, MD",Landon School / Villanova
66,Aric Harris,OL,SR,6-3,295,"Pensacola, FL",Escambia / Hutchinson CC
31,Michael Harris,LB,FR,6-0,207,"Apopka, FL",Lake Brantley
16,Leon Haughton Jr.,WR,SO,6-4,226,"Richmond, VA",Benedictine College Prep
24,Roman Hemby,RB,SO,6-2,202,"Edgewood, MD",John Carroll
85,Preston Howard,TE,FR,6-5,238,"Arbutus, MD",McDonogh
91,Jack Howes,K,SO,6-1,202,"Orlando, FL",Edgewater
36,Alec Hughes,WR,FR,6-2,203,"Round Hill, VA",Woodgrove
82,Leron Husbands,TE,SO,6-4,231,"Seat Pleasant, MD",Archbishop Carroll
11,Ruben Hyppolite II,LB,SR,6-0,230,"Fort Lauderdale, FL",McArthur
98,Evan Johnson,K,SR,5-11,226,"Holt, MI",Holt / Michigan State
90,Lavon Johnson,DL,FR,6-2,326,"Allentown, PA",Cheshire Academy
40,Taizse Johnson,DL,JR,6-2,298,"District Heights, MD",St. John’s College
6,Jeshaun Jones,WR,SR,6-1,188,"Fort Myers, FL",South Fort Myers
88,Khalid Jones,WR,SO,6-1,186,"Clarksburg, MD",Quince Orchard
37,Parker Jones,WR,FR,6-3,209,"Baltimore, MD",Boys Latin
