No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
10,David Abiara,DE,SO,6-5,272,"Mansfield, TX",Texas / Legacy
20,Chris Adimora,LB,SR,6-2,231,"Long Beach, CA",Texas / Mayfair
89,Kam Allen,TE,SO,6-5,241,"Forney, TX",Michigan State / North Forney
93,Kevin Allen,DT,FR,6-2,263,"Fort Worth, TX",Everman
95,Matt Baer,DE,FR,6-0,231,"Aurora, CO",Regis Jesuit
12,Jake Bailey,WR,SR,5-10,188,"San Clemente, CA",Rice / St. John Bosco
74,Nate Bennett,OL,FR,6-3,268,"Mansfield, TX",Lake Ridge
48,Will Benton IV,LS,SR,6-1,214,"Atlanta, GA",The Westminster Schools
49,Jovoni Borbon,LS,SO,5-10,213,"Sierra Vista, AZ",Maricopa CC / Buena
70,Paxton Briggle,OL,FR,6-5,261,"Austin, TX",Westlake
3,Romello Brinson,WR,JR,6-2,186,"Miami, FL",Miami / Miami Northwestern
32,Joey Bruszer,WR,FR,6-3,204,"Sunnyvale, TX",Sunnyvale
52,Marcus Bryant,OL,SR,6-8,318,"Round Rock, TX",Cedar Ridge
92,Ryan Bujcevski,P,SR,6-0,177,"Sydney, Australia",Texas / Marist Catholic College
8,JaQwondis Burns,LB,JR,6-2,229,"Terrell, TX",Minnesota / IMG Academy
30,Carter Campbell,WR,JR,6-0,196,"San Antonio, TX",Reagan
10,Jamarion Carroll,WR,FR,5-11,197,"Wichita Falls, TX",Hirschi
21,Kyron Chambers,CB,SO,6-0,196,"Dallas, TX",South Oak Cliff
53,Marcus Chan,LS,FR,5-10,192,-,Bishop Diego
40,Elijah Chatman,DT,SR,6-0,278,"Shreveport, LA",Evangel Christian Academy
39,Keaton Cheves,WR,FR,5-11,186,"Dallas, TX",Shelton
53,Jakai Clark,OL,SR,6-3,305,"Loganville, GA",Miami / Grayson
1,Brandon Crossley,S,SR,6-0,186,"Dallas, TX",Colorado State / Little Elm
13,Roderick Daniels Jr.,WR,JR,5-9,182,"Duncanville, TX",Duncanville
14,AJ Davis,CB,FR,5-10,193,"Dallas, TX",Skyline
13,Jaelyn Davis-Robinson,CB,FR,6-1,183,"Waxahachie, TX",LSU / Waxahachie
33,Michael De Hoyos,CB,FR,5-10,168,"San Antonio, TX",Winston Churchill
5,Moochie Dixon,WR,JR,6-0,189,"Carthage, TX",Texas / Carthage
61,Henry Douglass,OL,FR,6-3,279,"Atlanta, GA",Westminster
26,Owen Easley,QB,SR,6-1,205,"El Cajon, CA",Saddleback College / Christian United
44,Stone Eby,FB,SO,6-5,268,"Flower Mound, TX",Flower Mound
91,Sam Eccles,P,FR,5-11,179,"Austin, TX",Austin
64,Cameron Ervin,OL,SR,6-3,280,"Fayetteville, AR",Fayetteville
25,William Fierro,QB,FR,6-0,180,"La Jolla, CA",The Bishop's School
28,Charlie Fiser,QB,FR,6-1,188,"Little Rock, AR",Pulaski Academy
36,Braeden Flowers,DE,FR,6-3,256,"San Antonio, TX",Central Catholic
32,Brock Foster,DB,FR,6-0,186,"Austin, TX",Del Valle
97,Dylan Frazier,DT,FR,6-5,258,"Celina, TX",McKinney North
38,Maddox Fuller,QB,FR,6-3,195,"Lucas, TX",Lovejoy
24,Velton Gardner,RB,SR,5-9,189,"Dallas, TX",Kansas / Skyline
79,Reagan Gill,OL,FR,6-4,315,"Houston, TX",Jersey Village
35,Will Goldberg,S,JR,5-11,182,"Santa Monica, CA",Harvard-Westlake
25,Kevaris Hall,CB,JR,6-3,202,"Red Oak, TX",Tulane / Red Oak
86,Davis Hawkins,TE,JR,6-7,241,"Little Rock, AR",Miami / IMG Academy
47,Nic Heck,WR,SR,5-8,160,"Katy, TX",Katy
56,Branson Hickman,OL,JR,6-3,294,"McKinney, TX",Jesuit College Prep
83,Micah Hilts,TE,SR,6-5,249,"Colorado Springs, CO",Texas State / Vista Ridge
91,Dylan Hinshaw,DE,FR,6-2,213,"Prosper, TX",Prosper
34,Case Holleron,WR,FR,6-3,195,"Carrollton, TX",Hebron
8,Jordan Hudson,WR,SO,6-1,192,"Garland, TX",TCU / Garland
94,Braylen Jackson,DT,FR,6-4,285,"Mansfield, TX",Lake Ridge
7,Kevin Jennings,QB,FR,6-0,189,"Oak Cliff, TX",South Oak Cliff
72,Caleb Johnson,OL,SO,6-6,303,"Ocala, FL",Notre Dame / Trinity Catholic
81,Lonnie Johnson,TE,FR,6-3,217,"Keller, TX",Timber Creek
11,LJ Johnson Jr.,RB,SO,5-10,211,"Cypress, TX",Texas A&M / Cy-Fair
45,Jayden Jones,DE,SO,6-5,256,"Dallas, TX",Parish Episcopal
52,Sean Kane,LB,FR,6-0,193,"Spring, TX",The Woodlands Christian Academy
1,Jordan Kerley,WR,SR,6-2,196,"Austin, TX",Arizona State / McNeil
54,Alexander Kilgore,LB,FR,6-1,229,"Katy, TX",Katy Paetow
4,Jaylan Knighton,RB,SR,5-10,185,"Lauderhill, FL",Miami / Deerfield Beach
18,Teddy Knox,WR,SO,5-11,171,"Baton Rouge, LA",Mississippi State / The Woodlands
42,Will Kuehne,WR,SR,6-1,203,"Owasso, OK",North Texas / Owasso
65,Jack Laphen,OL,FR,6-4,280,"Seal Beach, CA",Mater Dei
15,Jaxson Lavender,WR,FR,5-10,174,"Lucas, TX",Lovejoy
