No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
19,Olasunkonmi Agunloye,DT,SR,6-5,298,"Lindenhurst, NY",Lindenhurst
33,Josh Ahern,LB,SR,6-3,236,"Burke, VA",Lake Braddock
1,Paul Akere,DE,SR,6-4,270,"Carrollton, TX",Hebron (TX) / Columbia
53,Dawson Alters,C,SO,6-2,281,"Miami, FL",St. Thomas Aquinas
95,Nana Appouh,DT,FR,6-2,305,"Herndon, VA",Herndon
27,Trent Baker-Booker,CB,FR,6-1,171,"Indianapolis, IN",Lawrence Central
15,"Chico Bennett, Jr.",DE,SR,6-4,252,"Ashburn, VA",Battle Ground Academy (Tenn.) / Georgia Tech
41,Will Bettridge,K,SO,5-10,175,"Miami, FL",Gulliver Prep
52,McKale Boley,OT,SO,6-4,302,"Hattiesburg, MS",Oak Grove
89,Sam Bond,DT,SR,6-3,235,"Fredon, NJ",Blair Academy
2,Stevie Bracey,LB,SO,6-0,227,"Atlanta, GA",Lovett School
28,Sam Brady,LB,JR,6-3,238,"Lincolnton, NC",North Lincoln
27,KJ Bratton,WR,SO,5-8,174,"Roanoke, VA",Lord Botetourt
55,Anthony Britton,DT,FR,6-3,298,"Norfolk, VA",Lake Taylor
19,Grady Brosterhous,QB,SO,6-2,210,"Weddington, NC",Weddington
0,Cody Brown,RB,JR,5-10,215,"Lilburn, GA",Parkview / Miami
20,Xavier Brown,RB,SO,5-9,195,"Lexington, KY",Lexington Christian
47,Vadin Bruot,K,SO,6-0,213,"Haymarket, VA",Battlefield
38,Mekhi Buchanan,DE,FR,6-3,230,"Acworth, GA",Allatoona
30,Addie Burrow,S,SR,6-1,198,"Spotsylvania, VA",Courtland
82,Kam Butler,DE,SR,6-3,262,"Florence, KY",Covington Catholic / Miami (Ohio)
32,Luke Byrne,LS,JR,6-1,234,"McLean, VA",Bishop O'Connell
96,Bryce Carter,DT,JR,6-3,274,"South Chesterfield, VA",Life Christian Academy
90,Jahmeer Carter,DT,SR,6-2,312,"Baltimore, MD",Archbishop Spalding
34,"Kevin Chadwick, Jr.",RB,FR,5-11,195,"Vienna, VA",Madison
50,Jimmy Christ,OT,SR,6-7,317,"Sterling, VA",Dominion / Penn State
46,Devin Clark,S,FR,6-2,197,"Marietta, GA",Marietta
0,Antonio Clary,S,SR,6-0,204,"Jacksonville, FL",Sandalwood
10,Anthony Colandrea,QB,FR,6-0,180,"St. Petersburg, FL",Lakewood
80,TyLyric Coleman,WR,FR,6-2,191,"Danville, VA",Dan River
3,Delaney Crawford,WR,SO,6-2,199,"Corona, CA",Corona Senior
42,Kendall Cross,LB,JR,6-0,246,"Chesterfield, VA",Clover Hill
75,Houston Curry,OT,SO,6-5,283,"Fountain Inn, SC",Hillcrest
32,Landon Danley,S,FR,6-2,199,"Irmo, SC",Dutch Fork
26,Ethan Davies,WR,JR,5-10,189,"Fairfax, VA",West Springfield
74,Noah DeMeritt,OG,SO,6-5,357,"Kingsland, GA",Camden County
18,Michael Diatta,DT,JR,6-4,279,"Antioch, TN",Cane Ridge
93,Henry Duke,TE,JR,6-5,233,"Henrico, VA",Mills E. Godwin
39,Robbie Engelberg,S,SO,5-11,194,"Alexandria, VA",Maret School
94,Aaron Faumui,DT,SR,6-2,302,"Honolulu, HI",Kapolei
8,Malachi Fields,WR,JR,6-4,220,"Keswick, VA",Monticello
9,Amaad Foston,RB,JR,6-0,212,"Milledgeville, GA",John Milledge Academy
51,Ty Furnish,C,JR,6-3,282,"Woodstock, GA",Blessed Trinity Catholic
31,Micah Gaffney,CB,JR,5-11,194,"Spanish Fort, AL",Spanish Fort
22,Elijah Gaines,CB,SR,6-1,197,"Queens, NY",Episcopal (Va.)
98,Matt Ganyard,K,SR,5-11,193,"Coronado, CA",Coronado
88,Karson Gay,TE,SO,6-5,233,"Chattanooga, TN",Boyd-Buchanan School
18,Jaden Gibson,WR,FR,6-0,179,"Rabun County, GA",Rabun County
8,Malcolm Greene,CB,SR,5-10,188,"Richmond, VA",Highland Springs / Clemson
14,Miles Greene,DE,FR,6-2,232,"Richmond, VA",Highland Springs
34,Jack Griese,RB,SO,6-0,217,"Chantilly, VA",Chantilly
91,Jason Hammond,DT,FR,6-1,291,"Pembroke Pines, FL",St. Thomas Aquinas
26,Caleb Hardy,S,FR,6-3,186,"McDonough, GA",Eagles Landing
59,Jack Hardy,DT,SR,6-1,242,"Fredericksburg, VA",James Monroe
1,Suderian Harrison,WR,FR,5-9,172,"McCormick, SC",Woodland
58,Noah Hartsoe,OG,SO,6-3,311,"Henrico, VA",John Tucker
25,Donté Hawthorne,RB,FR,6-0,228,"Spotsylvania, VA",Colonial Forge
4,Dave Herard,CB,SR,6-0,192,"Fort Lauderdale, FL",Stranahan
54,Joseph Holland III,DE,JR,6-4,230,"Culpeper, VA",Culpeper County
7,Mike Hollins,RB,SR,5-9,204,"Baton Rouge, LA",University Lab
93,Jonathan Horton,DE,SR,6-3,220,"Baton Rouge, LA",Scotlandville Magnet
37,John Hurley,S,SO,5-11,178,"Vienna, VA",James Madison
87,Titus Ivy,WR,FR,6-3,190,"Concord, NC",Cox Mill
7,James Jackson,LB,JR,6-3,236,"Pulaski, VA",North Cross
69,Luke Johnson,OG,SR,6-4,267,"Annandale, VA",The Peddie School (N.J.)
78,Jestus Johnson III,OG,JR,6-3,326,"Laurel, MD",Gonzaga College
21,"Donovan Johnson, Sr.",S,SR,6-2,200,"New Orleans, LA",Helen Cox
99,DJ Jones,DE,FR,6-3,272,"Tampa, FL",Hillsborough
2,Perris Jones,RB,SR,5-7,179,"Alexandria, VA",Episcopal
25,Terrell Jones,DT,SO,6-4,274,"Hoover, AL",Hoover
77,Noah Josey,OG,JR,6-5,315,"Brentwood, TN",Brentwood Academy
63,Joey Kagel,OG,JR,6-0,274,"Virginia Beach, VA",Catholic
40,Rob Keys,LB,FR,6-2,208,"Chantilly, VA",Westfield
9,Coen King,DB,SR,6-0,194,"Culpeper, VA",Eastern View
81,TeKai Kirby,TE,FR,6-2,219,"Fort Lauderdale, FL",St. Thomas Aquinas
79,Jessie Knight,OL,SR,6-3,285,"Bridgewater, VA",Turner Ashby
43,Logan Kotter,LB,SO,6-0,221,"Ashburn, VA",Briar Woods
23,Tayvonn Kyle,CB,SR,5-11,181,"Valdosta, GA",Lowndes / Iowa State
29,"Davis Lane, Jr.",S,SO,6-1,201,"Lynchburg, VA",Liberty Christian Academy
70,Grant Lanham,OG,JR,6-4,321,"Cincinnati, OH",Indian Hill
72,Snoop Leota-Amaama,OG,SO,6-4,346,"Lehi, UT",Skyridge
45,Aidan Livingston,LS,SR,5-11,231,"Huntington Beach, CA",Mater Dei / Boston College
3,Langston Long,LB,JR,6-3,220,"Woodbridge, VA",Christ School (N.C.)
57,Andy Lutes,OT,FR,6-3,242,"Salem, VA",Salem
49,Josh McCarron,LB,JR,6-2,231,"Mukilteo, WA",Archbishop Murphy
16,Trey McDonald,LB,SO,6-3,230,"Chattanooga, TN",Baylor School
85,Grant Misch,TE,SR,6-5,240,"Sterling, VA",Potomac Falls
52,Nate Morris,DE,SR,6-1,226,"Glen Allen, VA",Glen Allen
11,Tony Muskett,QB,SR,6-2,206,"Springfield, VA",West Springfield / Monmouth
71,Ugonna Nnanna,OG,SR,6-4,309,"Arlington, TX",Seguin / Houston
5,Kobe Pace,RB,SR,5-10,215,"Cedartown, GA",Cedartown / Clemson
60,Charlie Patterson,OT,JR,6-6,296,"Roswell, GA",Fellowship Christian
98,Bryce Purnell,DT,SO,6-1,271,"Edgewater, MD",Archbishop Spalding
89,Joshua Rawlings,TE,SR,6-6,263,"Pittsburgh, PA",Woodland Hills
13,Jared Rayman,QB,SR,6-2,191,"Atlanta, GA",Pace Academy
