No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
12,Alfonzo Allen,S,SO,5-11,194,"Miami, FL",Miami Central HS
30,Michael Allen,S,FR,5-7,183,"Stilwell, KS",Blue Valley HS
46,Tony Anyanwu,OLB,JR,6-2,243,"Rowlett, TX",Sachse HS
97,Hayden Arnold,K,FR,5-8,180,"Austin, TX",Vandegrift HS
34,MJ Artmore Jr.,CB,FR,6-0,191,"Mountain View, CA",Saint Francis HS
80,Monaray Baldwin,WR,JR,5-9,168,"Killeen, TX",Shoemaker HS
53,Campbell Barrington,OL,JR,6-6,299,"Spokane, WA",University HS / BYU
56,Clark Barrington,OL,SR,6-5,306,"Spokane, WA",University HS / BYU
90,Brendan Bett,DL,FR,6-5,290,"Killeen, TX",Ellison HS
28,Devyn Bobby,S,SO,5-10,186,"Desoto, TX",Desoto HS
96,Bryce Boland,K,JR,5-11,172,"Waco, TX",Midway HS
84,Cameron Bonner,WR,SO,5-11,186,"Houston, TX",St. Thomas HS
98,Jerrell Boykins Jr.,DL,SO,6-4,330,"Gonzales, LA",East Ascension HS / Louisiana Tech / Hutchinson CC
36,Tyrone Brown,LB,SO,5-11,233,"Orange, TX",West Orange-Stark HS
17,Jonah Burton,WR,SO,5-10,197,"Simi Valley, CA",Simi Valley HS
22,Reggie Bush,CB,FR,6-0,191,"Frisco, TX",Independence HS
58,Gavin Byers,OL,SR,6-5,318,"Grapevine, TX",Colleyville Heritage HS
34,Josh Cameron,WR,SO,6-1,215,"Cedar Park, TX",Cedar Park HS
25,Jacoby Clarke,RB,SR,5-10,230,"The Woodlands, TX",The Woodlands HS
33,DJ Coleman,S,FR,6-0,194,"Mesquite, TX",Horn HS
89,Drake Dabney,TE,SR,6-5,248,"Cypress, TX",Cypress Ranch HS
81,Jonathan Davidson,WR,JR,6-1,208,"Fulshear, TX",Fulshear HS
54,Timothy Dawn,OL,FR,6-2,306,"Camden, AR",Fairview HS
13,Isaiah Dunson,CB,SO,6-1,186,"Tucker, GA",Tucker HS / Miami [Fla.]
79,Alvin Ebosele,OL,FR,6-6,304,"Coppell, TX",Coppell HS
75,Elijah Ellis,OL,SR,6-6,307,"Paris, TX",Paris HS
99,Tre Emory,DL,FR,6-2,308,"Mount Pleasant, TX",Mount Pleasant HS
42,Jeremy Evans,LB,FR,6-1,216,"Tenaha, TX",Tenaha HS
9,TJ Franklin,DL,SR,6-5,269,"Temple, TX",Temple HS
88,Micah Gifford,WR,FR,6-3,203,"Pflugerville, TX",Weiss HS
19,Javon Gipson,WR,SO,6-3,213,"Richmond, TX",George Ranch HS
24,Corey Gordon Jr.,S,FR,6-2,191,"Oklahoma City, OK",Putnam City West HS
26,Garrison Grimes,LS,SO,6-2,216,"American Fork, UT",American Fork HS
95,Gabe Hall,DL,SR,6-6,292,"Waller, TX",Waller HS
98,Isaiah Hankins,K,SO,6-0,192,"Little Rock, AR",Little Rock Christian
50,Connor Heffernan,OL,SO,6-3,294,"Georgetown, TX",Georgetown HS
7,Bryson Jackson,S,SR,6-2,209,"Mansfield, TX",Lake Ridge HS
11,Ketron Jackson Jr.,WR,JR,6-3,208,"Royse City, TX",Royse City HS / Arkansas
19,Caden Jenkins,CB,FR,6-1,173,"Lewisville, TX",Lewisville HS
23,Jordan Jenkins,RB,SO,6-1,217,"Lindale, TX",Lindale HS
94,BoChao Jin,DL,JR,6-0,277,"Beijing, China",Aquinas Institute / Rochester
87,Kelsey Johnson,TE,SO,6-2,248,"Red Oak, TX",Red Oak HS
32,Carmello Jones,LB,FR,6-1,225,"Mobile, AL",West Orange-Stark [Texas] HS
2,Matt Jones,LB,SR,6-3,251,"Odessa, TX",Odessa Permian HS
51,Kyler Jordan,OLB,FR,6-1,235,"Lubbock, TX",Cooper HS
