No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
10,Tyrell Alexander,WR,JR,6-1,182,"Lancaster, TX",Lancaster
49,Matt Ammendola,K,SR,5-9,195,"Lansdale, PA",North Penn
88,Langston Anderson,WR,FR,6-1,192,"Midlothian, TX",Heritage
77,Hunter Anthony,OL,FR,6-7,330,"Tuttle, OK",Tuttle
95,Israel Antwine,DT,SO,6-4,295,"Oklahoma City, OK",Millwood/Colorado
99,Sione Asi,DT,JR,6-1,325,"Reno, NV",McQueen/Snow College
14,Bryce Balous,CB,SR,5-11,190,"McKinney, TX",North
24,Jarrick Bernard,S,SO,6-2,195,"Shreveport, LA",Evangel Christian
67,Cole Birmingham,OL,FR,6-5,295,"Katy, TX",Katy
82,Grayson Boomer,TE,FR,6-5,230,"Collinsville, OK",Collinsville
78,Bryce Bray,OL,FR,6-5,300,"Bixby, OK",Bixby
6,Dru Brown,QB,SR,5-11,200,"San Mateo, CA",Los Gatos/College of San Mateo/Hawai'i
7,LD Brown,RB,JR,5-9,191,"Dallas, TX",DeSoto
1,Calvin Bundage,LB,SR,6-2,215,"Edmond, OK",Santa Fe
6,JayVeon Cardwell,CB,FR,6-0,175,"Cibolo, TX",Steele
63,Dylon Carnagey,DT,FR,6-1,283,"Skiatook, OK",Skiatook
87,Logan Carter,TE,JR,6-4,245,"Henrietta, TX",Henrietta
90,Braden Cassity,DE,FR,6-2,240,"Austin, TX",Westlake
83,Cade Cavender,WR,FR,5-11,180,"Broken Arrow, OK",Bixby
41,Valek Cisneros,TE,FR,6-4,208,"Arapaho, OK",Clinton
26,Micah Cooper,RB,JR,6-0,198,"Madill, OK",Madill
9,Brendan Costello,QB,FR,6-0,192,"San Clemente, CA",San Clemente
36,Na'drian Dizadare,LB,FR,6-2,200,"Shreveport, LA",Evangel Christian
58,Layton Ernst,OL,FR,6-1,270,"Mansfield, TX",Mansfield
98,Brendon Evers,DT,SO,6-2,295,"Bixby, OK",Bixby
44,Kamryn Farrar,LB,FR,6-0,200,"Dallas, TX",Skyline
52,Jacob Farrell,OL,FR,6-6,308,"Sulphur, OK",Sulphur
18,Sean Michael Flanagan,S,FR,6-2,195,"Charleston, AR",Charleston
97,Amadou Fofana,DT,JR,6-4,280,"Memphis, TN",Mitchell/Highland CC
94,Trace Ford,DE,FR,6-3,227,"Edmond, OK",Santa Fe
69,Ben Freehill,P,FR,6-1,167,"Melvin, IL",Gibson City Melvin-Sibley
76,Dylan Galloway,OL,JR,6-5,297,"Dallas, TX",Coppell
83,Gordie Geymuller,DE,FR,6-2,192,"Dallas, TX",Parish Episcopal
4,Deondrick Glass,RB,FR,5-10,190,"Katy, TX",Katy
81,Cole Goodnight,WR,FR,6-2,175,"Tahlequah, OK",Tahlequah
4,A.J. Green,CB,SR,6-1,190,"DeSoto, TX",DeSoto
80,LC Greenwood,WR,SO,6-3,212,"Garland, TX",Lakeview Central
19,Alex Hale,K,FR,6-1,195,"Point Fredrick, Australia",St. Edward's
16,Devin Harper,LB,JR,6-1,235,"Knoxville, TN",Karns
13,Thomas Harper,CB,FR,5-11,165,"Knoxville, TN",Karns
31,Kolby Harvell-Peel,S,SO,6-0,210,"College Station, TX",A&M Consolidated
53,Matt Hembrough,LS,SO,6-3,192,"Lisle, IL",Benet
33,Kevin Henry,LB,SR,6-0,239,"Baton Rouge, LA",Central
30,Chuba Hubbard,RB,SO,6-1,207,"Sherwood Park, Canada",Bev Facey
29,Tom Hutton,P,FR,6-3,195,"Newborough, Australia",ProKick
37,Isreal Isuman-Hundley,DE,FR,6-5,230,"Colleyville, TX",Heritage
27,Dezmon Jackson,RB,JR,6-0,203,"El Dorado, AR",Parkers Chapel/Hutchinson CC
73,Teven Jenkins,OL,JR,6-6,310,"Topeka, KS",Topeka
