No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
38,Sean Atkins,WR,FR,5-10,165,"Viera, FL",Viera HS
78,William Atterbury,OG,SR,6-4,305,"Clearwater, FL",Clearwater Central Catholic HS
93,Tyrone Barber,DT,SO,6-3,273,"Venice, FL",Venice HS
11,Blake Barnett,QB,SR,6-5,225,"Corona, CA",Santiago HS/Arizona State/Alabama
48,Andrew Beardall,LS,FR,5-8,220,"Merritt Island, FL",Merritt Island HS
41,Demaurez Bellamy,LB,FR,5-10,223,"DeLand, FL",DeLand HS
23,Josh Berry,RB,FR,6-0,185,"Davenport, FL",Ridge Community HS
83,Logan Berryhill,WR,FR,6-4,186,"Kingsland, GA",Camden County HS
57,Joshua Blanchard,OL,FR,6-3,330,"Miami, FL",Norland HS
25,Eugene Bowman,DB,FR,6-0,183,"Jacksonville, FL",Robert E. Lee
11,Dwayne Boyles,LB,SO,6-3,227,"Miami, FL",Miami Central HS
21,McArthur Burnett,DB,JR,5-9,193,"Pahokee, FL",Pahokee HS/Coffeyville CC
88,Chris Carter,TE,FR,6-4,246,"Homestead, FL",South Dade HS
74,Brad Cecil,OL,SO,6-4,307,"Jacksonville, FL",Bartram Trail HS
4,Stanley Clerveaux,WR,SR,6-3,216,"North Miami, FL",North Miami HS
38,Randal Copeland,LB,FR,6-0,227,"Havana, FL",Gadsden County HS
30,Isaiah Cromarty,-,-,-,-,-,-
2,Jordan Cronkrite,RB,SR,5-11,202,"Miami, FL",Westminster Christian HS/Florida
15,Jayden Curry,DB,FR,5-11,194,"Virginia Beach, VA",IMG Academy
3,Vincent Davis,DB,SO,5-11,181,"Jacksonville, FL",Robert E. Lee HS
18,Augie DeBiase,QB,SO,6-2,215,"Ponte Verde, FL",Raines HS/Tyler CC
49,Ian Deneen,LS,SO,5-10,226,"Winter Garder, FL",West Orange HS
18,DeVontres Dukes,S,JR,6-4,216,"Tampa, FL",Wharton HS
10,Daquan Evans,DB,FR,5-11,178,"Orlando, FL",Jones HS
14,Jah'Quez Evans,QB,FR,6-2,180,"Atlanta, GA",Mays HS
61,Troy Fields,OL,JR,6-4,274,"Miramar, FL",Miramar HS/Virginia Union
20,Johnny Ford,RB,SO,5-5,180,"Miami, FL",Miami HS
57,AJ Franco,LB,SO,6-0,227,"Sarasota, FL",Riverview HS
16,Kaden Frost,QB,FR,6-3,197,"Naples, FL",Gulf Coast HS/Gardner-Webb
31,Cody Gentry,DB,JR,6-1,210,"Fort Worth, TX",Brewer HS/Cisco CC
37,Camp Gobler,LB,FR,6-3,225,"Stuart, FL",South Fork HS
45,Darrien Grant,DL,SO,6-4,254,"Bradenton, FL",Southeast HS
47,Tae'Aviion Gray,LB,FR,6-2,208,"Quitman, GA",Brook County HS
98,Blake Green,DT,JR,6-1,287,"Bradenton, FL",Southeast HS/Northwest Missouri State
44,Antonio Grier,LB,SO,6-1,222,"Atlanta, GA",Mays HS
79,Dustyn Hall,OL,FR,6-3,308,"Punta Gorda, FL",Charlotte HS
7,Mike Hampton,DB,JR,6-1,190,"Tampa, FL",Hillsborough HS
64,Demetris Harris,OL,SO,6-3,324,"Jacksonville, FL",Robert E. Lee HS
34,Christian Helms,WR,FR,6-2,193,"Seffner, FL",Seffner Christian HS
26,Keyon Helton,S,FR,6-0,195,"Pensacola, FL",West Florida HS
76,Jarrett Hopple,OL,JR,6-7,325,"Suffolk, VA",Nansemond River HS/Virginia Tech
80,Terrence Horne,WR,FR,5-7,178,"Miramar, FL",Miramar HS
69,Malachi Jean,-,-,-,-,-,-
73,Donovan Jennings,OL,SO,6-5,328,"Tampa, FL",Gaither HS
10,Kelley Joiner Jr.,RB,FR,5-9,175,"Clermont, FL",South Lake HS
56,Tyrik Jones,DE,JR,6-2,258,"Plantation, FL",Plantation HS/Arizona Western CC
90,Kevin Kegler,DL,JR,6-2,294,"Madison, FL",Madison County HS
51,Stacy Kirby,DL,FR,6-3,260,"Orlando, FL",Jones HS
22,Mekhi LaPointe,DB,SO,6-2,200,"Seffner, FL",Armwood HS
58,Trey Laing,LB,FR,6-2,214,"Tallahassee, FL",Godby HS
6,Kirk Livingstone,DE,SR,6-4,275,"Fort Lauderdale, FL",Stranahan HS
87,Frederick Lloyd,TE,SO,6-5,235,"Tifton, GA",Tift County HS
