No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
32,Rani Abdulaziz,DB,SO,5-10,188,"Roseland, NJ",West Essex
5,Kessawn Abraham,DB,SO,5-10,188,"Brooklyn, NY",Erasmus Hall
22,Kay'Ron Adams,RB,FR,5-10,208,"Warren, OH",Warren G Harding
10,Matt Alaimo,TE,FR,6-4,237,"Paramus, NJ",St. Joseph Regional/UCLA
19,Austin Albericci,QB,FR,6-0,179,"Closter, NJ",Demarest
40,Nihym Anderson,LB,FR,6-1,240,"Vineland, NJ",Vineland South/Maryland
21,Tre Avery,DB,JR,5-10,188,"Baltimore, MD",Franklin/Toledo
95,Devin Baldwin,DL,FR,6-4,260,"Southfield, MI",Southfield A&T
20,Elijah Barnwell,RB,SO,5-11,209,"Piscataway, NJ",Piscataway
4,Tim Barrow,DB,SO,5-11,190,"Staten Island, NY",Tottenville
6,Rashawn Battle,LB,JR,6-1,230,"Grentown, PA",Wallenpaupack
51,Jamaal Beaty,OL,SO,6-2,299,"Cliffwood, NJ",St. John Vianney
59,Drew Bethke,DL,FR,6-3,230,"Furlong, PA",Central Bucks East
2,Raheem Blackshear,RB,JR,5-9,192,"Philadelphia, PA",Archbishop Wood Catholic
88,Brendan Bordner,DL,SO,6-4,290,"Columbus, OH",Hilliard Bradley
50,Owen Bowles,OL,SO,6-4,300,"Galloway, NJ",Cedar Creek
91,David Broncati,P,FR,6-6,250,"Stamford, CT",St. Thomas More
99,Malachi Burby,DL,FR,6-2,280,"Berlin, CT",Cheshire Academy
13,Amir Byrd,DB,FR,5-8,150,"Mount Laurel, NJ",Lenape
14,Jameer Campbell,DB,JR,5-9,175,"Manville, NJ",Manville/Kean
3,McLane Carter,QB,SR,6-3,225,"Gilmer, TX",Gilmer/Texas Tech
48,Ryan Cassidy,TE,SO,6-1,235,"Mt. Laurel, NJ",Lenape
56,Micah Clark,DL,SO,6-4,301,"Cliffwood, NJ",St. John Vianney
30,Chris Conti,LB,FR,6-2,220,"Wyckoff, NJ",DePaul Catholic
60,Omari Cooper,OL,JR,6-4,285,"San Diego, CA",University City/San Diego Mesa CC
56,Donato Crisanti,LS,FR,6-4,232,"North Haven, CT",St. Thomas Moore
95,Justin Davidovicz,PK,JR,5-9,180,"Bridgewater, NJ",Bridgewater-Raritan
33,Parker Day,RB,SO,5-8,191,"Toms River, NJ",Toms River North
15,Malik Dixon,DB,SR,6-3,213,"Tampa, FL",Port Charlotte/Eastern Arizona CC
82,Christian Dremel,WR,FR,5-10,178,"Caldwell, NJ",Don Bosco Prep
57,Jaohne Duggan,DL,SO,6-1,295,"Bethlehem, PA",Liberty
3,Olakunle Fatukasi,LB,JR,6-1,229,"Far Rockaway, NY",Grand Street Campus
96,Guy Fava,PK,FR,6-1,188,"Mahwah, NJ",Don Bosco Prep
16,Zach Feagles,P,JR,6-2,210,"Ridgewood, NJ",Ridgewood/Miami (Fla.)
78,Liam Flite,OL,FR,6-5,280,"Blackwood, NJ",Highland Regional
