No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
37,Colvin Alford,LB,SO,6-0,195,"Miami, FL",Coral Reef Senior
2,Trajan Bandy,CB,JR,5-9,190,"Miami, FL",Columbus
36,Andrew Barnes,S,FR,6-0,190,"Silver Springs, MD",Walter Johnson
21,Bubba Baxa,K,SO,6-0,215,"Pasadena, TX",Pasadena Memorial
93,Pat Bethel,DL,SR,6-3,290,"Vero Beach, FL",Vero Beach
7,"Al Blades, Jr.",CB,SO,6-1,190,"Fort Lauderdale, FL",St. Thomas Aquinas
92,"Jason Blissett, Jr.",DL,FR,6-4,280,"Queens, NY",Poly Prep
21,Bubba Bolden,S,SO,6-3,200,"Las Vegas, NV",Bishop Gorman
38,Robert Brand,CB,SO,5-11,180,"Windermere, FL",Windermere Prep
6,"Sam Brooks, Jr.",LB,FR,6-2,210,"Miami Gardens, FL",Miami Northwestern
22,Robert Burns,RB,SO,5-11,225,"Miami, FL",Gulliver Prep
46,Suleman Burrows,CB,FR,5-9,179,"St. Louis, MO",John Burroughs School
31,Connor Byrne,WR,JR,-,-,"Fairfield, CT",Fairfield College Prep
74,"John Campbell, Jr.",OL,FR,6-5,310,"Orlando, FL",Dr. Phillips
5,Amari Carter,S,JR,6-0,200,"Palm Beach Gardens, FL",Palm Beach Gardens
70,Earnest Carter,DL,SO,-,-,"Valdosta, GA",Valwood
43,Isaiah Cashwell,RB,SO,-,-,"Mineola, NY",Chaminade
53,Jakai Clark,OL,FR,6-2,310,"Loganville, GA",Grayson
23,Te'Cory Couch,CB,FR,5-10,165,"Fort Lauderdale, FL",Chaminade-Madonna
13,DeeJay Dallas,RB,JR,5-10,215,"Brunswick, GA",Glynn Academy
47,Turner Davidson,K,SO,5-9,155,"San Antonio, TX",Ronald Reagan
55,Navaughn Donaldson,OL,JR,6-6,345,"Miami, FL",Miami Central
46,Nicholas Ducheine,TE,JR,6-3,210,"Pembroke Pines, FL",Dade Christian
67,Zach Dykstra,OL,SO,6-6,300,"Spirit Lake, IA",Spirit Lake
77,Adam ElGammal,OL,FR,6-4,300,"Baldwin, NY",Christ The King
39,Gannon Feldmann,S,FR,5-10,200,"Danville, PA",IMG Academy
27,Marshall Few,WR,JR,5-11,180,"Ponte Vedra Beach, FL",Ponte Vedra
30,Romeo Finley,LB,SR,6-1,218,"Fort Walton Beach, FL",Niceville
96,Jonathan Ford,DL,JR,6-5,306,"Fort Lauderdale, FL",Dillard
3,Gilbert Frierson,LB,FR,6-1,200,"Coconut Grove, FL",Coral Gables
97,Jonathan Garvin,DL,JR,6-4,256,"Lake Worth, FL",Lake Worth Community
65,Corey Gaynor,OL,SO,6-4,301,"Parkland, FL",Douglas
44,"Realus George, Jr.",FB,FR,6-2,245,"Atlanta, GA",Pace Academy
71,Jared Griffith,OL,FR,6-3,305,"Sarasota, FL",Riverview
40,"Luis Gutierrez, Jr.",CB,FR,5-9,155,"Key Biscayne, FL",IMG Academy
26,"Gurvan Hall, Jr.",S,SO,6-0,195,"West Palm Beach, FL",Palm Beach Gardens
3,Mike Harley,WR,JR,5-9,180,"Fort Lauderdale, FL",St. Thomas Aquinas
23,Cam'Ron Harris,RB,SO,5-10,205,"Opa-Locka, FL",Carol City
81,Jared Harrison-Hunte,DL,FR,6-4,280,"Middle Village, NY",Christ The King
12,Jahfari Harvey,DL,FR,6-4,240,"Port St. Lucie, FL",Vero Beach
94,Lou Hedley,P,SO,6-4,230,"Mandurah, Australia",-
57,Kai-Leon Herbert,OL,SO,6-5,302,"Plantation, FL",Plantation American Heritage
