No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
68,Brian Anderson,OL,FR,6-3,295,"Montgomery, AL",Montgomery Catholic
4,Allen Artis,S,SR,6-1,220,"Marietta, GA",Wheeler
61,Tommy Bancroft,DS,SR,6-4,230,"La Jolla, CA",Francis Parker School
78,Layton Barber,OL,SO,6-5,310,"Southern Pines, NC",Pinecrest
80,Jake Bargas,TE,JR,6-4,245,"Boca Raton, FL",St. Andrews
76,William Barnes,OL,FR,6-5,330,"Apopka, FL",Apopka
18,Corey Bell Jr.,CB,SR,5-9,180,"Charlotte, NC",Hough
47,Sam Blobe,LB,SR,6-2,235,"Carrboro, NC",Carrboro
32,Antwuan Branch,TB,FR,6-0,230,"Clarksville, TN",Kenwood
29,J.K. Britt,S,SR,6-0,200,"Newnan, GA",Newnan
34,British Brooks,RB,FR,5-10,200,"Gastonia, NC",Ashbrook
21,Dyami Brown,WR,FR,6-1,185,"Charlotte, NC",West Mecklenburg
2,Jordon Brown,TB,JR,5-11,200,"Durham, NC",Southern Durham
38,Thomas Brown,DB,SR,6-0,195,"Statesville, NC",Statesville
81,Carson Burgess,WR,FR,5-11,155,"Greensboro, NC",Southeast Guilford
53,Malik Carney,DE,SR,6-3,250,"Alexandria, VA",T.C. Williams
8,Michael Carter,TB,SO,5-9,195,"Navarre, FL",Navarre
33,Allen Cater,DE,JR,6-4,245,"Hiram, GA",Mt. Paran Christian School
18,J.T. Cauthen,WR,FR,6-1,225,"Waxhaw, NC",Cuthbertson
5,Austyn Chestnut,WR,FR,5-9,165,"Reidsville, NC",Reidsville
28,Austin Chrismon,WR,FR,5-11,190,"China Grove, NC",South Rowan
49,Jeremiah Clarke,DT,SR,6-5,315,"Alexandra, VA",T.C. Williams
17,Chris Collins,DE,FR,6-4,215,"Richmond, VA",Benedictine College Prep
60,Trevor Collins,DS,SO,6-1,230,"Ramseur, NC",Eastern Randolph
88,Beau Corrales,WR,SO,6-4,210,"Georgetown, TX",Georgetown
28,C.J. Cotman,CB,SO,5-10,175,"Clearwater, FL",Central Catholic
92,Aaron Crawford,DT,JR,6-1,310,"Ashburn, VA",Stone Bridge
30,Devin Cregan,WR,FR,6-1,200,"Kinston, NC",Arendell Parrott Academy
97,Jalen Dalton,DT,SR,6-6,300,"Clemmons, NC",West Forsyth
15,Jack Davidson,QB,FR,6-3,210,"Charlotte, NC",Myers Park
91,Nolan DeFranco,DE,SO,6-6,265,"Winter Garden, FL",West Orange
21,Jack Dinges,S,FR,6-2,195,"Atlanta, GA",Marist
