No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
56,Adam Anderson,OLB,FR,6-5,225,"Rome, GA",Rome
58,Blake Anderson,OL,FR,6-5,340,"Alpharetta, GA",West Forsyth
18,Deandre Baker,DB,SR,5-11,185,"Miami, FL",Miami Northwestern Northwestern
65,Kendall Baker,OT,SR,6-6,305,"Atlanta, GA",Marist
94,Michael Barnett,DT,JR,6-4,304,"Dorchester, SC",Woodland
33,Robert Beal Jr.,LB,FR,6-4,244,"Lawrenceville, GA",Peachtree Ridge
12,Tray Bishop,DB,FR,6-3,210,"Dawson, GA",Terrell County
98,Rodrigo Blankenship,PK,JR,6-1,191,"Marietta, GA",Sprayberry
14,Trey Blount,WR,SO,6-2,200,"Atlanta, GA",Pace Academy
37,Patrick Bond,WR,FR,5-10,180,"Milton, GA",Milton
36,Latavious Brini,DB,FR,6-2,210,"Miami Gardens, FL",Mater Academy Charter
24,Matthew Brown,OLB,FR,6-3,210,"Guyton, GA",South Effingham
97,Brooks Buce,PK,FR,6-0,175,"Johns Creek, GA",Greater Atlanta Christian
26,Patrick Burke,WR,SO,6-3,197,"Marietta, GA",Pope
12,Tommy Bush,WR,FR,6-5,195,"Schertz, TX",Samuel Clemens
90,Jake Camarda,PK,FR,6-2,180,"Norcross, GA",Norcross
3,Tyson Campbell,DB,FR,6-2,185,"Plantation, FL",American Heritage
76,Michail Carter,DL,JR,6-3,295,"Jackson, GA",Jackson
52,Tyler Clark,DL,JR,6-4,300,"Americus, GA",Americus-Sumter
74,Ben Cleveland,OL,SO,6-6,335,"Toccoa, GA",Stephens County
75,Owen Condon,OT,FR,6-7,310,"Oklahoma City, OK",Bishop McGuinness
6,James Cook,RB,FR,5-11,190,"Miami, FL",Miami Central
1,Brenton Cox,OLB,FR,6-4,245,"Stockbridge, GA",Stockbridge HS
30,Tae Crowder,ILB,JR,6-3,235,"Hamilton, GA",Harris County
25,Ahkil Crumpton,WR,SR,5-9,175,"Philadelphia, PA",L.A. Valley College
99,Jordan Davis,DL,FR,6-6,320,"Charlotte, NC",Mallard Creek
33,Ian Donald-McIntyre,TB,SO,5-10,207,"Fayetteville, GA",Whitewater
80,J.T. Dooley,WR,FR,6-1,184,"Dallas, TX",Highland Park
17,Matthew Downing,QB,FR,6-0,195,"Alpharetta, GA",Alpharetta
48,John Eager,LB,JR,6-0,200,"Valdosta, GA",-
19,Willie Erdman,WR,SO,5-10,191,"Merritt Island, FL",Melbourne Central
50,Warren Ericson,OL,FR,6-4,305,"Suwanee, GA",North Gwinnett HS
30,Ed Ferguson,WR,FR,6-2,200,"Athens, GA",Athens Academy
1,Justin Fields,QB,FR,6-3,225,"Kennesaw, GA",Harrison HS
86,John FitzPatrick,TE,FR,6-6,230,"Atlanta, GA",Marist School
68,Sean Fogarty,OL,SR,6-4,295,"Savannah , GA",Benedictine Military
45,Luke Ford,TE,FR,6-6,252,"Carterville, IL",Carterville
11,Jake Fromm,QB,SO,6-2,220,"Warner Robins, GA",Houston County
53,Lamont Gaillard,C,SR,6-2,308,"Fayetteville, NC",Pine Forest
8,Deangelo Gibbs,DB,SO,6-1,205,"Oxford, GA",Grayson
5,Terry Godwin,WR,SR,5-11,185,"Hogansville, GA",Callaway
57,Daniel Gothard,OL,SO,6-6,327,"Dunwoody, GA",Dunwoody
84,Walter Grant,LB,SO,6-4,245,"Cairo, GA",Cairo
4,Mecole Hardman,WR,JR,5-11,183,"Bowman, GA",Elbert County
88,Jackson Harris,TE,SR,6-6,250,"Columbia, TN",Columbia Central
96,DaQuan Hawkins-Muckle,DT,SR,6-4,300,"Atlanta, GA",Westlake
78,D'Marcus Hayes,OL,JR,6-5,315,"Madison, MS",Madison Central
7,Jay Hayes,DL,SR,6-3,289,"Brooklyn, NY",Poly Prep Country Day
56,Palmer Henderson,LS,FR,6-1,232,"Valdosta, GA",Lowndes
35,Brian Herrien,TB,JR,6-0,210,"Douglasville, GA",New Manchester
10,Malik Herring,DL,SO,6-3,280,"Forsyth, GA",Mary Persons
46,Cameron Hill,CB,FR,6-2,181,"Mableton, GA",Woodberry Forest
59,Robert Hill,SN,SO,5-11,203,"Raleigh, NC",Sanderson
55,Trey Hill,OL,FR,6-4,330,"Warner Robins, GA",Houston County HS
9,Jeremiah Holloman,WR,SO,6-2,200,"Covington, GA",Newton County County
