No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
28,"Gino Appleberry, Jr.",RB,FR,5-9,210,"Atlanta, GA",Westlake
36,Kyle Bailey,DB,SO,6-0,210,"Carrollton, GA",Bremen
91,Devin Bell,DL,FR,6-5,255,"Troy, AL",Goshen
29,Beanie Bishop,DB,FR,5-11,165,"Louisville, KY",Pleasure Ridge Park
37,"A.J. Brathwaite, Jr.",DB,FR,6-0,185,"Miami, FL",Central
75,Gunner Britton,OL,FR,6-6,295,"Conway, SC",Conway
77,Mason Brooks,OL,FR,6-6,275,"Cedar Park, TX",Cedar Park
32,Eli Brown,LB,JR,6-2,215,"Bowling Green, KY",Kentucky
13,Russell Brown,WR,FR,6-3,205,"Fort Myers, FL",Lehigh
28,Demetrius Cain,DL,SO,6-0,240,"Princeton, KY",Caldwell County
35,Nicholas Coffey,DL,JR,6-3,255,"Dunnville, KY",Russell County
72,Michael Cone,OL,SO,6-5,310,"Dallas, GA",Tusculum
93,Robert Crawford,DL,JR,6-2,270,"Nashville, TN",Father Ryan
24,Roger Cray,DB,SO,5-10,170,"Lake City, FL",Columbia
23,B.J. Crim,DB,FR,6-1,195,"Ocala, FL",Vanguard
15,Ta'Corian Darden,DB,JR,5-9,190,"Russellville, KY",Russellville
53,Jeremy Darvin,DL,SO,6-1,300,"Nashville, TN",Father Ryan
30,Clay Davis,LB,JR,6-2,210,"Louisville, KY",Christian Academy
85,Mik'Quan Deane,TE,SR,6-4,240,"Tulsa, OK",NE Oklahoma A&M
10,Steven Duncan,QB,SO,6-4,230,"Charleston, SC",Ashley Ridge
4,Drew Eckels,QB,SR,6-3,220,"Daytona, FL",Warner Christian
22,DeAndre Farris,DB,SR,5-10,195,"Shelbyville, KY",Collins
32,D'Andre Ferby,RB,SR,6-1,230,"Smyrna, TN",Ensworth
83,Marcus Floyd,WR,JR,6-1,195,"Frankfort, KY",Morehead State
42,Kyle Fourtenbary,TE,SO,6-2,240,"Opelika, AL",Opelika
86,Spencer Gaddis,WR,FR,6-0,175,"Alpharetta, GA",Alpharetta
90,Jaylon George,DL,JR,6-3,275,"Atlanta, GA",NE Oklahoma A&M
87,Jay Gibson,TE,FR,6-5,255,"Chattanooga, TN",McCallie
21,Jordon Gonzalez,DB,JR,5-11,180,"Louisville, KY",duPont Manual
9,Drell Greene,DB,SR,5-11,200,"Alma, GA",Bacon County
79,Jamison Harkness,OL,FR,6-5,280,"Munfordville, KY",Hart County
38,Andre Haynes,DB,FR,6-0,175,"Louisville, KY",Male
40,Rex Henderson,LB,FR,6-1,215,"Morgantown, KY",Butler County
44,Ben Holt,LB,JR,5-10,220,"Bowling Green, KY",Bowling Green
68,Parker Howell,OL,JR,6-4,290,"Nashville, TN",Christ Presbyterian
17,Canon Jackson,DB,JR,6-1,220,"Louisville, KY",Trinity
11,Lucky Jackson,WR,JR,6-1,185,"Lexington, KY",Lafayette
16,Quin Jernighan,WR,JR,6-3,210,"LaVergne, TN",LaVergne
67,Seth Joest,OL,SO,6-2,300,"Versailles, KY",Woodford County
34,Juwuan Jones,DL,FR,6-3,270,"Sugar Hill, GA",Lanier
43,Carson Jordan,DL,JR,6-2,255,"Poplarville, MS",Mississippi Gulf Coast
2,Devon Key,DB,SO,6-1,205,"Lexington, KY",Bryan Station
31,Antwon Kincade,DB,SO,5-11,195,"Valdosta, GA",Valdosta
40,Adam Krause,P,FR,6-0,190,"Chicago, IL",Montini Catholic
14,Garland LaFrance,RB,FR,5-10,175,"New Orleans, LA",St. Augustine
9,Xavier Lane,WR,SO,6-4,200,"Montgomery, AL",Carver
82,Kris Leach,TE,FR,6-6,240,"Bealton, VA",Liberty
51,Tre Leslie,LB,FR,6-0,235,"Tucker, GA",Tucker
96,Julien Lewis,DL,SR,6-3,300,"Madison, AL",Bob Jones
20,Marcelis Logan,RB,JR,5-8,180,"Lexington, KY",Lexington Catholic
52,Damon Lowe,LB,JR,6-2,240,"Louisville, KY",Eastern Kentucky
99,Jalen Madden,DL,SO,6-1,315,"Tuscaloosa, AL",Northridge
10,DeAngelo Malone,DL,SO,6-4,230,"Atlanta, GA",Cedar Grove
19,C.J. Marria,DL,FR,6-4,250,"Jonesboro, GA",Jonesboro
18,KeShawn McClendon,RB,FR,5-11,205,"Clarksville, TN",Rossview
47,Joseph McIntyre,LB,FR,5-11,215,"Bowling Green, KY",Bowling Green
61,Jordan Meredith,OL,SO,6-2,285,"Bowling Green, KY",Bowling Green
76,Preston Mixon,OL,FR,6-4,290,"Montgomery, AL",Jefferson Davis
4,Der'Quione Mobley,LB,SR,6-1,240,"Louisville, KY",Central
21,Jakairi Moses,RB,SO,5-9,185,"Palm Beach, FL",William T. Dwyer
41,Cardavion Myers,DB,FR,5-11,170,"Piedmont, AL",Piedmont
6,Devin Nixon,DB,JR,6-0,190,"Melbourne, FL",Viera
13,Ryan Nuss,K,SR,5-8,200,"Fairfield, OH",East Tennessee
8,Malik Occiur,DB,FR,6-0,210,"Ft. Lauderdale, FL",Northeast
63,Miles Pate,OL,JR,6-2,315,"Lawrenceville, GA",Peachtree Ridge
27,Jayden Patterson,DB,FR,6-0,185,"Lawrenceville, GA",Mountain View
7,Jahcour Pearson,WR,SO,5-9,180,"Fort Lauderdale, FL",Flanagan
19,Drake Peer,QB,FR,6-0,185,"Knoxville, TN",West
45,Anthony Polite,DB,FR,5-11,190,"Elizabethtown, KY",John Hardin
58,DeVon Quincy,DL,SO,6-1,235,"Frankfort, KY",Lafayette
80,Ben Reeder,LS,SO,6-2,205,"Greenville, SC",J.C. Mann
39,Alex Rinella,P,JR,6-1,220,"Johnson City, TN",Science Hill
5,LA Rogers-Anderson,DB,SO,6-0,200,"Sumter, SC",Ridge View
26,Dionté Ruffin,DB,SO,5-11,190,"Kenner, LA",Paulding County (Ga.)
25,Joshua Samuel,RB,FR,5-11,205,"Greenville, SC",Central Gwinnett
55,Evan Sayner,DL,SR,6-3,300,"Paducah, KY",McCracken County
71,R.J. Scaife,OL,JR,6-5,295,"Dade City, FL",Pasco
92,Deporess Schletty,DL,FR,6-2,270,"Alpharetta, GA",Alpharetta
12,Davis Shanley,QB,FR,6-1,190,"Duluth, GA",South Forsyth
59,Jarrett Sippola,LB,JR,6-0,215,"Carrollton, GA",Carrollton
2,Jacquez Sloan,WR,SO,5-9,165,"Atlanta, GA",Grady
88,Matthew Smith,WR,FR,6-2,185,"Louisville, KY",St. Xavier
70,Cole Spencer,OL,SO,6-4,290,"Louisville, KY",Trinity
3,Anthony Spurlock,WR,FR,6-1,165,"New Orleans, LA",Edna Karr
51,Rusty Staats,OL,FR,6-4,295,"Watertown, TN",Watertown
97,Nazir Sy,DL,FR,6-2,305,"Norcross, GA",Norcross
3,Lichon Terrell,DL,FR,6-1,285,"Hogansville, GA",Callaway
8,Kevaris Thomas,QB,FR,6-4,250,"Lakeland, FL",Lakeland
89,Preston Tribble,OL,SO,6-3,230,"Hendersonville, TN",Beech
5,Marquez Trigg,RB,JR,6-0,220,"Glasgow, KY",Glasgow
49,Demarquez Trotter,DB,FR,6-0,180,"Nashville, TN",Indiana St.
50,Trey Urquhart,LB,FR,6-0,215,"Montgomery, AL",North Cobb
12,Gaej Walker,DB,SO,6-0,190,"Tampa, FL",East Bay
42,KiShawn Walker,DB,SO,6-2,190,"Owensboro, KY",Owensboro
46,Bryson Washington,DB,FR,6-0,215,"Louisville, KY",Pleasure Ridge Park
62,William West,OL,FR,6-1,290,"Louisville, KY",Male
20,Devon Wharton,DL,SO,6-2,215,"Hopkinsville, KY",Christian County
25,Masai Whyte,LB,SR,6-0,225,"Shelbyville, KY",Collins
95,Heath Wiggins,DL,JR,6-2,250,"Mayfield, KY",Graves County
29,Kawan Williams,WR,FR,6-0,185,"Savannah, GA",Beach
48,Steven Witchoskey,TE,SO,6-2,250,"Plant City, FL",Durant
74,Tyler Witt,OL,SO,6-2,300,"Joliet, IL",Joliet Catholic
33,Mario Wright,LB,FR,6-1,220,"Chicago, IL",Homewood-Flossmoor
