No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
2,Sean Adesanya,DL,SR,6-3,250,"Rahway, NJ",-
16,Norman Anderson,DB,FR,6-0,166,"Jacksonville, FL",-
32,Nick Apsey,LB,FR,6-1,200,"Empire, MI",-
11,Trevor Apsey,LB,SR,6-0,221,"Empire, MI",-
37,Michael Armstrong,K,SR,5-10,184,"Greensboro, NC",-
69,Bishop Bent,OL,FR,6-3,310,"Detroit, MI",-
70,Johnathan Berghorst,DL,FR,6-2,287,"Zeeland, MI",-
24,Darius Bracy,DB,FR,5-10,182,"Mobile, AL",-
10,Montrae Braswell,DB,FR,5-11,186,"Avon Park, FL",-
17,Alex Briones,LB,SR,6-2,228,"Ishpeming, MI",-
4,Nathan Brisson-Fast,DL,SR,6-5,270,"Ferndale, MI",-
27,Brandon Brown,DB,FR,5-10,178,"Buffalo, NY",-
59,Tico Brown,DL,FR,6-2,297,"Kokomo, IN",-
29,Troy Brown,LB,FR,6-0,203,"Flint, MI",-
44,Hunter Buczkowski,FB,SO,6-0,243,"Mount Pleasant, MI",-
63,Brady Buell,K,FR,5-11,208,"Traverse City, MI",-
3,Sean Bunting,DB,JR,6-1,181,"Macomb, MI",-
70,Shakir Carr,OL,SR,6-4,308,"South Bend, IN",-
85,Jonathan Carson,DL,SR,6-3,277,"Milwaukee, WI",-
18,Brandon Childress,WR,JR,6-2,184,"Baldwin, MI",-
33,Carlton Cleophat,LB,FR,6-0,211,"Pompano Beach, FL",-
92,Dante Cleveland,DL,SO,6-2,270,"Hoffman Estates, IL",-
82,Cameron Cole,WR,JR,6-0,202,"Lansing, MI",-
19,Jack Combs,WR,FR,6-1,188,"Grand Rapids, MI",-
41,Trevor Conklin,LB,JR,5-11,193,"Chesterfield, MI",-
27,Thaddeus Cornick,RB,SO,6-0,192,"Reading, PA",-
81,Keegan Cossou,TE,FR,6-5,244,"Greenville, MI",-
22,Xavier Crawford,DB,JR,6-1,180,"Pittsburg, CA",-
7,Mike Danna,DL,JR,6-2,257,"Detroit, MI",-
28,Jerrod Davis,RB,JR,5-11,195,"Detroit, MI",-
55,D'Andre Dill,DL,JR,6-1,310,"Chester, PA",-
68,Erik Ditzhazy,OL,FR,6-5,273,"Grand Rapids, MI",-
30,George Douglas,LB,FR,6-1,219,"Ypsilanti, MI",-
84,Bailey Edwards,WR,FR,6-1,186,"Chelsea, MI",-
73,Nolan Eike,OL,FR,6-6,280,"Batavia, IL",-
60,Steve Eipper,OL,JR,6-4,286,"Greenville, MI",-
99,Joshuwa Eldridge,DL,SO,6-3,280,"Detroit, MI",-
66,Tyden Ferris,OL,FR,6-4,292,"Delton, MI",-
79,Nick Follmer,OL,FR,6-4,288,"O'Fallon, MO",-
8,Malik Fountain,LB,SR,6-2,230,"Chicago, IL",-
97,Darrick Gibson,DL,SO,6-1,321,"Mt. Clemens, MI",-
67,Luke Goedeke,OL,FR,6-4,267,"Whitelaw, WI",-
9,Marcus Griffin,DL,SR,6-3,315,"Bellevue, WA",-
33,Kumehnnu Gwilly,RB,SO,6-2,246,"Shelby Township, MI",-
45,Troy Hairston,LB,SO,5-11,235,"Birmingham, MI",-
54,JaRaymond Hall,OL,FR,6-5,285,"Detroit, MI",-
35,Jaier Harden,RB,FR,5-8,183,"Grand Rapids, MI",-
23,Randall Harris,DB,FR,6-0,187,"Walled Lake, MI",-
15,Tee-ondre Harvey,DB,SO,6-0,174,"Detroit, MI",-
47,Ty Henderson,WR,FR,6-0,165,"Columbus, OH",-
16,Austin Hergott,QB,FR,6-3,233,"Fort Thomas, KY",-
87,Logan Hessbrook,TE,SR,6-3,238,"Ithaca, MI",Saginaw Valley State
85,Julian Hicks,WR,FR,6-2,186,"Cleveland, OH",-
34,Charles Highbaugh,RB,FR,5-10,216,"Detroit, MI",-
49,Luke Idoni,LS,SR,6-1,224,"Fenton, MI",-
91,Deron Irving-Bey,DL,FR,6-5,274,"Flint, MI",Michigan
6,Da'Quaun Jamison,DB,JR,6-0,191,"Leesburg, GA",-
83,Keith Jefferson,WR,FR,6-4,171,"Converse, TX",-
98,LaQuan Johnson,DL,FR,6-3,282,"Flint, MI",-
31,Chuck Jones,LB,FR,5-11,233,"Ypsilanti, MI",-
13,Kaden Keon,K,JR,5-9,184,"St. Louis, MI",-
50,Jamezz Kimbrough,OL,FR,6-2,257,"Homewood, IL",-
58,Joe Komel,OL,SR,6-4,292,"Elburn, IL",-
20,Gage Kreski,DB,SO,6-1,203,"St. Ignace, MI",-
96,Franklin Lama,LS,FR,6-2,251,"Madison Heights, MI",-
48,Oakley Lavallii,FB,SO,5-11,209,"Boca Raton, FL",-
80,Drayton Law,WR,FR,6-4,198,"Mobile, AL",-
7,Tommy Lazzaro,QB,JR,6-3,217,"Monument, CO",Dodge City CC
38,Kobe Lewis,RB,FR,6-0,194,"Americus, GA",-
14,Ben Maleszyk,QB,FR,6-3,198,"Warren, MI",-
76,Jeff McCarty,LS,FR,6-2,268,"Lake Orion, MI",-
1,Alonzo McCoy,DB,SO,5-11,194,"Detroit, MI",-
26,Christian Mercer,LB,JR,6-1,216,"Ann Arbor, MI",-
64,Alex Neering,OL,SR,6-6,274,"Essexville, MI",-
6,Keonta Nixon,WR,FR,6-4,203,"Chicago, IL",-
39,Michael Oliver,LB,JR,6-0,235,"Detroit, MI",-
52,Leon Page,DL,SO,6-3,246,"Detroit, MI",-
17,Tony Palmer,WR,SO,6-0,177,"Lansing, MI",-
13,Mark Patritto,WR,FR,5-11,177,"Rochester, MI",-
12,George Pearson,QB,FR,6-1,213,"Matawan, NJ",-
88,Kalil Pimpleton,WR,FR,5-9,160,"Muskegon, MI",-
90,Evan Plate,DL,FR,6-2,229,"Greenville, MI",-
1,Tony Poljan,QB,SO,6-7,235,"Lansing, MI",-
86,Bernhard Raimann,TE,FR,6-7,240,"Steinbrunn, Austria",-
5,Devonni Reed,DB,FR,6-0,188,"Detroit, MI",-
19,Willie Reid,DB,FR,6-1,200,"Detroit, MI",-
3,Romello Ross,RB,JR,5-10,211,"Detroit, MI",-
4,Jamil Sabbagh,WR,JR,5-9,178,"Dearborn, MI",-
8,Tyrone Scott,WR,FR,6-3,190,"Estill, SC",-
99,Jack Sheldon,P,SR,6-1,176,"Echuca, Australia",-
34,Amir Siddiq,DL,FR,6-2,240,"Detroit, MI",-
57,NeVen Simington,DL,FR,6-4,234,"Saginaw, MI",-
56,Derek Smith,OL,SO,6-5,280,"Grand Rapids, MI",-
25,Devon Spalding,WR,SR,5-11,205,"Canton, MI",-
40,Steven Spenner,LB,FR,6-2,217,"Berrien Springs, MI",-
44,Mitch Stanitzek,DL,SR,6-4,250,"Grand Rapids, MI",-
75,Jeff Strome,OL,SO,6-2,286,"Dearborn, MI",-
71,Robi Stuart,DL,SO,6-2,290,"Saginaw, MI",-
37,Rolliann Sturkey,DB,FR,5-11,178,"Oak Park, IL",-
11,JaCorey Sullivan,WR,SO,6-1,221,"Muskegon, MI",-
36,Tyjuan Swain,DB,SR,6-0,193,"Chicago, IL",College of DuPage
55,Romello Tarver,OL,FR,6-5,242,"Delray Beach, FL",-
9,Damon Terry,WR,JR,6-0,210,"Lansing, MI",-
12,Ryan Tice,K,JR,6-1,172,"Saline, MI",Michigan
78,Clayton Walderzak,OL,SR,6-4,271,"Standish, MI",-
43,Andrew Ward,LB,FR,6-1,220,"Muskegon, MI",Nebraska
5,Jonathan Ward,RB,JR,6-0,202,"Kankakee, IL",-
51,Shawn Wiley,OL,FR,6-2,285,"Jacksonville, FL",-
46,Joel Wilson,TE,FR,6-4,217,"Petoskey, MI",-
89,Gervon Winn,WR,SO,6-1,185,"West Bloomfield, MI",-
