No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
21,Terin Adams,CB,SO,5-11,179,"Kirkland, WA",San Francisco City College
2,Brandon Aiyuk,WR,JR,6-1,195,"Rocklin, CA",McQueen/Sierra College
16,Bobby Avina,QB,FR,6-2,190,"Modesto, CA",Gregori
59,Quinn Bailey,OL,SR,6-6,323,"Gilbert, AZ",Higley
-,Tyerell Baldonado-Kaeiopu,WR,FR,6-0,170,"Pukalani, HI",Kamehameha Maui
7,Beau Barrington,QB,FR,6-1,185,"Santa Rosa, CA",Cardinal Newman
9,Grayson Barry,QB,SO,6-3,177,"Scottsdale, AZ",Chaparral/Scottsdale CC
96,Jalen Bates,DL,JR,6-4,242,"Kaplan, LA",Kaplan
19,Matthew Bazarevitsch,P,FR,6-2,189,"Pasadena, CA",Saint Francis
50,Jarrett Bell,OL,FR,6-5,295,"Norco, CA",Norco
3,Eno Benjamin,RB,SO,5-10,201,"Wylie, TX",Wylie East
60,Kyle Breed,OL,FR,6-7,288,"Tucson, AZ",Ironwood Ridge
3,Joey Bryant,DB,SR,6-0,172,"Liliha, HI",Saint Louis/Mt. San Antonio College
81,Jared Bubak,TE,SO,6-5,238,"Lincoln, NE",Lincoln Christian
37,Darien Butler,LB,FR,5-11,232,"Harbor City , CA",Narbonne
73,Cohl Cabral,OL,JR,6-5,291,"Rancho Cucamonga, CA",Los Osos
89,Jarick Caldwell,TE,FR,6-3,211,"Chandler, AZ",Chandler
29,A.J. Carter,RB,FR,6-0,223,"Many, LA",Many
19,Terrell Chatman,WR,JR,6-4,193,"Baton Rouge, LA",Central
13,Darien Cornay,DB,JR,5-11,184,"Los Alamitos, CA",Los Alamitos/Cerritos College
22,Mark Cosgrove,FB,SR,5-10,218,"Mullica Hill, NJ",Pennsville Memorial
72,Cade Cote,OL,JR,6-3,296,"Gilbert, AZ",Williams Field
62,Jesse Cozens,OL,FR,6-4,312,"Tempe, AZ",Tempe Prep
16,Aashari Crosswell,S,FR,6-0,190,"Long Beach, CA",Long Beach Poly
4,Koron Crump,LB,SR,6-3,215,"St. Louis, MO",Cleveland NJROTC
84,Frank Darby,WR,SO,6-0,192,"Jersey City, NJ",Lincoln
98,D.J. Davidson,DL,FR,6-4,325,"Mesa, AZ",Desert Ridge
26,Keith Davis,WR,FR,6-1,180,"San Diego, CA",Scripps Ranch
93,Erik Dickerson,LS,JR,6-1,217,"Scottsdale, AZ",Chaparral/Scottsdale CC
48,Ely Doyle,S,FR,6-0,190,"Mission Hills, CA",Bishop Alemany
50,Ochuko Duke,LB,SR,6-0,216,"Allen, TX",Plano East/Southwestern College
6,Evan Fields,DB,SO,6-1,194,"Oklahoma City, OK",Midwest City
31,Isaiah Floyd,RB,SO,5-7,185,"Pleasanton, CA",Foothill/City College of San Francisco
97,Shannon Forman,DL,SO,6-2,304,"Baton Rouge, LA",Southern Lab
18,Langston Frederick,CB,SO,5-10,180,"League City, TX",Clear Springs
12,Cody French,DB,SR,6-0,200,"Roswell, NM",Goddard
88,Ceejhay French-Love,TE,SR,6-4,245,"Long Beach, CA",East Los Angeles College
79,Ralph Frias,OL,FR,6-6,340,"Safford, AZ",Safford
36,Alijah Gammage,DB,FR,5-11,177,"Phoenix, AZ",Desert Vista
92,Michael Gombert,TE,FR,6-3,225,"Scottsdale, AZ",Cactus Shadows
32,Tavian Gould,RB,FR,5-8,182,"Southlake, TX",Southlake Carroll
7,Dominique Harrison,CB,JR,5-11,190,"Houston, TX",Blinn College
1,N'Keal Harry,WR,JR,6-4,213,"Chandler, AZ",Chandler
43,Jalen Harvey,S,SR,6-1,198,"El Cerrito, CA",El Cerrito
63,Roy Hemsley,OL,JR,6-6,335,"Los Angeles, CA",Winward/USC
58,Parker Higgins,LB,SO,5-11,225,"Honolulu, HI",Kaiser
86,Curtis Hodges,WR,SO,6-8,221,"Mesa, AZ",Mountain View
57,Jordan Hoyt,DL,SR,6-3,277,"Chandler, AZ",Chandler/UC Davis
87,Tommy Hudson,TE,JR,6-5,247,"San Jose, CA",Archbishop Mitty
52,Reggie Hughes,OLB,FR,6-1,209,"Calabasas, CA",Calabasas
12,John Humphrey,WR,JR,5-11,178,"League City, TX",Clear Falls/Oklahoma
85,C.J. Jarmon,WR,FR,6-4,184,"Stockton, CA",Hamilton
10,K.J. Jarrell,DB,FR,6-2,177,"Scottsdale, AZ",Saguaro
14,Ryan Jenkins,WR,SR,5-11,209,"Marietta, GA",Lassiter/Tennessee
64,Riley John,LS,SO,5-10,215,"Appleton, WI",Appleton East
41,Tyler Johnson,DL,FR,6-4,258,"Gilbert, AZ",Highland
51,Kyle Jones,LB,JR,6-3,199,"Burlington, WI",Burlington/Glendale CC
20,Khaylan Kearse-Thomas,LB,JR,6-1,230,"Rancho Cucamonga, CA",Etiwanda
