No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
81,Alex Allen,TE,JR,6-0,215,"Slidell, LA",Northshore
40,Kenneth Almendares,K,FR,6-1,188,"Clute, TX",Brazoswood
16,Jake Arceneaux,QB,SO,6-2,201,"Lafayette, LA",Ascension Episcopal
36,Stevie Artigue,K,SR,5-10,175,"Lafayette, LA",Lafayette
39,Peyton Aucoin,TE,SO,6-5,258,"Metairie, LA",Brother Martin
23,Brayden Bailey,LB,SR,6-2,210,"St. George, UT",Desert Hills
76,Kendall Baker,OL,SO,6-5,307,"McCalla, AL",McAdory
21,Keenan Barnes,WR,SR,6-3,208,"Madison, MS",Madison Central
10,Matt Barnes,TE,SR,6-3,255,"Groesbeck, TX",Groesbeck
37,Clyefer Bass,RB,FR,5-11,223,"Monroe, LA",Ouachita Parish
25,Jamal Bell,WR,SO,6-0,170,"Brownsboro, TX",Brownsboro
89,Hunter Bergeron,TE,FR,6-5,240,"Lafayette, LA",St. Thomas More
11,Wesley Blazek,QB,FR,6-3,192,"Lafayette, LA",Teurlings Catholic
99,Tra'Vontae Booker,DT,JR,6-4,304,"Jackson, LA",East Feliciana
59,Jacques Boudreaux,LB,JR,6-1,228,"New Orleans, LA",Holy Cross
49,Paul Boudreaux,LS,FR,5-10,231,"Harahan, LA",Brother Martin
2,Ja'Marcus Bradley,WR,JR,6-1,195,"Ackerman, MS",Choctaw County
79,Kordell Brewster,OL,SR,6-2,270,"San Bernardino, CA",San Gorgonio
26,Blair Brooks,DB,SO,6-1,200,"Thibodaux, LA",Thibodaux
31,Alonzo Brown,LB,JR,6-0,213,"Magee, MS",Magee
37,Errol Brown,DB,SR,6-1,195,"New Orleans, LA",St. Augustine
4,Tamir Bryant,DL,FR,6-1,238,"New Orleans, LA",Lusher
53,Damani Burrell,DB,FR,6-7,215,"New Orleans, LA",Easton
16,Percy Butler,DB,FR,6-0,190,"Plaquemine, LA",Plaquemine
47,Rhys Byrns,P,FR,6-0,175,"Melbourne, Australia",Padua College
4,Raymond Calais,RB,JR,5-9,180,"Breaux Bridge, LA",Cecilia
36,Lenard Calloway,RB,SR,5-10,188,"Houma, LA",Covenant Christian Academy
48,Kaleb Carter,WR,FR,6-0,180,"Cecilia, LA",Cecilia
34,Jordan Cordova,LB,FR,6-0,210,"Kinder, LA",Kinder
69,Caden Cunningham,OL,JR,6-0,266,"Lafayette, LA",Acadiana
91,Blake Davis,P,FR,5-11,175,"Baton Rouge, LA",Catholic
3,Joe Dillon,DE,JR,6-3,232,"Tylertown, MS",Tylertown
22,Daijuane Dorsey,DB,SO,6-1,180,"Richmond, VA",Meadowbrook
75,Kevin Dotson,OL,JR,6-4,303,"Plaquemine, LA",Plaquemine
38,Cole Fleming,WR,FR,5-11,180,"Iowa, LA",Iowa
84,LeRoy Franklin,WR,SO,5-11,180,"Richmond, TX",George Ranch
11,Brandon Gannon,DL,FR,6-1,240,"Lafayette, LA",St. Thomas More
7,Ferrod Gardner,LB,JR,6-2,215,"Dayton, OH",Trotwood-Madison
63,Spencer Gardner,OL,FR,6-5,270,"Opelousas, LA",Opelousas Catholic
19,Eric Garror,DB,FR,5-9,180,"Mobile, AL",McGill Toolen
6,Quentin Gibson,QB,JR,6-3,214,"Marrero, LA",Archbishop Shaw
20,Caleb Glenn,DB,FR,6-2,190,"Lafayette, LA",Teurlings Catholic
77,Adrian Goodacre,OL,SR,6-4,311,"Carthage, TX",Carthage
85,Calif Gossett,WR,SO,6-5,188,"Pensacola, FL",Pensacola
9,Kamar Greenhouse,DB,JR,6-1,175,"Marksville, LA",Marksville
28,Darius Hampton,WR,FR,5-11,162,"Walker, LA",Walker
19,Kadon Harrison,WR,FR,6-3,188,"Port Arthur, TX",Memorial
29,Koa Haynes,DB,SR,6-0,180,"Covina, CA",Bishop Amat
15,Bennie Higgins,DE,JR,6-0,266,"Greenwood, MS",Greenwood
94,Zi'Yon Hill,DT,FR,6-2,286,"New Iberia, LA",Catholic
92,Dominique Holden,DL,FR,6-0,288,"Zachary, LA",Zachary
73,David Hudson,OL,FR,6-1,280,"Lafayette, LA",Lafayette
83,Pat Hughes,WR,FR,6-4,190,"New Orleans, LA",Brother Martin
50,Robert Hunt,OL,JR,6-5,336,"Burkeville, TX",Burkeville
20,Jarrod Jackson,WR,JR,6-0,190,"Reserve, LA",East St. John
11,Michael Jacquet III,DB,JR,6-2,201,"Beaumont, TX",Beaumont Central
45,Keon Jean-Batiste,LB,FR,6-4,238,"Lafayette, LA",Carencro
