No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
31,Jabari Aiken,DB,FR,5-8,170,"San Antonio, TX",Johnson
74,Despelado Alexandre,OL,FR,6-5,285,"Deerfield Beach, FL",Deerfield Beach
95,Marterious Allen,DE,SR,6-2,270,"Hartwell, GA",Hart County
99,Clifford Amazan,NG,SO,6-2,305,"Dacula, GA",Archer
4,Khai Anderson,CB,JR,5-10,185,"Atlanta, GA",Riverwood
24,DeAndre Applin,S,SR,6-1,210,"Adairsville, GA",Adairsville/Georgia Military
50,T.J. Arnold,DE,SO,6-0,225,"Rome, GA",Model
76,Hunter Atkinson,OT,JR,6-5,295,"Flowery Branch, GA",West Hall
3,Chris Bacon,S,FR,6-1,185,"Atlanta, GA",Westlake
56,Steven Banks,DL,FR,6-0,290,"Grayson, GA",Grayson
5,Tra Barnett,RB,JR,5-10,185,"Elberton, GA",Elbert County
64,Pat Bartlett,OG,FR,6-4,295,"Newtown, PA",Council Rock North
77,Johnathan Bass,OT,FR,6-4,290,"Acworth, GA",Kell
8,Taz Bateman,RB,SR,5-8,185,"Inglewood, CA",Junipero Serra/Long Beach City
43,Deandre Bowman,RB,SO,5-10,185,"Columbus, GA",Pacelli
94,Barry Brown,PK,SO,6-4,190,"Dublin, GA",Dublin
42,Blake Carroll,ILB,FR,6-1,230,"Lawrenceville, GA",Mountain View
45,Roger Carter,TE,SO,6-2,250,"Columbia, SC",Blythewood
82,Diondre Champaigne,WR,JR,6-3,195,"North Charleston, SC",Fort Dorchester/Jones County
22,Trey Chapman,S,SO,5-11,200,"Madison, GA",Morgan County
17,Destin Coates,RB,FR,5-11,198,"Tallahassee, FL",Rickards
41,Jordan Cornelius,CB,FR,5-10,180,"Grayson, GA",Grayson
54,Tim Covington,LS,FR,5-9,245,"Nashville, TN",Ensworth
10,Jacorey Crawford,S,FR,6-0,205,"Thomson, GA",Thomson
2,Ed Curney,LB,JR,5-11,220,"Atlanta, GA",Carver
27,Terrance Dixon,WR,SO,5-7,170,"Columbus, GA",Columbus
32,Zach Dixon,ILB,FR,6-1,215,"Miami, FL",Chaminade-Madonna
86,Bryson Duckworth,TE,SO,6-4,230,"Riverdale, GA",Drew
92,Mario Dungy,DL,JR,6-3,290,"Mobile, AL",Blount/Highlands (Kan.) C.C.
13,Dan Ellington,QB,JR,6-3,205,"Olive Branch, MS",Center Hill/Itawamba CC
51,Charlie Flint,LS,FR,6-1,230,"Pembroke, GA",Bryan County
14,Devin Gentry,WR,JR,5-10,195,"Louisville, KY",Male
75,Shamarious Gilmore,OG,SO,6-3,295,"Riverdale, GA",Drew
73,Travis Glover,OL,FR,6-6,330,"Vienna, GA",Dooly County
12,Tyler Gore,CB,FR,5-10,170,"North Myrtle Beach, SC",North Myrtle Beach
26,Kendrec Grady,OLB,SO,6-2,215,"Norcross , GA",Norcross
26,Tucker Gregg,RB,FR,5-10,210,"Chatsworth, GA",Murray County
18,Penny Hart,WR,JR,5-8,180,"Roswell, GA",King's Ridge Christian
37,Victor Heyward,OLB,SO,6-2,215,"Dacula, GA",Mill Creek
25,Dawson Hill,RB,FR,5-11,195,"Plantation, FL",South Plantation
48,Oliver Holdenson,P,JR,5-11,195,"Melbourne, Australia",Melbourne Grammar School
98,Jeff Hollingsworth,P,SO,5-7,175,"Lawrenceville, GA",North Georgia Sports Academy
66,Seth-Patrick Holman,LS,SR,5-11,200,"Marietta, GA",Walton
28,Ben Hood,CB,JR,5-8,185,"Atlanta, GA",Eagles Landing Christian/Auburn
1,Jontrey Hunter,OLB,FR,6-2,195,"Tampa, FL",Sickles
12,Nick Iannone,QB,FR,6-0,195,"Savannah, GA",Benedictine
6,Jonathan Ifedi,WR,SO,6-0,195,"Charlotte, NC",Vance
65,Jalen Jackson,OL,FR,6-3,297,"Duluth, GA",Grayson
87,Camryn Johnson,WR,FR,6-4,190,"Orangeburg, SC",Calhoun County
69,Lucas Johnson,OG,SR,6-4,285,"Cartersville, GA",Cass
39,Romario Johnson,DB,JR,6-0,205,"Covington, GA",Newton/ASA Miami
11,Evan Jones,CB,SO,6-2,190,"Decatur, GA",Salem/Illinois
27,Jaylon Jones,S,FR,5-11,180,"Dacula, GA",Dacula
7,Tamir Jones,WR,SO,6-0,190,"Norcross, GA",Norcross
38,Demarcus Kirk,RB,SR,6-0,220,"Dora, AL",Dora/UAB
84,Camrin Knight,TE,JR,6-3,240,"Tallahassee, FL",Lincoln/Florida
89,Michael Kouassi,TE,SO,6-4,225,"Lawrenceville, GA",Archer
30,Javonte Lain,DE,SO,6-2,230,"Fayetteville, GA",Sandy Creek
21,Remy Lazarus,S,JR,6-0,190,"Alpharetta, GA",King's Ridge Christian
16,Swift Lyle,QB,FR,6-3,190,"Mobile, AL",St. Paul's Episcopal
80,Matlin Marshall,WR,SO,5-9,190,"Evans, GA",Evans
83,Cornelius McCoy,WR,FR,5-11,180,"Deerfield Beach, FL",Deerfield Beach
35,Herman McCray,TE,FR,6-4,220,"West Palm Beach, FL",Oxbridge Academy
57,Warren McWilliams,LB,SR,6-0,210,"Norcross, GA",Norcross
5,Chase Middleton,LB,SR,6-2,235,"Lilburn, GA",Brookwood
72,Gabe Mobley,C,SR,6-2,280,"Moultrie, GA",Colquitt County
54,Tre Moore,DE,FR,6-3,250,"North Augusta, SC",Strom Thurmond
4,Jawan Nobles,WR,JR,6-3,185,"Smyrna, GA",Campbell
85,Christian Owens,WR,JR,6-4,215,"Griffin, GA",Griffin/South Carolina
28,Seth Paige,RB,FR,5-10,180,"Macclenny, FL",Baker County
2,Jaquez Parks,QB,SR,6-1,195,"Griffin, GA",Griffin/Hinds (Miss.) CC
50,Jamal Paxton,C,SR,6-0,285,"Scottdale, GA",Tucker
88,Aubry Payne,TE,JR,6-4,228,"Locust Grove, GA",Locust Grove/Western Carolina
25,Kyndall Phillips,OLB,JR,6-0,190,"Cumming, GA",West Forsyth
15,Sam Pinckney,WR,FR,6-4,210,"Greenwood, SC",Greenwood
90,Mateo Rengifo,K,FR,5-11,235,"Lawrenceville, GA",Wesleyan School
19,Kerryon Richardson,CB,FR,5-10,165,"West Columbia, SC",Airport
79,Connor Robbins,OT,FR,6-9,305,"St. Augustine, FL",Menendez
96,Dorrius Rodgers,DL,JR,6-2,256,"Locust Grove, GA",Lccust Grove/James Madison
44,Michael Shaw,OLB,SR,6-4,230,"Suwanee, GA",Lanier
70,Chris Sibilia,OT,FR,6-7,290,"Suwanee, GA",North Gwinnett
97,Akeem Smith,NG,FR,6-0,299,"Richmond, VA",Bishop Sullivan Catholic
16,Jerome Smith,CB,SR,5-10,180,"Atlanta, GA",Benjamin E. Mays
33,T.J. Smith,OLB,FR,6-3,240,"Laurinburg, NC",Scotland
6,Trajan Stephens-McQueen,ILB,SO,6-1,225,"Charlotte, NC",West Mecklenburg
9,Cedric Stone,CB,JR,5-10,185,"Charlotte, NC",Independence
7,Jordan Strachan,OLB,FR,6-4,215,"Kingsland, GA",Camden County
23,Darius Stubbs,RB,SO,5-10,200,"McDonough , GA",Luella
62,Malik Sumter,C,FR,6-1,285,"Irmo, SC",Dutch Fork
47,Jhi'Shawn Taylor,OLB,FR,6-3,211,"Cordele, GA",Crisp County
55,Terry Thomas,DE,JR,6-3,270,"McDonough, GA",Luella
