No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
99,Ed Alexander,NT,JR,6-3,331,"Hammond, LA",St. Thomas Aquinas HS
11,Terrence Alexander,CB,SR,6-0,182,"New Orleans, LA",Stanford/John Curtis HS
11,Dee Anderson,WR,JR,6-6,229,"DeSoto, TX",DeSoto HS
46,Andre Anthony,OLB,SO,6-4,238,"New Orleans, LA",Edna Karr HS
32,Avery Atkins,PK,FR,6-1,210,"Auburn, AL",Auburn HS
5,Alex Aucoin,QB,FR,6-0,165,"Baton Rouge, LA",Parkview Baptist HS
3,AJ Aycock,QB,FR,6-4,200,"Jonesboro, AR",The Academies at Jonesboro HS
25,Jonathan Baker,S,JR,6-1,176,"Gonzales, LA",East Ascension HS
23,Micah Baskerville,LB,FR,6-2,233,"Shreveport, LA",Evangel Christian Academy
26,John Battle,S,SR,6-2,206,"Hallandale, FL",Hallandale HS
15,Myles Brennan,QB,SO,6-5,183,"Long Beach, MS",St. Stanislaus HS
43,Matt Brock,FB,JR,6-2,234,"Chattanooga, TN",McCallie School
4,Nick Brossette,RB,SR,6-0,221,"Baton Rouge, LA",University HS
78,Garrett Brumfield,OG,SR,6-4,303,"Baton Rouge, LA",University HS
89,Colby Brunet,WR,SO,5-11,186,"Metairie, LA",Archbishop Rummel HS
9,Joe Burrow,QB,JR,6-4,216,"The Plains, OH",Ohio St./Athens HS
28,Danny Bushland,WR,FR,6-1,178,"Austin, TX",St. Michael's Catholic Academy
71,Donavaughn Campbell,OL,SO,6-4,351,"Ponchatoula, LA",Ponchatoula HS
44,Tory Carter,FB,SO,6-2,259,"Leesburg, GA",Lee County HS
4,K'Lavon Chaisson,OLB,SO,6-4,238,"Houston, TX",North Shore HS
77,Saahdiq Charles,OT,SO,6-5,305,"Jackson, MS",Madison-Ridgeland Academy
1,Ja'Marr Chase,WR,FR,6-1,205,"Metairie, LA",Archbishop Rummel HS
55,Jarell Cherry,OLB,FR,6-3,235,"Dallas, TX",Carter HS
35,Damone Clark,LB,FR,6-4,238,"Baton Rouge, LA",Southern Lab HS
39,Lloyd Cole,CB,JR,5-11,184,"Bossier City, LA",Grambling/Parkway HS
54,Davin Cotton,DT,FR,6-4,279,"Shreveport, LA",Evangel Christian Academy
53,Will Cox,SN,FR,6-4,267,"Benton, LA",Benton HS
34,Connor Culp,PK,SO,6-0,203,"Phoenix, AZ",Desert Vista HS
24,Chris Curry,RB,FR,6-0,219,"Lehigh Acres, FL",Lehigh HS
79,Lloyd Cushenberry III,C,SO,6-4,309,"Geismar, LA",Dutchtown HS
76,Austin Deculus,OL,SO,6-7,321,"Cypress, TX",Cy-Fair HS
9,Grant Delpit,S,SO,6-3,203,"Houston, TX",IMG Academy
19,Derrick Dillon,WR,JR,5-11,184,"Franklinton, LA",Pine HS
45,Michael Divinity Jr.,OLB,JR,6-2,238,"Marrero, LA",John Ehret HS
41,David Ducre,TE,SR,6-1,242,"Slidell, LA",Lakeshore HS
22,Clyde Edwards-Helaire,RB,SO,5-9,212,"Baton Rouge, LA",Catholic HS
92,Neil Farrell Jr.,DE,SO,6-5,295,"Mobile, AL",Murphy HS
42,Hunter Faust,LB,FR,6-2,217,"Metairie, LA",Jesuit HS
91,Breiden Fehoko,DE,JR,6-4,291,"Honolulu, HI",Texas Tech/Farrington HS
48,Blake Ferguson,SN,JR,6-4,235,"Buford, GA",Buford HS
27,Lanard Fournette,RB,JR,5-11,206,"New Orleans, LA",St. Augustine HS
38,Keith Fulton,WR,SO,5-10,199,"Metairie, LA",Grossmont College/Rummel HS
22,Kristian Fulton,CB,JR,6-0,192,"Metairie, LA",Archbishop Rummel HS
47,Trey Gallman,FB,SR,6-3,246,"Prairieville, LA",Dutchtown HS
12,Jonathan Giles,WR,JR,6-1,186,"Missouri City, TX",Texas Tech/Elkins HS
39,Jack Gonsoulin,PK,JR,5-9,165,"Baton Rouge, LA",Catholic HS
38,Josh Growden,P,JR,6-2,199,"Sydney, Australia",Clare HS
52,Kody Hall,LB,JR,6-2,240,"Nacogdoches, TX",Blinn CC/Burnet HS
33,Todd Harris Jr.,S,SO,5-11,186,"Plaquemine, LA",Plaquemine HS
