No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
96,Antonio Alfano,DE,FR,6-5,285,"Rahway, NJ",Colonia/University of Alabama
30,Curtis Appleton II,S,JR,6-1,180,"Englewood, CO",Cherry Creek/Washburn
6,Daniel Arias,WR,JR,6-4,205,"Mill Creek, WA",Henry M. Jackson
87,Derek Bedell,SN,FR,6-3,215,"Bellflower, CA",St. John Bosco
13,Maurice Bell,WR,JR,6-0,180,"Murrieta, CA",Murrieta Valley
27,Nigel Bethel Jr.,CB,SO,6-0,170,"Miami, FL",Northwestern/Miami (Fla.)
25,Mekhi Blackmon,CB,JR,6-0,165,"East Palo Alto, CA",Menlo-Atherton/College of San Mateo
23,Jarek Broussard,TB,SO,5-9,185,"Dallas, TX",Bishop Lynch
27,Michael Byrd Jr.,WR,JR,5-7,170,"Charlotte, NC",Hickory Grove Christian/Arkansas/TCU
81,Chris Carpenter,WR,FR,6-1,160,"Jacksonville, TX",Jacksonville
66,Dominick Cate,OL,FR,6-3,295,"Carmel, IN",Carmel
69,Gerad Christian-Lichtenhan,OL,FR,6-9,340,"Davis, CA",Davis
17,Grant Ciccarone,QB,FR,6-2,205,"Aurora, CO",Cherokee Trail
0,Ashaad Clayton,TB,FR,6-0,200,"New Orleans, LA",Warren Easton
28,Joe Davis,TB,SO,5-11,205,"Littleton, CO",Valor Christian
57,John Deitchman,OL,SO,6-0,265,"Alamo, CA",De La Salle
18,Jeremiah Doss,DE,SR,6-4,255,"Jackson, MS",Northwest Rankin/Hinds CC
50,Travis Drosos,SN,FR,6-1,205,"Gilbert, AZ",Perry
18,Caleb Fauria,TE,FR,6-4,230,"Attleboro, MA",Bishop Feehan
76,Frank Fillip,OL,SO,6-7,295,"Houston, TX",Clear Lake
80,Nick Fisher,TE,SR,6-5,265,"Basehor, KS",Basehor-Linwood/William Jewel
8,Alex Fontenot,TB,JR,6-0,205,"Richmond, TX",George Ranch
97,Paulison Fosu,P,JR,6-0,185,"Denver, CO",Overland
93,Tyler Francis,PK,SO,5-11,170,"Carlsbad, CA",Carlsbad
21,Christian Gonzalez,CB,FR,6-2,200,"The Colony, TX",The Colony
44,Devin Grant,OLB,FR,6-3,240,"San Antonio, TX",Antonian Prep
82,Jake Groth,WR,SO,6-4,205,"Centennial, CO",Arapahoe
33,Joshka Gustav,OLB,FR,6-3,235,"Hamburg, Germany",Aquinas [Calif.]
7,Marvin Ham II,ILB,FR,6-1,225,"Belleville, MI",Belleville
8,Jason Harris,OLB,FR,6-7,240,"Gilbert, AZ",Higley
83,Michael Harrison,WR,FR,6-3,190,"San Francisco, CA",St. Ignatius College Prep
56,Luke Horne,OLB,FR,6-2,215,"Cedar Park, TX",Vista Ridge
10,Jaylon Jackson,WR,JR,5-10,180,"Cedar Hill, TX",Cedar Hill
13,Justin Jackson,DL,JR,6-2,280,"Olive Branch, MS",Center Hill/Northwest Mississippi Community College
16,Dylan Jacob,QB,SR,6-1,205,"Lakewood, CO",Green Mountain/Western Colorado
64,Austin Johnson,OL,FR,6-4,300,"Highlands Ranch, CO",Highlands Ranch
34,Mustafa Johnson,DE,SR,6-2,290,"Turlock, CA",Turlock/Modesto JC
36,Akil Jones,ILB,SR,6-0,235,"San Jose, CA",Valley Christian
94,Janaz Jordan,DT,JR,6-4,305,"Hampton, VA",Bethel/Hinds CC
52,Joshua Jynes,C,SO,6-3,310,"Cedar Hill, TX",DeSoto
58,Kary Kutsch,OL,SR,6-5,310,"Redding, CA",Shasta/Butte College
53,Nate Landman,ILB,SR,6-3,235,"Danville, CA",Monte Vista
54,Terrance Lang,DE,JR,6-7,285,"Pomona, CA",Maranatha
75,Carson Lee,OL,FR,6-3,320,"Greenwood Village, CO",Cherry Creek
15,Montana Lemonious-Craig,WR,FR,6-2,185,"Inglewood, CA",Inglewood
12,Brendon Lewis,QB,FR,6-2,225,"Melissa, TX",Melissa
23,Isaiah Lewis,S,JR,6-0,205,"Granite Bay, CA",Granite Bay
16,Tarik Luckett,DB,SO,6-3,180,"Lynwood, CA",Junipero Serra Catholic
41,Anthony Lyle,DB,JR,6-0,190,"Lafayette, CO",Legacy/Eastern Michigan
42,Devin Lynch,ILB,JR,6-1,220,"Tarzana, CA",Chaminade College Prep
84,Matt Lynch,TE,SR,6-5,245,"Broomfield, CO",Legacy/UCLA
74,Chance Lytle,OL,JR,6-7,320,"San Antonio, TX",Churchill
7,Tyler Lytle,QB,JR,6-5,220,"Redondo Beach, CA",Servite
98,Nico Magri,TE,JR,6-3,280,"Lafayette, CO",Monarch
1,Jaren Mangham,TB,SO,6-2,215,"Detroit, MI",Cass Tech
0,Chris Miller,S,JR,6-0,190,"Denton, TX",Denton
88,Keith Miller III,WR,FR,6-5,210,"The Colony, TX",The Colony
4,Jamar Montgomery,OLB,JR,6-2,240,"Birmingham, AL",Parker/Independence CC
92,Lloyd Murray Jr.,DT,FR,6-2,300,"Wichita Falls, TX",Hirschi
46,Chase Newman,ILB,JR,6-2,215,"La Mirada, CA",La Mirada
3,K.D. Nixon,WR,SR,5-8,190,"DeSoto, TX",DeSoto
4,Sam Noyer,QB,SR,6-4,220,"Beaverton, OR",Beaverton
15,D.J. Oats,CB,FR,5-10,180,"Arlington, TX",Grace Prep
37,Trey Ortega,DB,FR,6-0,175,"Broomfield, CO",Broomfield
89,Louis Passarello,TE,FR,6-5,255,"Palo Alto, CA",Palo Alto
21,Alec Pell,TE,FR,6-4,230,"Englewood, CO",Cherry Creek
5,Mark Perry,S,SO,6-0,200,"Rancho Cucamonga, CA",Rancho Cucamonga
12,Quinn Perry,ILB,JR,6-2,240,"Marina Del Rey, CA",Palisades/El Camino College
22,Toren Pittman,S,FR,6-4,190,"Frisco, TX",Lone Star
72,Nikko Pohahau,OL,FR,6-5,275,"Redwood City, CA",St. Francis
85,Jared Poplawski,TE,JR,6-4,240,"Scottsdale, AZ",Saguaro
43,Evan Price,PK,SO,6-1,190,"Evergreen, CO",Evergreen
65,Colby Pursell,OL,JR,6-4,305,"Valencia, CA",Hart
3,Derrion Rakestraw,S,SR,6-2,200,"Woodstock, GA",Sequoyah
54,Kanan Ray,OL,SO,6-4,295,"Chatsworth, CA",Sierra Canyon/UCLA
2,Brenden Rice,WR,FR,6-3,205,"Chandler, AZ",Hamilton
32,Ray Robinson,ILB,SO,6-2,220,"Highlands Ranch, CO",Highlands Ranch
70,Casey Roddick,OL,SO,6-4,335,"Ventura, CA",St. Bonaventure
91,Na'im Rodman,DT,SO,6-2,295,"Lakewood, CA",St. John Bosco
38,Brady Russell,TE,JR,6-3,255,"Fort Collins, CO",Fossil Ridge
99,Jalen Sami,DT,SO,6-6,325,"Colorado Springs, CO",Vista Ridge
86,C.J. Schmanski,TE,SO,6-3,240,"Louisville, CO",Monarch
40,Kyle Scofield,DB,SO,5-9,150,"Morrison, CO",Dakota Ridge
51,Jack Seavall,OL,FR,6-7,270,"Centennial, CO",Arapahoe
71,Valentin Senn,OL,FR,6-7,310,"Volders, Austria",BHAK Hall
5,La'Vontae Shenault,WR,FR,6-2,190,"DeSoto, TX",DeSoto
78,William Sherman,OL,JR,6-4,310,"Allen, TX",Allen
90,Jayden Simon,DT,FR,6-3,290,"Tacoma, WA",Lincoln
87,Alex Smith,WR,SO,5-9,185,"Centennial, CO",Arapahoe
