No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
36,Derek Adams,P,SR,5-11,195,"Manheim, PA",Manheim Central
49,Adetomiwa Adebawore,DL,SO,6-2,265,"Kansas City, MO",North Kansas City
6,Drake Anderson,RB,SO,5-11,190,"Chandler, AZ",Chandler
31,Jake Arthurs,RB,FR,5-9,195,"Wheaton, IL",Wheaton-Warrenville South
27,Coco Azema,DB,FR,5-11,185,"Cypress, TX",Langham Creek
13,Preston Bacon,WR,FR,6-2,195,"Oak Hill, VA",The Potomac School
28,Chris Bergin,LB,SR,5-11,215,"Bloomfield Hills, MI",Detroit Country Day
48,Owen Bergin,LB,FR,5-10,210,"Bloomfield Hills, MI",Detroit Country Day
58,Wyatt Blake,DL,SO,6-4,305,"Crystal Lake, IL",Crystal Lake Central
92,Willy Boatman,DL,SO,6-2,277,"Denver, CO",Kent Denver School
25,Isaiah Bowser,RB,JR,6-1,220,"Sidney, OH",Sidney
1,Jesse Brown,RB,SR,5-11,210,"Lilburn, GA",Brookwood
99,Earnest Brown IV,DE,SR,6-5,270,"Aubrey, TX",Billy Ryan
52,Jordan Butler,DT,FR,6-2,316,"North Las Vegas, NV",IMG Academy (Fla.)
53,Jaiden Cameron,DE,FR,6-3,245,"Clayton, OH",Northmont
81,Ramaud Chiaokhiao-Bowman,WR,SR,6-2,203,"Minneapolis, MN",Breck
29,Marcus Cisco,RB,FR,5-9,197,"Byron Center, MI",Byron Center
45,Cullen Coleman,LB,FR,6-3,240,"Port Chester, NY",Rye Country Day
63,Dom D'Antonio,OL,FR,6-4,290,"Woodstock, GA",Etowah
38,Joe DeHaan,DB,FR,6-0,198,"Tinley Park, IL",Andrew
86,"Wayne Dennis, Jr.",WR,FR,6-3,200,"Tampa, FL",Armwood
95,Te-Rah Edwards,DT,FR,6-2,294,"Groveport, OH",Groveport Madison
15,Trey Finison,K,SO,5-9,183,"Tuscaloosa, AL",Northridge
42,Paddy Fisher,LB,SR,6-4,240,"Katy, TX",Katy
75,Connor Foster,OL,FR,6-7,315,"Milford, OH",Milford
79,Zachary Franks,OL,FR,6-6,305,"Baltimore, MD",The Gilman School
51,Blake Gallagher,LB,SR,6-1,228,"Raynham, MA",Saint Sebastian's
32,Bryce Gallagher,LB,FR,6-2,223,"Raynham, MA",St. Sebastian's
90,Jake Genyk,P,SO,6-3,200,"Middleton, WI",Middleton
52,Sam Gerak,OL,JR,6-4,295,"Avon, OH",Avon
43,Tyler Gillikin,LS,SR,6-2,217,"Atlanta, GA",Westminster
94,"Jason Gold, Jr.",DE,SO,6-3,285,"League City, TX",Clear Springs
87,Thomas Gordon,TE,FR,6-5,240,"Houston, TX",Strake Jesuit College Prep
10,TJ Green,QB,SR,6-2,205,"Leawood, KS",Rockhurst
37,Cody Gronewold,P,SR,6-2,185,"Lincoln, NE",Northeast
39,William Halkyard,LS,FR,6-3,200,"Glen Ellyn, IL",Glenbard West
11,A.J. Hampton,DB,SO,5-11,180,"Warren, AR","Paul R Wharton (Tampa, Fla.)"
29,Tyler Haskins,DB,FR,5-11,195,"Stafford, VA",Mountain View
74,Payne He'Bert,OL,SO,6-4,312,"Pearland, TX",Dawson
82,Braeden Heald,WR,SO,5-11,198,"Easthampton, MA",Williston Northampton
24,Rod Heard,DB,FR,5-11,185,"Farmington, MI",Farmington Hills Harrison
13,"Garnett Hollis, Jr.",DB,FR,6-1,197,"Nashville, TN",Battle Ground Academy
4,Berkeley Holman,WR,JR,5-11,197,"Irvine, CA",Saint John Bosco
18,Genson Hooper Price,WR,FR,6-5,215,"Houston, TX",St. John's
47,Troy Hudetz,LB,SR,6-2,221,"Naperville, IL",Naperville Central
26,Evan Hull,RB,FR,5-11,210,"Maple Grove, MN",Maple Grove
22,Bryce Jackson,DB,JR,6-1,190,"Lantana, TX",John H. Guyer
33,"Michael Jansey, Jr.",LB,FR,6-2,210,"Batavia, IL",Batavia
3,JJ Jefferson,WR,JR,5-10,180,"Houston, TX",St. Pius X
15,Hunter Johnson,QB,JR,6-2,215,"Brownsburg, IN",Brownsburg
44,Khalid Jones,LB,SO,6-0,230,"Greenville, SC",Byrnes
16,Brandon Joseph,DB,FR,6-1,192,"College Station, TX",College Station
25,Jaheem Joseph,DB,FR,5-9,190,"Miami Gardens, FL",Monsignor Edward Pace
85,Jack Kennedy,WR,FR,6-0,201,"Cleveland Heights, OH",St. Ignatius
96,Trevor Kent,DE,JR,6-6,300,"Pittsburg, KS",Pittsburg
17,Bryce Kirtz,WR,FR,6-0,180,"Brownsburg, IN",Brownsburg
16,Zac Krause,QB,FR,6-3,215,"Olathe, KS",Olathe West
14,Charlie Kuhbander,K,SR,6-0,195,"Springboro, OH",Springboro
88,Marshall Lang,TE,FR,6-4,235,"Cincinnati, OH",St. Xavier
83,Will Lansbury,WR,JR,6-2,202,"Pebble Beach, CA",Stevenson
19,Riley Lees,WR,SR,6-0,200,"Libertyville, IL",Libertyville
55,Eku Leota,DL,SO,6-4,250,"Asheville, NC",Asheville
9,Gunner Maldonado,DB,FR,5-11,183,"Chandler, AZ",Chandler
89,Charlie Mangieri,TE,JR,6-4,250,"Peoria, IL",Dunlap
41,Grayson Mann,LB,SO,6-0,225,"Fort Worth, TX",Fort Worth All Saints
7,Andrew Marty,QB,JR,6-3,224,"Cincinnati, OH",Wyoming
10,Jeremiah McDonald,LB,SO,6-3,205,"Slidell, LA",Northshore High
8,Kyric McGowan,WR,SR,5-11,205,"Dalton, GA",Dalton
40,Peter McIntyre,LB,JR,6-2,231,"Perrysburg, OH",Saint Johns' Jesuit
97,Sean McLaughlin,DL,FR,6-5,260,"Frankfort, IL",Lincoln-Way East
57,Greyson Metz,LB,FR,6-3,216,"Glen Ellyn, IL",Glenbard West
21,Cameron Mitchell,DB,FR,6-0,195,"Bolingbrook, IL",Bolingbrook
87,Jack Moses,WR,FR,5-9,187,"Lake Zurich, IL",Lake Zurich
