No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
76,Peace Addo,OT,JR,6-6,345,"Silver Spring, MD",St. Frances Academy
32,Jalen Alexander,S,JR,5-11,160,"Loganville, GA",Grayson
49,Matt Alswanger,K,SR,5-11,190,"Stamford, CT",Westhill (Tufts)
41,Grissim Anderson,RB,SO,6-2,230,"Knoxville, TN",Webb School
23,Edwin Barnes III,WR,SO,6-1,195,"Charlotte, NC",Covenant Day School
62,Graham Barton,OT,SO,6-6,315,"Brentwood, TN",Ravenwood
4,Cameron Bergeron,CB,FR,6-0,185,"Albany, GA",Westover
31,Josh Blackwell,CB,SR,6-0,175,"Buford, GA",Buford
19,Jake Bobo,WR,SR,6-5,215,"North Andover, MA",Belmont Hill
18,Malik Bowen-Sims,WR,SO,6-3,190,"Mount Juliet, TN",Mount Juliet Senior
89,Scott Boylan,WR,SR,5-10,185,"Bakersfield, CA",Garces Memorial (Brown)
14,Trent Broadnax,S,FR,6-1,190,"Savannah, GA",Benedictine Military School
95,Trey Brown III,DE,FR,6-3,210,"Phoenix, AZ",Arcadia
5,Jalon Calhoun,WR,JR,5-11,190,"Greenville, SC",Southside
45,Colby Campbell,LB,SR,6-0,230,"Montmorenci, SC",South Aiken (Presbyterian)
86,Ron Carr,DE,SO,6-5,275,"Solon, OH",Solon
24,Cole Carteaux,S,SR,6-2,210,"Brentwood, TN",Ravenwood
90,DeWayne Carter,DT,SO,6-3,300,"Pickerington, OH",Pickerington Central
22,Jaylen Coleman,RB,SO,6-1,205,"Matthews, NC",Porter Ridge
13,Jack Colyar,QB,JR,6-3,190,"Langhorne, PA",Archbishop Wood
73,Curtis Cooper,LS,FR,6-1,190,"Huntsville, AL",Randolph School
91,Ahmad Craig,DE,SO,6-5,250,"Buford, GA",Buford
81,Nicky Dalmolin,TE,SO,6-4,215,"Cumming, GA",North Forsyth
13,Tony Davis,CB,SO,6-2,195,"Gastonia, NC",Hunter Huss
25,Trent Davis,RB,FR,5-10,170,"Attalla, AL",Etowah
2,Luca Diamont,QB,FR,6-3,190,"Venice, CA",Venice
15,Placide Djungu-Sungu,S,FR,6-1,170,"Arlington, TX",James Martin
56,Casey Donahue,LS,FR,6-4,220,"Traverse City, MI",Traverse City Saint Francis
21,Mataeo Durant,RB,SR,6-1,195,"Plum Branch, SC",McCormick
83,Zamari Ellis,DE,JR,6-5,240,"Henderson, NC",Southern Vance
43,Adam Fakih,LB,SR,6-2,220,"Dearborn Heights, MI",Detroit Country Day (Michigan)
82,Cole Finney,TE,FR,6-7,250,"Hingham, MA",Hingham
11,Isaiah Fisher-Smith,S,SO,6-0,205,"Greensboro, NC",Page
64,Brian Foley,OG,SR,6-4,315,"Clarendon Hills, IL",Hinsdale Central (Holy Cross)
55,Ja'Mion Franklin,DT,JR,6-1,310,"Ridgely, MD",North Caroline (Notre Dame)
48,Tre Freeman,LB,FR,6-1,230,"Durham, NC",Northern
93,Ben Frye,DE,SR,6-3,255,"Dublin, OH",Dublin Coffman
24,Jarett Garner,WR,JR,6-3,210,"Harrisburg, NC",Hickory Ridge
70,John Gelotte,OT,SO,6-7,295,"Roebuck, SC",Dorman
72,Jack Griffin,LS,JR,6-0,195,"Nichols Hills, OK",Heritage Hall
85,Sahmir Hagans,WR,FR,5-10,190,"Philadelphia, PA",Saint Joseph's Prep
96,Aaron Hall,DE,FR,6-4,240,"Durham, NC",Southern School of Energy & Sustainability
44,Charlie Ham,K,SO,6-2,180,"Atlanta, GA",The Westminster School
3,Darrell Harding Jr.,WR,JR,6-4,225,"Winter Garden, FL",West Orange
0,Joe Hardison,WR,SR,5-10,175,"Darien, CT",Taft School
83,Brandon Hersh,WR,SO,6-3,190,"Short Hills, NJ",Seton Hall Prep
