No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
30,Tyson Al-Jbour,RB,FR,6-0,196,"Ardmore, OK",Plainview HS
74,Marcus Alexander,OL,SO,6-3,315,"Sunnyvale, TX",Sunnyvale HS
69,Nate Anderson,OL,FR,6-5,293,"Frisco, TX",Rick Reedy HS
42,Noah Arinze,DL,FR,6-5,256,"Kirkwood, MO",Webster Groves HS
24,Brian Asamoah,LB,JR,6-1,228,"Columbus, OH",St. Francis De Sales HS
86,Colt Atkinson,WR,SR,6-0,171,"Denton, TX",Trinity Valley CC
11,Nik Bonitto,OLB,JR,6-3,240,"Fort Lauderdale, FL",St. Thomas Aquinas HS
5,Micah Bowens,QB,FR,5-11,192,"Las Vegas, NV",Bishop Gorman HS / Penn State University
5,Billy Bowman,DB,FR,5-10,188,"Denton, TX",Ryan HS
98,Hayden Bray,DL,FR,6-4,275,"Austin, TX",Westlake HS
47,Gabe Brkic,K,JR,6-3,201,"Chardon, OH",Notre Dame-Cathedral Latin School
25,Justin Broiles,DB,SR,5-10,192,"Oklahoma City, OK",John Marshall HS
26,Kennedy Brooks,RB,JR,5-11,215,"Mansfield, TX",Mansfield HS
59,Savion Byrd,OL,FR,6-5,315,"Cedar Hill, TX",Duncanville HS
94,Isaiah Coe,DL,JR,6-0,292,"Homewood, IL",Iowa Western CC
39,Doug Collins,DB,JR,6-0,203,"Norman, OK",Emporia State
66,Robert Congel,OL,SR,6-4,326,"Greenwood Village, CO",IMG Academy / University of Arizona
22,Jeremiah Criddell,DB,SO,5-11,198,"Santa Ana, CA",Mater Dei HS
21,Marcellus Crutchfield,WR,FR,5-11,190,"Tampa, FL",Tampa Catholic HS
84,Davion Curtis,WR,SR,6-0,200,"Temple, TX",Temple HS / McNeese State
16,Brian Darby,WR,SO,6-0,200,"College Station, TX",A&M Consolidated HS
4,Jaden Davis,CB,JR,5-10,185,"Fort Lauderdale, FL",St. Thomas Aquinas HS
21,Kendall Dennis,DB,FR,5-10,186,"Lakeland, FL",Lakeland HS
40,Ethan Downs,DE,FR,6-4,257,"Weatherford, OK",Weatherford HS
1,Joshua Eaton,CB,SO,6-1,186,"Houston, TX",Aldine MacArthur HS
90,Josh Ellison,DL,JR,6-2,283,"College Station, TX",A&M Consolidated HS / Blinn College
14,Jalil Farooq,WR,FR,6-1,203,"Landham, MD",Dr. Henry A Wise Jr. HS
65,Finley Felix,OL,SR,6-5,294,"Fort Myers, FL",Coffeyville (Kan.) C.C.
10,Patrick Fields,S,SR,6-0,204,"Tulsa, OK",Union HS
44,Kelvin Gilliam,DL,FR,6-2,254,"Richmond, VA",Highland Springs HS
9,D.J. Graham,CB,SO,6-0,193,"Fort Worth, TX",Keller Central HS
0,Eric Gray,RB,JR,5-9,206,"Memphis, TN",Lausanne Collegiate School / University of Tennessee
14,Reggie Grimes,DE,SO,6-4,258,"Antioch, TN",Ravenwood HS
