No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
80,Damir Abdullah,WR,FR,6-4,195,"West Covina, CA",Charter Oak
47,David Aggrey,RB,JR,5-10,205,"Bronx, NY",Rangeview
4,Rashad Ajayi,DB,SR,5-11,190,"Atlanta, GA",Langston Hughes
13,Bam Amina,LB,SO,6-0,220,"Waianae, HI",Mililani
41,Tanner Arkin,TE,FR,6-4,245,"Fort Collins, CO",Fossil Ridge
63,Alex Azusenis,OL,SO,6-6,300,"Powell, OH",Olentangy Liberty
5,David Bailey,RB,SR,6-0,240,"Ridgely, MD",North Caroline / Boston College
68,Cam Bariteau,DL,SO,6-1,290,"Wareham, MA",Peddie School
37,Blake Beecher,RB,SO,5-10,200,"Norco, CA",Norco
29,Alex Berrouet,RB,FR,5-11,200,"Acton, MA",Acton-Boxborough
11,Henry Blackburn,DB,SO,6-0,205,"Boulder, CO",Fairview
39,Keenan Brown,WR,SO,6-2,185,"Littleton, CO",Dakota Ridge / Fond du Lac
55,Tavian Brown,LB,SO,6-1,230,"Demopolis, AL",Demopolis
16,Cam Butler,TE,SR,6-2,250,"Columbia, SC",Ridge View
26,Marshaun Cameron,DB,SR,5-9,190,"Los Angeles, CA",Cathedral / Northern Colorado
95,Cayden Camper,K,JR,6-4,215,"Pueblo, CO",Pueblo County
12,Cam'Ron Carter,LB,SR,6-2,230,"Tucker, GA",Tucker
7,Todd Centeio,QB,SR,6-1,225,"West Palm Beach, FL",Dwyer / Temple
54,Mike Ciaffoni,DL,SO,6-3,290,"Sudbury, MA",Lincoln-Sudbury / Boston College
19,Branden Coleman,DB,FR,5-11,175,"Miami, FL",Columbus
71,Brian Crespo-Jaquez,OL,FR,6-6,310,"Fort Collins, CO",Poudre
7,Linwood Crump,DB,SR,6-0,180,"South Amboy, NJ",Piscataway / Temple
52,Aidan Cullen,DL,FR,6-5,255,"Monument, CO",Palmer Ridge
24,Duante Davis,-,FR,5-10,170,"Windsor, CO",Poudre
35,Joe DeLine,K,SR,6-0,220,"Steamboat Springs, CO",Steamboat Springs
49,Brandon Derrow,DL,SO,6-3,265,"Columbus, OH",St. Francis De Sales
57,Will Drewes,LB,FR,6-0,200,"Longmont, CO",Skyline
46,Devon Edwards,LB,FR,6-1,230,"Mead, CO",Mead
79,Tex Elliott,OL,FR,6-4,300,"Indianapolis, IN",Cathedral
60,Cole Feinauer,OL,FR,6-6,295,"Cheshire, CT",Cheshire
25,Robert Floyd,DB,FR,5-9,170,"Pompano Beach, FL",Deerfield Beach
8,Tywan Francis,DB,SR,6-0,195,"New Orleans, LA",Landry-Walker
99,Jack Gabbe,P,FR,6-1,200,"Jupiter, FL",Cardinal Newman
