No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
11,Ajou Ajou,WR,SO,6-3,220,"Brooks, Canada",-
84,Davis Allen,TE,JR,6-6,250,"Calhoun, GA",-
45,Sergio Allen,LB,SO,6-1,230,"Fort Valley, GA",-
29,Michael Becker,S,JR,6-0,200,"Clemson, SC",-
42,LaVonta Bentley,LB,SO,6-0,235,"Birmingham, AL",-
43,Will Blackston,TE,FR,6-1,250,"Honea Path, SC",-
65,Matt Bockhorst,OL,SR,6-4,315,"Cincinnati, OH",-
68,Will Boggs,OL,FR,6-3,285,"York, SC",-
23,Andrew Booth Jr.,CB,JR,6-0,200,"Dacula, GA",-
11,Bryan Bresee,DT,SO,6-5,300,"Damascus, MD",-
9,Jake Briningstool,TE,FR,6-6,235,"Brentwood, TN",-
67,Nathan Brooks,OL,FR,6-5,280,"Fort Mill, SC",-
82,Will Brown,WR,SR,5-8,190,"Boiling Springs, SC",-
19,DeMonte Capehart,DT,FR,6-5,310,"Hartsville, SC",-
0,Barrett Carter,LB,FR,6-1,225,"Suwanee, GA",-
58,Holden Caspersen,LS,FR,5-11,210,"Roswell, GA",-
36,Quinn Castner,PK,FR,5-5,145,"Fort Mill, SC",-
12,Bubba Chandler,QB,FR,6-3,190,"Bogart, GA",-
18,Joseph Charleston,S,JR,6-0,200,"Milton, GA",-
80,Beaux Collins,WR,FR,6-3,205,"Los Angeles, CA",-
3,Dacari Collins,WR,FR,6-4,215,"Atlanta, GA",-
48,David Cote,LB,SO,5-11,215,"Six Mile, SC",-
60,Mac Cranford,OL,SO,6-0,285,"Hartsville, SC",-
82,Jackson Crosby,WR,FR,5-10,180,"Six Mile, SC",-
13,Tyler Davis,DT,JR,6-2,300,"Apopka, FL",-
2,Fred Davis II,CB,SO,6-0,190,"Jacksonville, FL",-
44,Cade Denhoff,DE,FR,6-5,250,"Plant City, FL",-
23,Lyn-J Dixon,RB,SR,5-10,195,"Butler, GA",-
27,Carson Donnelly,S,JR,5-11,195,"Birmingham, AL",-
51,Colby Doolittle,LB,FR,6-2,225,"Newberry, SC",-
19,Michel Dukes,RB,JR,5-10,205,"Charleston, SC",-
83,Hampton Earle,WR,SO,5-10,190,"Clemson, SC",-
52,Joey Eddis,LB,FR,5-11,200,"Lawrence, KS",-
97,Nick Eddis,DT,SR,5-11,275,"Lawrence, KS",-
69,Jacob Edwards,OL,SR,6-2,295,"Vestavia Hills, AL",-
95,James Edwards,DT,SR,6-2,295,"Vestavia Hills, AL",-
87,Sage Ennis,TE,FR,6-4,240,"Graceville, FL",-
