No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
36,Will Adams,S,JR,6-0,195,"Cincinnati, OH",Mason
72,Jonathan Allen,OL,SO,6-5,345,"Dayton, OH",Dunbar
11,Sammy Anderson Jr.,CB,SO,6-0,180,"Dayton, OH",Trotwood-Madison
33,Blake Bacevich,J,JR,6-4,248,"Cincinnati, OH",St. Xavier
40,DeMarco Baker,LB,JR,6-3,230,"Cincinnati, OH",Woodward
91,Alex Bales,K,SO,5-10,177,"Westfield, IN",Westfield
0,Darrian Beavers,LB,SR,6-4,255,"Cincinnati, OH",Colerain / UConn
17,Marquez Bell,WR,FR,6-1,180,"Lake City, FL",Columbia
57,Ben Blevins,OL,FR,6-2,270,"Cincinnati, OH",La Salle
40,Leroy Bowers,SLB,FR,6-1,213,"Cincinnati, OH",Princeton
18,Jowon Briggs,DL,SO,6-1,297,"Cincinnati, OH",Walnut Hills / Virginia
92,Curtis Brooks,DL,SR,6-2,285,"Danville, VA",George Washington
94,Chase Brown,DL,JR,6-1,215,"Cleveland, OH",NDCL
99,Marcus Brown,DT,SR,6-2,297,"Naples, FL",Lely
50,Jackson Bruscianelli,LB,SO,5-11,245,"Chicago, IL",Montini Catholic
7,Coby Bryant,CB,SR,6-1,198,"Cleveland, OH",Glenville
12,Todd Bumphis,CB,FR,6-0,188,"Toledo, OH",St. Francis De Sales
64,Jake Burns,OL,SO,6-2,308,"Akron, OH",Hoban
39,Bryce Burton,K,SO,5-10,210,"Cincinnati, OH",Princeton
9,Arquon Bush,CB,JR,6-0,190,"Cleveland, OH",Euclid
32,James Camden,S,FR,6-1,205,"Cincinnati, OH",Anderson
86,Jack Campbell,TE,SO,6-4,222,"Bellbrook, OH",Bellbrook
78,Luke Collinsworth,OL,FR,6-6,316,"Cincinnati, OH",East Central
6,Bryan Cook,S,SR,6-1,210,"Cincinnati, OH",Mount Healthy / Howard
74,Jeremy Cooper,OL,JR,6-4,315,"Chicago, IL",Mount Carmel
58,Dontay Corleone,DL,FR,6-2,335,"Cincinnati, OH",Colerain
8,Isiah Cox,S,FR,6-2,192,"Alcoa, TN",Alcoa
82,Noah Davis,TE,SR,6-4,244,"Cincinnati, OH",St. Xavier / Michigan State
49,Jack Dingle,LB,FR,6-4,230,"Louisville, KY",Trinity
29,Jacob Dingle,S,JR,5-11,195,"Louisville, KY",Trinity
23,Drew Donley,WR,FR,6-2,173,"Frisco, TX",Lebanon Trail
41,Joel Dublanko,LB,SR,6-3,240,"Aberdeen, WA",IMG Academy
45,Barak Faulk,DL,FR,6-3,241,"Cincinnati, OH",Mason
66,Landon Fickell,OL,FR,6-4,290,"Cincinnati, OH",Moeller
14,Wyatt Fischer,WR,JR,6-0,202,"Mount Orab, OH",Western Brown
