No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
32,Mikey Alfieri,RB,SO,6-0,201,"Portland, OR",Jesuit
41,Jontae Allen,ILB,FR,6-1,208,"Beaverton, OR",Mountainside
98,Cody Anderson,DL,JR,6-3,279,"Springfield, OR",Thurston
0,Akili Arnold,DB,FR,5-11,196,"Lake Forest, CA",Mission Viejo
5,Alex Austin,DB,FR,6-1,192,"Long Beach, CA",Long Beach Poly
53,Marco Balestrieri,OL,FR,6-3,264,"Walnut Creek, CA",Las Lomas
4,B.J. Baylor,RB,JR,5-11,205,"Wharton, TX",Wharton
18,Zeriah Beason,WR,FR,6-0,197,"Duncanville, TX",Duncanville
48,Dylan Black,LS,FR,6-1,209,"Reno, NV",Bishop Manogue
14,Jake Blair,QB,FR,6-1,178,"Camas, WA",Camas
58,Heneli Bloomfield,OL,SO,6-4,307,"Sandy, UT",Jordan
22,Silas Bolden,WR,FR,5-8,152,"Rancho Cucamonga, CA",Rancho Cucamonga
31,Joe Bowman,K,FR,6-0,175,"Carlsbad, CA",La Costa Canyon
8,Trevon Bradford,WR,SR,6-0,184,"Oregon City, OR",Oregon City HS
60,Marco Brewer,OL,SO,6-4,304,"Corvallis, OR",Corvallis/Grant
89,Sebastian Briski,DL,SO,6-3,269,"Pago Pago, American Samoa",Samoana
29,Cade Brownholtz,OLB,FR,6-3,223,"Sacramento, CA",Jesuit
50,Henry Buckles,OL,FR,6-2,286,"Hood River, OR",Hood River Valley
87,J.T. Byrne,TE,FR,6-5,246,"Carmel, CA",Carmel
89,Bryce Caufield,TE,FR,6-4,221,"Lake Oswego, OR",Lakeridge
12,Jack Colletto,ILB,JR,6-3,239,"Camas, WA",Camas
13,Damir Collins,RB,FR,5-7,174,"Portland, OR",Jefferson
66,Cooper Darling,OL,FR,6-4,342,"Gilbert, AZ",Williams Field
14,John Dunmore,WR,FR,6-2,173,"Fort Lauderdale, FL",Chaminade-Madonna
64,Nathan Eldridge,OL,SR,6-4,297,"Anthem, AZ",Boulder Creek
40,Michael Erhart,ILB,FR,6-0,235,"Westlake Village, CA",Chaminade College Prep
74,Brian Espinoza,OL,FR,6-4,299,"Dublin, CA",Clackamas
77,Omarion Fa'amoe,DL,FR,6-2,292,"Salt Lake City, UT",West
5,Deshaun Fenwick,RB,SO,6-2,230,"Bradenton, FL",Braden River
56,Jacob Ferenczi,OL,FR,6-5,303,"Gardiner, OR",North Bend
10,Kyrei Fisher,ILB,JR,6-1,232,"Tulsa, OK",Union
2,Champ Flemings,WR,JR,5-5,142,"Pasadena, CA",Cathedral
26,Jojo Forest,DB,SO,5-10,170,"Orange, CA",Mission Viejo
9,Ryan Franke,OLB,FR,6-3,247,"Camarillo, CA",Oaks Christian
75,Taliese Fuaga,OL,FR,6-6,325,"Tacoma, WA",Mount Tahoma
3,Tristan Gebbia,QB,JR,6-2,203,"Calabasas, CA",Calabasas
15,Anthony Gould,WR,FR,5-8,163,"Leavenworth, KS",West Salem (OR)
3,Jaydon Grant,DB,JR,6-0,193,"West Linn, OR",West Linn HS
67,Joshua Gray,OL,FR,6-4,300,"Rancho Cucamonga, CA",Rancho Cucamonga
37,Josh Green,P,SO,6-1,203,"Adelaide, Australia",Adelaide
17,Ben Gulbranson,QB,FR,6-3,218,"Newbury Park, CA",Newbury Park
15,Addison Gumbs,OLB,SO,6-3,253,"Hayward, CA",Stellar Prep
24,Gavin Haines,RB,FR,6-0,203,"West Linn, OR",West Linn
21,Ron Hardge III,DB,JR,6-1,193,"Fort Lauderdale, FL",Cardinal Gibbons
0,Tre'Shaun Harrison,WR,JR,6-1,192,"Seattle, WA",Garfield
35,Everett Hayes,K,SO,6-0,204,"Granite Bay, CA",Granite Bay
67,Kelsen Hennessy,DL,FR,6-5,274,"Clackamas, OR",Clackamas
