No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
37,Faysal Aden,RB,FR,5-7,206,"Salt Lake City, UT",West HS
66,Kennan Aiono,DE,FR,6-0,251,"Salt Lake City, UT",Corner Canyon HS
88,Branden Anderson,TE,FR,6-5,242,"Boise, ID",Centennial HS
38,Stone Azarcon,S,JR,6-0,197,"Denver, CO",Juan Diego HS (Utah)
16,Bryson Barnes,QB,FR,6-1,202,"Milford, UT",Milford HS
88,Noah Bennee,WR,FR,6-4,189,"Holladay, UT",Olympus HS
91,Jori Benson,DL,FR,6-3,294,"New York City, NY",BYU
43,George Benyeogor,RB,FR,5-10,222,"Katy, TX",Obra D. Tompkins HS
2,Micah Bernard,RB,FR,6-0,202,"Long Beach, CA",Gahr HS
51,Keaton Bills,OL,FR,6-4,313,"Draper, UT",Corner Canyon HS
6,Cole Bishop,S,FR,6-2,205,"Peachtree City, GA",Starr's Mill HS
56,Rob Bonar,LB,FR,6-1,206,"Houston, TX",Deer Park HS
12,Charlie Brewer,QB,SR,6-1,208,"Austin, TX",Baylor
36,Dylan Brooks,LB,FR,6-2,226,"Bountiful, UT",Bountiful HS
4,JaTravis Broughton,CB,SO,5-11,190,"Tulsa, OK",Union HS
10,Ethan Calvert,LB,FR,6-1,220,"Westlake Village, CA",Oaks Christian HS
34,Josh Calvert,LB,FR,6-2,235,"Westlake Village, CA",Washington
44,Xavier Carlton,DE,FR,6-6,272,"Herriman, UT",Juan Diego Catholic HS
11,Makai Cope,WR,FR,6-3,205,"Culver City, CA",Culver City HS
8,Peter Costelli,QB,FR,6-3,216,"Redondo Beach, CA",Mission Viejo HS
26,Maxwell Cotton,WR,FR,5-8,169,"Los Angeles, CA",Notre Dame HS
18,Britain Covey,WR,JR,5-8,170,"Provo, UT",Timpview HS
0,Chris Curry,RB,SO,5-11,215,"Fort Myers, FL",LSU
71,Braeden Daniels,OL,SO,6-4,300,"Carrollton, TX",Hebron HS
48,Carson Danner,LB,FR,6-2,209,"Cypress, TX",Cypress Woods HS
9,Vonte Davis,S,SR,6-0,195,"Rosenberg, TX",Blinn College
25,Jaylen Dixon,WR,JR,5-9,170,"Frisco, TX",Lone Star HS
83,Jonah Elliss,LB,FR,6-3,232,"Moscow, ID",Moscow Senior HS
21,Solomon Enis,WR,JR,6-3,207,"Phoenix, AZ",North Canyon HS
46,Hayden Erickson,TE,FR,6-2,249,"Lehi, UT",Lehi HS
61,Kolinu'u Faaiu,OL,FR,6-3,321,"Edmonds, WA",North Creek HS
11,Jonny Fanaika,DE,FR,6-3,224,"Pleasant Grove, UT",Pleasant Grove HS
72,Luke Felix-Fualalo,OL,FR,6-7,310,"Brisbane, Australia",Mater Dei HS
7,Van Fillinger,DE,FR,6-4,260,"Draper, UT",Corner Canyon HS
55,Nick Ford,OL,JR,6-5,317,"San Pedro, CA",San Pedro HS
89,Cole Fotheringham,TE,JR,6-4,243,"San Clemente, CA",San Clemente HS
94,Tevita Fotu,DT,SO,6-5,301,"Herriman, UT",Herriman HS
54,Hayden Furey,LB,SO,6-2,225,"Saratoga Springs, UT",Westlake HS
74,Jaxon Garcia,OL,FR,6-2,329,"West Valley City, UT",Cyprus HS
57,JT Greep,SN,FR,6-0,214,"Glendora, CA",Glendora HS
79,Alex Harrison,OL,FR,6-4,322,"Bountiful, UT",Viewmont HS
1,Theo Howard,WR,SR,6-0,190,"Westlake Village, CA",Oklahoma
29,Nick Howe,CB,FR,5-11,155,"North Salt Lake, UT",Woods Cross HS
10,R.J. Hubert,S,JR,6-0,195,"Logandale, NV",Moapa Valley HS
3,Ja'Quinden Jackson,QB,FR,6-2,229,"Dallas, TX",Texas
