No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
36,Derek Adams,P,SR,5-11,195,"Manheim, PA",Manheim Central
99,Adetomiwa Adebawore,DL,JR,6-2,265,"Kansas City, MO",North Kansas City
7,Ore Adeyi,CB,FR,5-10,175,"Mansfield, TX",Mansfield Legacy
86,Lawson Albright,TE,FR,6-5,225,"Greensboro, NC",Grimsley
31,Jake Arthurs,RB,SO,5-9,195,"Wheaton, IL",Wheaton-Warrenville South
0,Coco Azema,DB,SO,5-11,185,"Cypress, TX",Langham Creek
13,Preston Bacon,WR,SO,6-2,195,"Oak Hill, VA",The Potomac School
60,Carmine Bastone,DL,FR,6-2,266,"St. Charles, IL",St. Charles North
28,Chris Bergin,LB,SR,5-11,223,"Bloomfield Hills, MI",Detroit Country Day
48,Owen Bergin,LB,SO,5-10,210,"Bloomfield Hills, MI",Detroit Country Day
90,Wyatt Blake,DL,JR,6-4,305,"Crystal Lake, IL",Crystal Lake Central
52,Jordan Butler,DT,SO,6-2,316,"North Las Vegas, NV",IMG Academy (Fla.)
53,Jaiden Cameron,DE,SO,6-3,245,"Clayton, OH",Northmont
20,Trent Carrington,DB,SR,6-1,190,"Fayetteville, GA",Fayette County
65,Jackson Carsello,OL,FR,6-4,270,"Northbrook, IL",Glenbrook North
29,Marcus Cisco,RB,SO,5-9,197,"Byron Center, MI",Byron Center
11,Andrew Clair,RB,SR,5-11,202,"St. Louis, MO",St. Louis University
45,Cullen Coleman,LB,SO,6-3,240,"Port Chester, NY",Rye Country Day
63,Dom D'Antonio,OL,SO,6-4,290,"Woodstock, GA",Etowah
38,Joe DeHaan,DB,SO,6-0,198,"Tinley Park, IL",Andrew
8,"Wayne Dennis, Jr.",WR,SO,6-3,200,"Tampa, FL",Armwood
66,Braeden Edwards,OL,FR,6-6,280,"West Des Moines, IA",Valley
8,Te-Rah Edwards,DT,SO,6-2,294,"Groveport, OH",Groveport Madison
15,Trey Finison,K,JR,5-9,183,"Tuscaloosa, AL",Northridge
75,Connor Foster,OL,SO,6-7,315,"Milford, OH",Milford
79,Zachary Franks,OL,SO,6-6,305,"Baltimore, MD",The Gilman School
0,Cole Freeman,QB,FR,6-0,205,"Summit, NJ",Delbarton School
32,Bryce Gallagher,LB,SO,6-2,223,"Raynham, MA",St. Sebastian's
90,Jake Genyk,P,JR,6-3,200,"Middleton, WI",Middleton
52,Sam Gerak,OL,SR,6-4,295,"Avon, OH",Avon
19,Jacob Gill,WR,FR,6-0,183,"Raleigh, NC",Cardinal Gibbons
94,"Jason Gold, Jr.",DT,JR,6-3,285,"League City, TX",Clear Springs
87,Thomas Gordon,TE,SO,6-5,240,"Houston, TX",Strake Jesuit College Prep
14,Donnie Gray,WR,FR,6-0,190,"New Haven, CT",Deerfield Academy
43,William Halkyard,LS,SO,6-3,200,"Glen Ellyn, IL",Glenbard West
11,"A.J. Hampton, Jr.",DB,JR,5-11,180,"Warren, AR","Paul R Wharton (Tampa, Fla.)"
21,Tyler Haskins,DB,SO,5-11,195,"Stafford, VA",Mountain View
74,Payne He'Bert,OL,JR,6-4,312,"Pearland, TX",Dawson
82,Braeden Heald,WR,JR,5-11,198,"Easthampton, MA",Williston Northampton
24,Rod Heard II,DB,SO,5-11,185,"Farmington, MI",Farmington Hills Harrison
12,Ryan Hilinski,QB,SO,6-3,225,"Orange, CA",Orange Lutheran
13,"Garnett Hollis, Jr.",DB,SO,6-1,197,"Nashville, TN",Battle Ground Academy
4,Berkeley Holman,WR,SR,5-11,197,"Irvine, CA",Saint John Bosco
18,Genson Hooper Price,WR,SO,6-5,215,"Houston, TX",St. John's
39,Aidan Hubbard,DL,FR,6-4,235,"Cleveland, OH",St. Ignatius
47,Troy Hudetz,LB,SR,6-2,221,"Naperville, IL",Naperville Central
26,Evan Hull,RB,SO,5-11,210,"Maple Grove, MN",Maple Grove
22,Bryce Jackson,DB,SR,6-1,190,"Lantana, TX",John H. Guyer
33,"Michael Jansey, Jr.",LB,SO,6-2,210,"Batavia, IL",Batavia
3,JJ Jefferson,WR,SR,5-10,180,"Houston, TX",St. Pius X
15,Hunter Johnson,QB,SR,6-2,215,"Brownsburg, IN",Brownsburg
10,Theran Johnson,CB,FR,6-0,170,"Indianapolis, IN",North Central
81,Calvin Johnson II,WR,FR,6-0,180,"French Camp, MS",French Camp Academy
44,Khalid Jones,LB,JR,6-1,230,"Greenville, SC",Byrnes
16,Brandon Joseph,SAF,SO,6-1,192,"College Station, TX",College Station
25,Jaheem Joseph,DB,SO,5-9,190,"Miami Gardens, FL",Monsignor Edward Pace
85,Jack Kennedy,WR,SO,6-0,201,"Cleveland Heights, OH",St. Ignatius
96,Trevor Kent,DT,SR,6-6,300,"Pittsburg, KS",Pittsburg
17,Bryce Kirtz,WR,SO,6-0,180,"Brownsburg, IN",Brownsburg
16,Zac Krause,QB,SO,6-3,215,"Olathe, KS",Olathe West
14,Charlie Kuhbander,K,SR,6-0,195,"Springboro, OH",Springboro
88,Marshall Lang,TE,SO,6-4,235,"Cincinnati, OH",St. Xavier
83,Will Lansbury,WR,SR,6-2,202,"Pebble Beach, CA",Stevenson
89,Charlie Mangieri,TE,SR,6-4,250,"Peoria, IL",Dunlap
41,Grayson Mann,LB,JR,6-0,225,"Fort Worth, TX",Fort Worth All Saints
7,Andrew Marty,QB,SR,6-3,224,"Cincinnati, OH",Wyoming
40,Peter McIntyre,LB,SR,6-2,231,"Perrysburg, OH",Saint Johns' Jesuit
97,Sean McLaughlin,DL,SO,6-5,260,"Frankfort, IL",Lincoln-Way East
54,Jeremy Meiser,DL,SR,6-3,290,"Cincinnati, OH",Archbishop Moeller
57,Greyson Metz,LB,SO,6-3,216,"Glen Ellyn, IL",Glenbard West
91,Samdup Miller,DL,SR,6-3,270,"Houston, TX",Stratford
2,Cameron Mitchell,DB,SO,6-0,195,"Bolingbrook, IL",Bolingbrook
87,Jack Moses,WR,SO,5-9,187,"Lake Zurich, IL",Lake Zurich
2,Jordan Mosley,WR,FR,6-0,190,"Mobile, AL",McGill Toolen
34,Xander Mueller,LB,SO,6-3,210,"Wheaton, IL",Wheaton North
22,Connor Newhouse,RB,SO,5-11,195,"Prospect, KY",North Oldham
23,Raymond Niro III,WR,JR,5-10,190,"Barrington, IL",Barrington
46,Devin O'Rourke,DL,JR,6-6,265,"Mokena, IL",Lincoln Way East
98,Duke Olges,DL,SO,6-4,260,"Winnetka, IL",New Trier
92,Jack Olsen,K,SO,5-9,180,"Wheaton, IL",Wheaton-Warrenville
5,"Jeffery Pooler, Jr.",DL,SR,6-2,250,"Dayton, OH",Dunbar
20,Cam Porter,RB,SO,5-10,220,"Cincinnati, OH",LaSalle
68,Josh Priebe,OL,SO,6-5,295,"Niles, MI",Edwardsburg
80,Trey Pugh,TE,SR,6-5,250,"Plain City, OH",Jonathan Alder
46,Hunter Renner,P,SO,6-2,207,"Mishawaka, IN",Marian
