No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
12,A.J. Abbott,QB,FR,6-2,223,"Houston, TX",Stratford HS
13,Bryan Addison,DB,SO,6-4,183,"Gardena, CA",Junipero Serra HS
97,Maceal Afaese,DT,FR,6-4,282,"Kapolei, HI",Kapolei HS
64,Kai Arneson,OL,FR,6-7,303,"Monument, CO",Lewis-Palmer HS
6,Robby Ashford,QB,FR,6-4,225,"Hoover, AL",Hoover HS
50,Popo Aumavae,DT,JR,6-4,305,"Stockton, CA",St. Mary's HS
71,Malaesala Aumavae-Laulu,OL,JR,6-6,315,"Hilo, HI",Liberty HS / Navarro College
22,Darren Barkins,CB,FR,6-0,165,"Spring Valley, CA",Mater Dei Catholic HS
56,T.J. Bass,OL,JR,6-5,318,"Deming, WA",Mt. Baker HS / Butte College
33,Jeffrey Bassa,S,FR,6-2,217,"Salt Lake City, UT",Kearns HS
57,Luke Basso,LS,FR,6-3,227,"Lake Oswego, OR",Lakeridge HS
63,Karsten Battles,LS,JR,6-1,243,"San Antonio, TX",Claudia Taylor Johnson HS
1,Trey Benson,RB,FR,6-1,215,"Greenville, MS",St. Joseph Catholic School
15,Isaiah Brevard,WR,FR,6-3,210,"Memphis, TN",Southhaven HS (Miss.)
11,Trikweze Bridges,CB,FR,6-3,190,"Lanett, AL",Lanett HS
16,DonJ'rael Brooks,CB,FR,5-11,160,"Eastvale, CA",Upland HS
13,Anthony Brown,QB,SR,6-3,226,"Cliffwood, NJ",St. John Vianney HS / Boston College
21,Keith Brown,ILB,FR,6-2,244,"Lebanon, OR",Lebanon HS
43,Brandon Buckner,OLB,FR,6-1,237,"Charlotte, NC",Chandler HS (Ariz.)
9,Jay Butterfield,QB,FR,6-6,218,"Brentwood, CA",Liberty HS
21,Byron Cardwell,RB,FR,6-0,210,"San Diego, CA",Morse HS
51,Louie Cresto,DL,FR,6-7,265,"Twin Falls, ID",Canyon Ridge HS
88,Isaah Crocker,WR,SO,6-2,181,"Sacramento, CA",Inderkum HS
25,Spencer Curtis,WR,FR,5-11,187,"Murray, UT",Jordan HS / Weber State
4,Daymon David,S,FR,6-1,186,"Baltimore, MD",Franklin HS
14,Jaylin Davies,CB,FR,5-11,177,"Rancho Cucamonga, CA",Mater Dei HS
36,Timon Davis,CB,FR,5-10,160,"Portland, OR",Grant HS
