No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
5,Kaleb Anthony,DB,SO,5-10,180,"Atlanta, GA",Eagles Landing Christian Academy
79,Danny Antolovich,OL,FR,6-7,294,"Kiental, Switzerland",-
55,Gamaliel Barboza,OL,SR,6-4,310,"San Antonio, TX",Medina Valley / UTEP
46,John Bechtle,LB,SO,6-1,230,"Warren, NJ","Watchhung Hills,"
14,Malcolm Bell,DB,FR,6-2,185,"Montreal, Canada",Clarkson Football North
2,Myles Bell,DB,JR,6-0,182,"Plantation, FL",St. Thomas Aquinas
11,Marquez Bembry,LB,SR,6-3,242,"Stone Mountain, GA",Mt. Vernon Presbyterian / University of Kentucky
98,Jori Benson,DL,FR,6-3,313,"New York, NY",Pleasant Grove / Utah
0,Brandon Bouyer-Randle,LB,SR,6-3,240,"Battle Creek, MI",Battle Creek HS / Texas Tech
58,Donovan Branch,LB,FR,6-3,240,"Winter Garden, FL",Foundation Academy
28,Brian Brewton,RB,SO,5-6,173,"Miami, FL",St. Thomas Aquinas
20,D'Mon Brinson,DB,FR,5-9,187,"Fort Lauderdale, FL",Dillard HS
80,Rayonte Brown,TE,SO,6-7,291,"Baltimore, MD",Dundalk
47,Justin Bryant,LB,JR,6-0,234,"Bridgewater, NJ",Bridgewater-Raritan
30,Robert Burns,FB,SR,5-11,228,"Miami, FL",Gulliver Prep. / University of Miami
9,Darius Bush,WR,FR,5-10,181,"Savannah, GA",Jenkins
16,George Caratan,P,SO,6-2,210,"Delano, CA",Loyola HS / Arkansas
26,Nathan Carter,RB,SO,5-9,196,"Rochester, NY",Bishop Kearney
27,Alfred Chea,DB,SO,6-3,213,"Jacksonville, FL",First Coast
41,Hunter Clark,RB,FR,6-0,233,"Greenwich, CT",Brunswick School
16,Kevens Clercius,WR,SO,6-2,208,"Montreal, Canada",Henri-Bourassa
4,Stan Cross,DB,JR,5-10,191,"Nashville, TN",East Nashville Magnet / Iowa Central CC
81,Owen DaSilva,TE,FR,6-4,245,"Shelton, CT",St. Joseph HS
26,Isiah Davis,DB,FR,6-0,184,"Fairburn, GA",Creekside HS
15,"Mark Didio, Jr.",WR,SO,5-9,177,"Westport, CT",Taft School
85,Russell Dixon,TE,SO,6-3,224,"Edmonton, Canada",Saint Joe's Catholic
27,Thaddeus Dixon,DB,FR,-,-,-,-
1,Malik Dixon-Williams,DB,SO,6-1,199,"Orlando, FL",Wekiva
4,Matt Drayton,WR,SO,5-11,187,"Jacksonville, FL",Raines
13,Jacob Drena,QB,SO,6-0,196,"Southington, CT",Southington
19,Kevin Dunn,WR,SO,6-2,198,"Berlin, CT",Berlin / Sacred Heart
0,Camryn Edwards,RB,FR,5-11,192,"Norwalk, CT",Norwalk HS
87,Bo Estes,TE,SO,6-2,221,"Tulsa, OK",Jenks / Northeast Oklahoma A&M
55,MarQuayveon Evans,DL,SO,6-2,265,"Chester, SC",Chester
15,Tui Faumuina-Brown,LB,SO,6-3,223,"Pittsburgh, PA",Gateway
2,Nigel Fitzgerald,WR,SR,6-4,220,"Greensboro, NC",Dudley / Old Dominion University
84,Jacob Flynn,WR,SO,6-0,192,"Southington, CT",Southington
24,Desmond Fogle,LB,SO,6-1,212,"Kingsland, GA",Camden County
67,Christopher Fortin,OL,SO,6-5,302,"St-Rene, Canada",Cegep Beauce-Appalaches
45,Joe Gjinaj,TE,SR,6-1,208,"Fairfield, CT",Fairfield Warde
96,Dal'mont Gourdine,DL,SO,6-4,288,"North Charleston, SC",Garrett Academy
72,Jake Guidone,OL,SR,6-2,304,"Westwood, MA",Xaverian Brothers / Dartmouth College
9,Langston Hardy,LB,FR,6-3,244,"Jacksonville, FL",Sandalwood High School
14,Nick Harris,TE,SO,6-7,238,"Marriottsville, MD",Marriotts Ridge
8,Dajon Harrison,WR,FR,5-11,175,"Hutto, TX",Hutto HS / Texas
64,Christian Haynes,OL,JR,6-3,305,"Bowie, MD",Bowie
82,Brendan Heatherman,TE,FR,6-4,258,"Stafford, VA",Mountain View
18,Kylish Hicks,WR,FR,6-0,194,"Pikesville, MD",Mergenthaler Vocational Tech
92,Matt Hoffman,DL,FR,6-5,216,"Wyncote, PA",Cheltenham HS
56,Carter Hooper,DL,FR,6-6,245,"Toronto, Canada",IMG Academy
25,Devontae Houston,RB,SO,5-10,163,"Roanoke, AL",Handley
45,Christopher Johnson,TE,FR,6-1,220,"Jacksonville, FL",Westside High School
17,Justin Joly,TE,FR,6-4,228,"New Rochelle, NY",Iona Prep
19,Durante Jones,DB,SO,6-0,188,"Atlanta, GA",Mays
18,Jaylen Jones,LB,SO,6-0,210,"Houston, TX",Hastings
48,Kevon Jones,DL,SR,6-3,230,"East Hartford, CT",East Hartford
39,Hayden Jordan,WR,SO,5-7,187,"Hartford, CT",Sport and Medical Sciences Acad.
58,Kyle Juergans,OL,FR,6-5,283,"St. Juan Capistrano, CA",St. Margaret / Boise State
38,Winston Jules,DB,SO,5-11,167,"Brooklyn, NY",Salisbury School
99,Haydn Kerr,P,SO,6-2,208,"Penrith, Australia",St. Dominic's College
0,Will Knight,RB,JR,5-9,208,"Smyrna, DE",Smyrna / Garden City Community College
65,Aaron Lange,DL,SO,6-1,307,"Tolland, CT",Suffield Academy
75,Chase Lundt,OL,SO,6-7,304,"Arlington, TX",Martin
1,Keelan Marion,WR,SO,6-0,200,"Atlanta, GA",Grayson / Palmetto Prep
91,Collin McCarthy,DL,SO,6-7,253,"Jackson Township, NJ",Jackson Memorial
99,Sokoya McDuffie,DL,JR,6-5,318,"Florence, SC",South Florence / Old Dominion University
84,Joe McFadden,K,SO,5-10,182,"Grapevine, TX",Southlake-Carroll High School
3,Deon Mclean Jr.,DB,FR,5-11,211,"Trenton, NJ",Lawrenceville School
69,Will Meyer,OL,SO,6-2,317,"Arlington, MA",Arlington
10,Cale Millen,QB,SO,6-3,206,"Snoqualmie, WA",Mount Si HS / Northern Arizona
8,Jackson Mitchell,LB,JR,6-3,227,"Ridgefield, CT",Ridgefield
44,Max Modeste,RB,FR,6-0,201,"Trophy Club, TX",Byron Nelson High School
21,Lee Molette III,DB,FR,6-2,184,"Brentwood, TN","Ravenwood, HS"
68,Justin Moore,DL,SO,6-3,265,"Carrollton, TX",Trinity Christian
29,Jordan Morrison,LB,JR,6-1,216,"Hamilton, NJ",Steinert-Hamilton East
88,Denzel Mountali,LB,FR,6-3,232,"Vancouver, Canada",Loomis Chaffee
77,Ben Murawski,OL,FR,6-6,339,"Oakdale, CT",St. Thomas More HS
83,Brandon Niemenski,TE,SO,6-6,237,"Mountaintop, PA",Crestwood
62,Noel Ofori-Nyadu,OL,JR,6-3,292,"Arlington, TX",Timberview
37,Kayode Oladele,DL,JR,6-4,269,"Lagos, Nigeria",Champagnat Catholic / Memphis
17,Blake Otto,P,SO,6-3,188,"Naples, FL",Community School of Naples
48,Connor Pace,WR,JR,6-3,211,"Wethersfield, CT",Westersfield HS
93,Timothy Passmore Jr.,DL,FR,6-1,309,"Cocoa, FL",Cocoa HS
40,Bruno Perlicki,P,FR,6-5,225,"Shelton, CT",Fairfield Prep
12,Tyler Phommachanh,QB,FR,5-10,182,"Stratford, CT",Avon Old Farms School
76,Nikko Pohahau,OL,JR,6-5,274,"Redwood City, CA",St. Francis / City College of San Francisco
61,Jesse Polansky,OL,SO,6-2,298,"Wallingford, CT",Cheshire Academy
63,Braden Radcliffe,OL,FR,6-3,279,"Ashburn, VA",Episcopal HS
60,Mason Raymer,OL,SO,6-4,311,"Purcellville, VA",Loudoun Valley
6,Ta'Quan Roberson,QB,SO,6-0,203,"Orange, NJ",DePaul Catholic / Penn State
22,Victor Rosa,RB,FR,5-11,198,"Bristol, CT",Bristol Central HS
23,Juan Rosario,DB,JR,5-11,178,"Stamford, CT",Saint Luke's School
7,Cameron Ross,WR,SO,5-10,180,"Newark, DE",St. John's College HS
17,Noe Ruelas,K,SO,6-1,197,"West Hartford, CT",Hall
12,Prince-Razeeq Samuels,LB,FR,-,217,-,-
71,Valentin Senn,OL,SO,6-7,298,"Volders, Austria",BHAK Hall / University of Colorado
10,Chris Shearin,DB,SO,5-11,197,"Suffork, VA",King Fork HS / Missouri
73,Dayne Shor,OL,FR,6-5,317,"Alpharetta, GA",Denmark HS / Alabama
28,"Derek Spearman, Jr.",DB,FR,6-3,182,"Davidson, NC",Loomis Chaffee
40,Deondrick Speight,LB,FR,6-0,204,"West Park, FL",Champagnat Catholic
97,Jelani Stafford,DL,SO,6-0,311,"Brownsville, PA",California Area / Youngstown State
70,Jack Stewart,OL,SO,6-4,315,"New Canaan, CT",New Canaan HS / Michigan
6,Ian Swenson,LB,SR,6-2,215,"Wilmette, IL",Loyola Academy
5,Aaron Turner,WR,SO,5-8,177,"Ellicott City, MD",Gonzaga College High School
11,Zion Turner,QB,FR,6-0,198,"Fort Lauderdale, FL",St. Thomas Aquinas HS
44,Nilay Upadhyayula,LS,SO,6-0,229,"San Jose, CA",IMG Academy
59,Nathan Voorhis,LB,FR,6-3,237,"Stroudsburg, PA",Stroudsburg HS
51,Yakiri Walker,OL,FR,6-2,272,"Desoto, TX",DeSoto High School
95,Eric Watts,DL,JR,6-6,268,"Sumter, SC",Sumter
66,Brady Wayburn,OL,FR,6-5,306,"Windsor, CT",Loomis Chaffee School
33,Hunter Webb,LB,JR,6-2,224,"Montoursville, PA",Loyalsock Township
3,Ethon Williams,WR,SO,5-11,198,"Annapolis, MD",Broadneck HS / Boston College
7,Tre Wortham,DB,SR,6-1,203,"Stockton, CA",Bear Creek / Delta College
90,Pryce Yates,DL,FR,6-3,254,"San Antonio, TX",Reagan High School
4,Brayden Zermeno,QB,FR,6-4,205,"Los Angeles, CA",Loyola HS / University of Arizona
31,Tommy Zozus,LS,SR,6-1,240,"Punta Gorda, FL",Charlotte / Florida International University
