No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
61,Kellen Adler,C,JR,6-3,315,"Brighton, MI",Detroit Catholic Central
98,Alan Anaya,K,FR,5-6,180,"Mexico City, Mexico",ITESM Queretaro
23,Darren Anders,ILB,SR,6-0,230,"North Olmsted, OH",North Olmsted
0,Jordan Anderson,S,SR,5-10,200,"Detroit, MI",Harper Woods
3,Chris Bacon,S,SR,6-1,195,"Atlanta, GA",Westlake HS / Georgia State
7,Owen Bainbridge,QB,FR,6-4,210,"Stow, OH",Stow-Munroe Falls HS
52,Jeremiah Banks-Wall,OT,JR,6-5,280,"Chicago, IL",Montini Catholic
89,Andrew Bench,TE,JR,6-5,250,"Elmore, OH",Genoa
81,Bryce Boyer,TE,SO,6-3,230,"Whitehouse, OH",Anthony Wayne
48,Myles Bradley,OLB,FR,6-0,220,"Mansfield, OH",Mansfield
6,Bryce Brand,OLB,SR,6-0,250,"Detroit, MI",Clayton Valley Charter / West Virginia
0,Tyrone Broden,WR,JR,6-7,210,"Detroit, MI",West Bloomfield
11,Karl Brooks,DL,SR,6-4,300,"Lansing, MI",Lansing Sexton
60,Dontrez Brown,DL,JR,6-3,295,"Fremont, OH",Fremont Ross
12,JB Brown,ILB,JR,6-2,230,"Hughes, AR",Har-Ber
65,Jake Burns,OG,SO,6-2,300,"Akron, OH",Archbishop Hoban / Cincinnati
18,Jalen Burton,CB,SO,5-10,195,"Waukegan, IL",Carmel Catholic
47,George Carlson,LS,FR,6-1,215,"Woodstock, IL",Marian Central
23,Ty Cook,WR,SO,6-1,165,"Pickerington, OH",Pickerington North
85,Cavon Croom,WR,SR,6-0,195,"Sandusky, OH",Sandusky
26,Davion Daniels,S,JR,6-0,190,"Hubbard, OH",Hubbard
32,Patrick Day,S,JR,5-11,190,"Hilliard, OH",Bradley
86,Ian Drummond,TE,JR,6-4,240,"Lewis Center, OH",Olentangy HS / Elon
51,Cedric Dunbar II,OT,JR,6-5,325,"Natchez, MS",Cathedral HS / Jackson State
8,Jhaylin Embry,WR,SO,6-0,180,"Jacksonville, FL",Sandalwood
44,Harold Fannin Jr.,TE,FR,6-4,230,"Canton, OH",McKinley
53,Tunde Fatukasi,OT,SO,6-5,300,"Far Rockaway, NY",Erasmus Hall HS / Rutgers
7,Davon Ferguson,CB,SR,5-10,190,"Baltimore, MD",St. Vincent Pallotti / Kansas
54,Matt Fortner,C,SO,6-3,295,"Sylvania, OH",Sylvania Northview
79,Darius Gaddy,OT,FR,6-9,330,"Atlanta, GA",Meadowcreek / Southwest Ohio Preparatory Academy
10,Levi Gazarek,TE,SO,6-5,250,"North Baltimore, OH",North Baltimore
77,Jalen Grant,OG,JR,6-3,285,"Chicago, IL",Mount Carmel
6,Drew Gunther,QB,JR,6-3,215,"Chester Springs, PA",Malvern Prep / Syracuse
56,Walter Haire,DL,SR,6-3,275,"Indianapolis, IN",North Central
14,Demetrius Hardamon,OLB,SR,6-4,235,"Beavercreek, OH",Beavercreek / Georgetown (Ky.)
-,Luke Harmon,OT,JR,6-4,275,"Grand Rapids, MI",Catholic Central
54,Anthony Hawkins,DL,JR,6-2,290,"Mansfield, OH",Mansfield Senior
45,Rocco Hicks,TE,FR,6-4,250,"Overland Park, KS",Blue Valley West
1,Odieu Hiliare,WR,SR,6-0,180,"Belle Glade, FL",Glades Central HS / Alabama A&M
