No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
23,Kendall Abdur-Rahman,WR,SO,6-0,190,"Edwardsville, IL",Edwardsville HS / Notre Dame
35,Mike Allen,DT,SR,6-5,290,"Sugar Hill, GA",Lanier HS / Wake Forest
11,Talique Allen,DB,FR,6-1,205,"Fort Valley, GA",Peach County HS
18,Denzil Alleyne,WR,SO,6-2,215,"Lakeland, FL",Bartow Senior HS / Independence CC
71,Wyatt Anderson,OL,FR,6-3,306,"Newnan, GA",Heritage HS
10,Desmyn Baker,LB,JR,6-2,230,"Clinton, MS",Clinton HS / Northwest Mississippi CC/Rice
89,Joey Beljan,TE,JR,6-3,250,"Holland, NJ",Delaware Valley HS
59,Jake Bowman,LS,SO,6-0,215,"Nashville, TN",Lipscomb Academy
31,Anthony Brackenridge,DB,FR,6-3,195,"Jacksonville, FL",Sandalwood HS
9,Dominique Bradshaw,DB,SR,6-0,180,"Dallas, TX",Cedar Hill HS / Navarro College
2,"A.J. Brathwaite, Jr.",DB,JR,6-0,190,"Miami, FL",Central HS
75,Gunner Britton,OL,JR,6-6,305,"Conway, SC",Conway HS
19,Javy Bunton,RB,FR,6-0,200,"Bowling Green, KY",Bowling Green HS
1,"Craig Burt, Jr.",WR,SR,6-4,205,"Columbus, OH",Centennial HS / Hutchinson CC
50,Luke Burton,LB,FR,5-11,220,"Bowling Green, KY",South Warren HS
72,Colten Cable,OL,JR,6-4,297,"Tulsa, OK",Union HS / Butler CC (Kan.)
20,Lucas Carneiro,K,FR,5-11,175,"Cornelius, NC",Community School of Davidson
17,Travis Collier,DB,FR,6-1,200,"Atlanta, GA",Douglas County HS
82,Jax Cooper,WR,FR,6-3,195,"Scottsville, KY",Allen County-Scottsville HS
48,Niko Cooper,LB,JR,6-5,240,"Memphis, TN",Nebraska/Hutchinson CC/Douglass HS
11,Malachi Corley,WR,SO,5-11,210,"Orange City, FL",Campbellsville HS (Ky.)
63,Adam Crider,OL,FR,6-6,285,"Madison, TN",Goodpasture Christian HS
7,Daewood Davis,WR,SR,6-2,195,"Broward County, FL",Oregon/Deerfield Beach HS
73,Wes Dorsey,OL,SO,6-7,305,"Knoxville, TN",Grace Christian Academy
47,Tom Ellard,P,FR,6-1,170,"Melbourne, Australia",Prokick Australia
