No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
57,Jaylin Adams,DT,FR,6-1,315,"Chicago, IL",Morgan Park
48,Nick Alvarado,LB,FR,6-0,205,"Bloomfield, NJ",Don Bosco Prep
88,Malik Armstrong,WR,FR,6-0,170,"Joliet, IL",Minooka Community
0,Akanimo Asuquo,LB,FR,6-0,215,"Forney, TX",North Forney
3,Mason Blakemore,RB,SO,6-1,207,"Centralia, IL",Centralia
43,Brett Bostad,FB,JR,6-0,243,"Kennedale, TX",Kennedale
19,Isaiah Bragg,WR,FR,5-9,177,"Chicago, IL",Saint Rita of Cascia
1,Antario Brown,RB,SO,5-10,218,"Savannah, GA",Beach
6,CJ Brown,S,SO,5-11,194,"Canton, MI",Walled Lake Western
32,Joshua Brown,RB,FR,5-8,195,"Villa Park, IL",Willowbrook
20,Tyler Brueckner,WR,FR,6-0,198,"DeKalb, IL",Aurora Christian
60,Evan Buss,OL,SO,6-6,313,"Kimberly, WI",Kimberly
2,Javaughn Byrd,CB,SO,6-0,186,"Milwaukee, WI",Rufus King
47,Drew Cassens,TE,SO,6-2,243,"Downers Grove, IL",Downers Grove North
24,Nathan Castor,RB,FR,6-0,185,"Fort Myers, FL",South Fort Myers
76,John Champe,OL,SO,6-4,322,"Brookfield, WI",Brookfield East
33,Andre Cobb,CB,FR,6-1,174,"Naperville, IL",Neuqua Valley
70,Marques Cox,OL,JR,6-6,309,"Peoria, IL",Peoria
17,Alex Crawford,WR,FR,5-11,183,"Macomb, MI",Dakota
21,Jaiden Credle,RB,FR,5-11,195,"Columbus, GA",Carver
13,Nevan Cremascoli,QB,FR,6-2,215,"Winnetka, IL",New Trier
93,Cameron Crowell,DE,FR,6-3,245,"Columbus, GA",Carver
55,Abiathar Curry,OL,FR,6-3,295,"Janesville, WI",Parker
52,Ivan Davis,DE,SO,6-3,241,"Canton, MI",Plymouth
26,Jaden Dolphin,LB,SO,6-2,216,"Des Plaines, IL",Maine West
10,Billy Dozier,RB,SO,5-10,191,"New Lenox, IL",Lincoln Way West
75,Leif Engstrand,OL,SO,6-8,335,"Oconomowoc, WI",Oconomowoc
1,James Ester,DT,SO,6-3,295,"Detroit, MI",Cass Tech
