No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
3,Jordan Addison,WR,JR,6-0,175,"Frederick, MD",Tuscarora HS/Pittsburgh
29,Xavion Alford,DB,SO,6-0,190,"Pearland, TX",Shadow Creek / Texas
25,Briton Allen,DB,JR,6-0,190,"Orlando, FL",IMG Academy
38,Brad Aoki,QB,SR,5-9,170,"Honolulu, HI",Punahou
93,Sinjun Astani,DL,SR,6-4,260,"Malibu, CA",Loyola HS / San José State
22,Darwin Barlow,RB,JR,5-11,215,"Newton, TX",Newton / TCU
97,Earl Barquet Jr.,DL,JR,6-3,280,"Marrero, LA",John Ehret HS / TCU
15,Anthony Beavers Jr.,DB,FR,6-1,200,"Baldwin Hills, CA",St. Bernard
79,De’jon Benton,DL,JR,6-2,270,"Pittsburg, CA",Pittsburg HS
6,Mekhi Blackmon,DB,SR,6-0,175,"East Palo Alto, CA",Menlo-Atherton HS / College of San Mateo / Colorado
8,Zion Branch,DB,FR,6-1,200,"Las Vegas, NV",Bishop Gorman HS
16,Prophet Brown,DB,FR,6-0,190,"Sacramento, CA",Monterey Trail HS
14,Raleek Brown,RB,FR,5-8,185,"Santa Ana, CA",Mater Dei HS
1,Gary Bryant Jr.,WR,JR,5-11,180,"Riverside, CA",Centennial HS
61,Joe Bryson,OL,SR,6-8,300,"Castle Pines, CO",Rock Canyon HS / Colorado Mesa
7,Calen Bullock,DB,SO,6-3,180,"Pasadena, CA",John Muir HS
0,Terrell Bynum,WR,SR,6-1,190,"Long Beach, CA",St. John Bosco HS / Washington
51,Solomon Byrd,DL,SR,6-4,250,"Palmdale, CA",Knight HS / Wyoming
39,Jac Casasante,SNP,SR,6-0,220,"Altadena, CA",Loyola HS
34,Matt Colombo,RB,SO,5-11,200,"El Segundo, CA",St. John Bosco HS
14,Jacobe Covington,DB,SO,6-2,195,"Chandler, AZ",Saguaro HS / Washington
17,Micah Croom,DB,SR,6-1,215,"Cerritos, CA",La Mirada HS / Dartmouth
9,Raesjon Davis,ILB,SO,6-1,210,"Norco, CA",Mater Dei HS
57,Justin Dedich,OL,SR,6-2,305,"Temecula, CA",Chaparral HS
56,Andres Dewerk,OL,SO,6-7,310,"San Jose, CA",Los Gatos HS
26,Travis Dye,RB,SR,5-10,200,"Norco, CA",Norco HS / Oregon
