No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
92,Mayan Ahanotu,DL,FR,6-4,255,"Tampa, FL",Berkeley Prep
35,Danny Anderson,LB,FR,6-0,220,"Eden Prairie, MN",Eden Prairie
77,Blaise Andries,OL,FR,6-5,315,"Marshall, MN",Marshall
81,Brock Annexstad,WR,FR,6-2,200,"Norseland, MN",IMG Academy
5,Zack Annexstad,QB,FR,6-3,215,"Norseland, MN",IMG Academy
49,Josh Aune,DB,FR,6-2,205,"St. Paul, MN",Highland Park
3,Chris Autman-Bell,WR,FR,6-1,200,"Kankakee, IL",Bishop McNamara
41,Thomas Barber,LB,JR,6-1,235,"Plymouth, MN",Robbinsdale Armstrong
56,Ty Barron,LB,FR,6-0,220,"Minnetonka, MN",Minnetonka
13,Rashod Bateman,WR,FR,6-2,200,"Tifton, GA",Tift County
44,Colton Beebe,TE,JR,6-3,265,"Kansas City, KS",Piper
63,Austin Beier,OL,FR,6-4,285,"Toledo, OH",St. John's
66,Nathan Boe,OL,FR,6-4,285,"Lakeville, MN",Lakeville North
4,Shannon Brooks,RB,SR,6-0,215,"Austell, GA",Pickens
96,Nathan Bursch,TE,FR,6-5,255,"Woodbury, MN",Woodbury
38,Emmit Carpenter,K,SR,6-0,200,"Green Bay, WI",Ashwaubenon
36,Blake Cashman,LB,SR,6-2,235,"Eden Prairie, MN",Eden Prairie
45,Carter Coughlin,LB,JR,6-4,245,"Eden Prairie, MN",Eden Prairie
71,Ben Davis,OL,SO,6-4,280,"Elk Grove, CA",Elk Grove/American River College
46,Winston DeLattiboudere,DL,JR,6-3,250,"Baltimore, MD",Howard
12,Tai'yon Devers,DL,JR,6-4,240,"Pompano Beach, FL",Blanche Ely
79,Jason Dickson,OL,JR,6-6,315,"Corona, CA",Vallejo/Diablo Valley CC
82,Demetrius Douglas,WR,FR,6-0,190,"Portland, OR",Jesuit
61,Bronson Dovich,OL,JR,6-5,300,"Chaska, MN",Chaska
51,Curtis Dunlap Jr.,OL,FR,6-5,370,"Jacksonville, FL",IMG Academy
16,Coney Durr,DB,SO,5-10,190,"Baton Rouge, LA",Dutchtown
8,Nolan Edmonds,RB,FR,5-11,200,"Alpharetta, GA",Alpharetta
7,Rey Estes,DB,FR,6-0,175,"East St. Louis, IL",East St. Louis
78,Daniel Faalele,OL,FR,6-9,400,"Melbourne, Australia",IMG Academy
28,Jonathan Femi-Cole,RB,JR,6-0,225,"Vaughan, Canada",St. Andrew's College
18,Clay Geary,WR,SO,5-10,190,"Lakeville, MN",Lakeville South
48,Anders Gelecinskyj,K,SO,6-2,200,"Bloomington, MN",Kennedy/Minnesota State University
84,Erik Gibson,WR,FR,6-3,195,"Detroit, MI",Martin Luther King
3,Jerry Gibson,DL,SR,6-3,260,"Theodore, AL",Theodore
27,Paul Gossage,WR,JR,6-3,185,"Mokena, IL",Lincoln-Way East/Eastern Illinois
17,Seth Green,WR,SO,6-4,240,"Woodbury, MN",Allen
73,Donnell Greene,OL,SR,6-7,320,"Marietta, GA",Kell/Coffeyville CC
5,Trenton Guthrie,LB,FR,6-3,220,"Northville, MI",Northville
26,Justus Harris,DB,SO,5-10,180,"Roswell, GA",Roswell
47,Jacob Herbers,P,JR,6-2,215,"Battle Creek, MI",Lakeview
91,Noah Hickcox,DL,FR,6-4,285,"Rockford, IL",Boylan Central Catholic
25,Phillip Howard,WR,SO,5-11,195,"Minneapolis, MN",Robbinsdale Cooper
23,Jordan Howden,DB,FR,5-11,185,"Las Vegas, NV",Desert Pines
2,Jacob Huff,DB,SR,5-11,210,"Bolingbrook, IL",Bolingbrook
20,Julian Huff,LB,SR,6-0,225,"Bolingbrook, IL",Bolingbrook
24,Mohamed Ibrahim,RB,FR,5-10,205,"Olney, MD",Our Lady of Good Counsel
98,Max Janes,TE,FR,6-3,230,"Shoreview, MN",Mounds View
38,Preston Jelen,RB,FR,5-10,200,"Prior Lake, MN",Prior Lake
6,Tyler Johnson,WR,JR,6-2,200,"Minneapolis, MN",North
25,Payton Jordahl,LS,SR,6-2,230,"Perham, MN",Perham
67,Jack Kern,DL,FR,6-2,300,"Eau Claire, WI",Eau Claire Memorial
42,Ko Kieft,TE,SO,6-4,250,"Sioux Center, IA",Sioux Center
29,Jack Leius,DB,SO,6-0,200,"Plymouth, MN",Robbinsdale Armstrong
31,Dominik London,RB,FR,5-9,205,"Woodbury, MN",East Ridge
37,John Mack,K,SO,6-0,195,"Hartland, WI",Arrowhead
69,Boye Mafe,DL,FR,6-4,250,"Minnetonka, MN",Hopkins
11,Jornell Manns,WR,FR,5-11,190,"Mansfield, OH",Mansfield Senior
21,Kamal Martin,LB,JR,6-3,235,"Burnsville, MN",Burnsville
24,Bishop McDonald,DB,JR,6-0,190,"Oakdale, MN",North St. Paul/Minnesota Duluth
46,Alex Melvin,P,JR,6-4,205,"Burnet, TX",Burnet/SMU
19,Gary Moore,DL,SR,6-4,300,"Mobile, AL",Murphy
2,Tanner Morgan,QB,FR,6-2,210,"Union, KY",Ryle
