No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
49,Lucas Andrighetto,DB,FR,5-11,180,"Mountain View, CA",St. Francis
34,Jordan Anthony,LB,SO,6-0,245,"Silver Spring, MD",IMG Academy
44,Matt Baldeck,LS,SO,6-0,217,"Lewiston, ID",Lewiston
6,Michael Barrett,WR,FR,6-0,224,"Valdosta, GA",Lowndes
36,Ramsey Baty,TE,FR,6-5,225,"Fort Lauderdale, FL",Archbishop McCarthy
8,Ronnie Bell,WR,FR,6-0,182,"Kansas City, MO",Park Hill
7,Tarik Black,WR,SO,6-3,215,"Hamden, CT",Cheshire Academy
74,Ben Bredeson,OL,JR,6-5,320,"Hartland, WI",Arrowhead
46,Matt Brown,FB,SO,6-0,232,"Solon, OH",Solon
35,Luke Buckman,TE,FR,6-5,215,"Holland, MI",Holland
65,Connor Burrows,OL,FR,6-1,293,"Zeeland, MI",Zeeland West
10,Devin Bush,LB,JR,5-11,233,"Pembroke Pines, FL",Flanagan
15,Peter Bush,FB,JR,6-2,232,"Newport Beach, CA",Corona Del Mar
76,Juwann Bushell-Beatty,OL,SR,6-6,318,"Paramus, NJ",Paramus Catholic
18,George Caratan,P,FR,6-2,210,"Pacific Palisades, CA",St. Thomas More
52,Bryce Chamberlain,LB,FR,6-2,215,"Ortonville, MI",Ortonville Brandon
44,Jared Char,RB,JR,5-11,204,"Farmington Hills, MI",Harrison
33,Camaron Cheeseman,LS,JR,6-4,235,"New Albany, OH",Gahanna Lincoln
30,Tyler Cochran,DB,JR,6-1,201,"Royal Oak, MI",Orchard Lake St. Mary's
4,Nico Collins,WR,SO,6-4,218,"Birmingham, AL",Clay-Chalkville
54,Kraig Correll,OL,FR,6-4,288,"Blairstown, NJ",Blair Academy
92,Adam Culp,K,FR,6-2,170,"Ithaca, MI",Ithaca
23,Jared Davis,DB,SO,5-11,202,"Frankenmuth, MI",Frankenmuth
38,Ethan Deland,WR,FR,5-11,202,"Saline, MI",Saline
37,Dane Drobocky,DL,JR,6-3,240,"Bowling Green, KY",Bowling Green
88,Jack Dunaway,LB,SR,6-2,233,"Bloomfield Hills, MI",Brother Rice
50,Michael Dwumfour,DL,JR,6-2,285,"Wayne, NJ",DePaul Catholic
32,Berkley Edwards,RB,SR,5-9,200,"Chelsea, MI",Chelsea
82,Nick Eubanks,TE,JR,6-5,252,"Plantation, FL",American Heritage
12,Chris Evans,RB,JR,5-11,216,"Indianapolis, IN",Ben Davis
41,Adam Fakih,LB,SO,6-2,227,"Dearborn Heights, MI",Detroit Country Day
17,Sammy Faustin,DB,FR,6-2,187,"Naples, FL",Naples
34,Kenneth Ferris,TE,SR,6-5,247,"Fowlerville, MI",Fowlerville
38,Joseph Files,TE,SR,6-4,252,"Lake Orion, MI",Cranbrook Kingwood
66,Chuck Filiaga,OL,SO,6-6,341,"Aledo, TX",Aledo
59,Noah Furbush,LB,SR,6-5,237,"Kenton, OH",Kenton
34,Julian Garrett,RB,FR,5-9,200,"Centreville, VA",Centreville
3,Rashan Gary,DL,JR,6-5,283,"Plainfield, NJ",Paramus Catholic
83,Zach Gentry,TE,SR,6-8,262,"Albuquerque, NM",Eldorado
57,Joey George,DL,FR,6-0,275,"Walled Lake, MI",Walled Lake Western
36,Devin Gil,LB,JR,6-1,231,"Pembroke Pines, FL",Flanagan
29,Jordan Glasgow,LB,SR,6-1,223,"Aurora, IL",Marmion Academy
46,Owen Goldsberry,DB,FR,6-0,195,"Arlington Heights, IL",John Hersey
14,Kyle Grady,WR,FR,6-2,178,"San Diego, CA",Point Loma
31,Vincent Gray,DB,FR,6-2,184,"Rochester, MI",Rochester Adams
9,Gemon Green,DB,FR,6-2,174,"DeSoto, TX",DeSoto
13,German Green,DB,FR,6-2,175,"DeSoto, TX",DeSoto
33,Louis Grodman,DB,SR,5-11,191,"Commerce, MI",Walled Lake Northern
43,Tyler Grosz,WR,JR,6-1,206,"Auburn Hills, MI",Avondale
17,Will Hart,P,JR,6-3,192,"Hunting Valley, OH",University School
25,Hassan Haskins,LB,FR,6-1,212,"Eureka, MO",Eureka Senior
20,Brad Hawkins,DB,SO,6-2,213,"Pennsauken, NJ",Suffield Academy (Conn.)
60,Ryan Hayes,TE,FR,6-7,271,"Traverse City, MI",Traverse City West
27,Joe Hewlett,RB,SR,6-0,202,"Novi, MI",Northville
22,Karan Higdon,RB,SR,5-10,202,"Sarasota, FL",Riverview
24,Lavert Hill,DB,JR,5-11,181,"Detroit, MI",Martin Luther King
59,Joel Honigford,OL,SO,6-6,295,"Sugarcreek, OH",Garaway
55,James Hudson,OL,SO,6-5,301,"Toledo, OH",Central Catholic
7,Khaleke Hudson,LB,JR,6-0,220,"McKeesport, PA",McKeesport
35,Casey Hughes,DB,SR,5-11,187,"North Las Vegas, NV",Legacy
97,Aidan Hutchinson,DL,FR,6-6,268,"Dearborn, MI",Divine Child
95,Donovan Jeter,DL,SO,6-3,308,"Beaver Falls, PA",Beaver Falls
92,Ron Johnson,DL,JR,6-4,267,"Camden, NJ",Camden
61,Dan Jokisch,OL,JR,6-4,279,"Clarkston, MI",Orchard Lake St. Mary's
4,Reuben Jones,DL,SR,6-4,250,"Lakeland, FL",Lake Gibson
16,Jaylen Kelly-Powell,DB,SO,6-0,184,"Detroit, MI",Cass Technical
2,Carlo Kemp,DL,JR,6-3,280,"Boulder, CO",Fairview
23,Tyree Kinnel,DB,SR,5-11,215,"Huber Heights, OH",Wayne
78,Griffin Korican,OL,FR,6-6,305,"Seattle, WA",O'Dea
22,David Long,DB,JR,5-11,198,"Los Angeles, CA",Loyola
99,John Luby,DL,SR,6-6,244,"Lake Orion, MI",Lake Orion
93,Lawrence Marshall,DL,SR,6-4,285,"Southfield, MI",Southfield
24,Jake Martin,WR,JR,5-11,202,"Grand Rapids, MI",Forest Hills Northern
80,Oliver Martin,WR,SO,6-1,200,"Coralville, IA",West Senior
42,Ben Mason,FB,SO,6-3,254,"Newtown, CT",Newtown
73,Jalen Mayfield,OL,FR,6-5,296,"Grand Rapids, MI",Catholic Central
10,Dylan McCaffrey,QB,SO,6-5,217,"Castle Rock, CO",Valor Christian
43,Jake McCurry,WR,SO,6-0,185,"Solon, OH",Solon
39,Ryan McCurry,DB,FR,6-0,189,"Solon, OH",Solon
44,Cameron McGrone,LB,FR,6-1,228,"Indianapolis, IN",Lawrence Central
84,Sean McKeon,TE,JR,6-5,251,"Dudley, MA",Shepherd Hill Regional
14,Josh Metellus,DB,JR,6-0,204,"Pembroke Pines, FL",Flanagan
3,Joe Milton,QB,FR,6-5,234,"Pahokee, FL",Olympia
20,Matt Mitchell,DB,SR,5-10,191,"Dexter, MI",Dexter
90,Bryan Mone,DL,SR,6-4,335,"Salt Lake City, UT",Highland
2,Jake Moody,K,FR,6-0,177,"Northville, MI",Northville
85,Mustapha Muhammad,TE,FR,6-4,245,"Missouri City, TX",Ridge Point
54,Carl Myers,DL,JR,6-3,282,"Grand Rapids, MI",West Catholic
40,Ryan Nelson,LB,SO,5-9,188,"Northville, MI",Northville
77,Grant Newsome,OL,SR,6-7,318,"McLean, VA","The Lawrenceville School, N.J."
3,Quinn Nordin,K,JR,6-1,206,"Rockford, MI",Rockford
56,Jameson Offerdahl,LB,SR,6-2,225,"Fort Lauderdale, FL",Cardinal Gibbons
50,Michael Onwenu,OL,JR,6-3,350,"Detroit, MI",Cass Technical
58,Phillip Paea,OL,SO,6-4,296,"Berrien Springs, MI",Berrien Springs
2,Shea Patterson,QB,JR,6-2,205,"Shreveport, LA",IMG Academy
19,Kwity Paye,DL,SO,6-4,260,"Providence, RI",Bishop Hendricken
9,Donovan Peoples-Jones,WR,SO,6-2,208,"Detroit, MI",Cass Technical
88,Grant Perry,WR,SR,6-0,195,"Bloomfield Hills, MI",Brother Rice
18,Brandon Peters,QB,JR,6-5,230,"Avon, IN",Avon
49,Tyler Plocki,FB,SO,6-0,228,"Saline, MI",Saline
38,Geoffrey Reeves,LB,JR,6-0,215,"Detroit, MI",University of Detroit Jesuit
25,Hunter Reynolds,DB,SO,6-0,191,"South Orange, NJ",Choate Rosemary Hall
3,Brad Robbins,P,SO,6-2,206,"Westerville, OH",Westerville South
49,Andrew Robinson,LS,SR,6-0,218,"Troy, MI",Troy Athens
79,Greg Robinson,OL,JR,6-6,280,"Hudson, OH",Hudson
12,Josh Ross,LB,SO,6-2,225,"Southfield, MI",St. Mary's
41,Quinn Rothman,DB,FR,5-11,180,"Los Angeles, CA",Hamilton
51,Cesar Ruiz,OL,SO,6-4,319,"Camden, NJ",IMG Academy
75,Jon Runyan,OL,SR,6-5,310,"Moorestown, NJ",St. Joseph's Prep
23,O'Maury Samuels,RB,SO,5-10,205,"Los Lunas, NM",Los Lunas
81,Nate Schoenle,WR,JR,6-2,202,"Plymouth, MI",Ann Arbor Gabriel Richard
86,Luke Schoonmaker,TE,FR,6-6,231,"Hamden, CT",Hamden Hall
39,Alan Selzer,K,JR,6-3,176,"Dallas, TX",Lake Highlands
82,Carter Selzer,TE,SO,6-8,234,"Kansas City, MO",Rockhurst
6,Michael Sessa,QB,JR,6-8,211,"Hinsdale, IL",Hinsdale Central
45,Adam Shibley,LB,SO,6-1,228,"Cleveland, OH",St. Ignatius
6,Myles Sims,DB,FR,6-3,183,"Atlanta, GA",Westlake
8,Drew Singleton,LB,SO,6-2,222,"Union City, NJ",Paramus Catholic
5,Aubrey Solomon,DL,SO,6-3,287,"Leesburg, GA",Lee County
72,Stephen Spanellis,OL,JR,6-5,300,"Baltimore, MD",Gilman School
67,Jess Speight,OL,SO,6-4,302,"Richmond, VA",The Collegiate School
25,Benjamin St-Juste,DB,SO,6-3,196,"Rosemere, Canada",Cegep du Vieux Montreal
71,Andrew Stueber,OL,SO,6-7,323,"Darien, CT",Darien
1,Ambry Thomas,DB,SO,6-0,183,"Detroit, MI",Martin Luther King
41,Christian Turner,RB,FR,5-11,200,"Buford, GA",Buford
6,Josh Uche,LB,JR,6-3,238,"Miami, FL",Columbus
70,Nolan Ulizio,OL,SR,6-5,305,"West Chester, OH",Lakota West
91,Taylor Upshaw,DL,FR,6-4,246,"Bradenton, FL",Braden River
40,Ben VanSumeren,FB,FR,6-3,236,"Essexville, MI",Garber
68,Andrew Vastardis,OL,JR,6-3,317,"Ashburn, VA",Stone Bridge
94,Ryan Veingrad,DL,SO,6-4,240,"Boca Raton, FL",Spanish River
18,Luiji Vilain,DL,SO,6-4,255,"Ottawa, Canada",Episcopal (Va.)
5,Jared Wangler,FB,SR,6-2,240,"Royal Oak, MI",De La Salle
28,Brandon Watson,DB,SR,5-11,204,"Wilmington, DE",Eastern Christian Academy
96,Julius Welschof,DL,FR,6-6,253,"Miesbach, Germany",FOS Altoetting
15,Jacob West,WR,SR,6-1,205,"Pinckney, MI",Pinckney
19,Brendan White,WR,SR,6-1,195,"Scottsdale, AZ",Notre Dame Prep
13,Tru Wilson,RB,JR,5-10,202,"Warren, MI",De La Salle
15,Chase Winovich,DL,SR,6-3,255,"Jefferson Hills, PA",Thomas Jefferson
16,Max Wittwer,QB,FR,6-2,185,"Utica, MI",Eisenhower
26,J'Marick Woods,DB,SO,6-3,210,"Florence, AL",Florence
31,Jack Young,WR,SO,6-2,191,"Pittsburgh, PA",Mt. Lebanon
