No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
80,Yusuf Ali,WR,FR,5-9,175,"Detroit, MI",Maplewood (TN)
11,Brad Anderson,RB,SO,5-8,175,"Huntsville, AL",Bob Jones
25,Desmond Anderson,CB,SR,5-10,176,"Pacolet, SC",Broome
-,Brandon Archer,S,SO,6-0,178,"Memphis, TN",Christian Brothers
48,Miller Armstrong,LB,SO,6-0,225,"Murfreesboro, TN",Blackman
74,Robert Behanan,OL,SR,6-3,298,"Fairfield, OH",Fairfield HS
12,Reed Blankenship,S,SO,6-1,195,"Athens, AL",West Limestone
17,Landon Board,RB,FR,5-8,172,"Owensboro, KY",Owensboro
99,Matt Bonadies,P,SR,6-1,211,"Buford, GA",Buford
59,Dawson Bragg,OL,FR,6-6,303,"Goodlettsville, TN",White House
99,Jordan Branch,DL,FR,6-1,297,"Maury City, TN",Crockett County
73,Chandler Brewer,OL,SR,6-6,320,"Florence, AL",Florence
6,Khalil Brooks,LB,JR,5-11,206,"Atlanta, GA",Benjamin E. Mays
31,Justin Brown,CB,SO,6-0,185,"Birmingham, AL",A.H. Parker
5,Jocquez Bruce,WR,JR,5-10,175,"Knoxville, TN",South Doyle
34,Parker Bullion,WR,FR,6-4,215,"Brentwood, TN",Brentwood
-,Peyton Burke,WR,SO,5-11,183,"Lexington, KY",Tates Creek
23,Wesley Bush,DB,SR,6-1,192,"Macon, MS",Noxubee County
10,Jarek Campbell,LB,FR,6-0,201,"Murfreesboro, TN",Riverdale
87,Gatlin Casey,WR,SR,6-3,215,"Navarre, FL",Navarre
75,Blake Catlett,OL,SO,6-1,283,"Jackson, TN",Chester County
84,Zeke Cobb,WR,FR,6-3,215,"Dalton, GA",Dalton
96,Rosheem Collins,DL,SR,6-1,316,"Waycross, GA",Ware County
16,Chase Cunningham,QB,FR,5-11,183,"Knoxville, TN",Knoxville Catholic
76,D.J. Delfendahl,OL,FR,6-4,291,"Mt. Juliet, TN",Mt. Juliet
24,Zack Dobson,WR,FR,5-8,170,"Knoxville, TN",Fulton
-,Jack Dunphy,LS,FR,5-10,210,"Vestavia Hills, AL",Vestavia Hills
22,Xavier Dupree,WR,SO,5-11,170,"Decatur, GA",South Gwinnett
70,Tyler Falvey,OL,FR,6-4,321,"Altamonte Springs, FL",Lake Brantley
72,Josh Fannin,OL,JR,6-3,281,"Hoschton, GA",Mill Creek
36,Kamau Farrell-Burke,DB,JR,6-3,185,"Toronto, Canada",Pickering
41,Caleb Felton,LB,SO,6-1,210,"Muscle Shoals, AL",Muscle Shoals
91,Jordan Ferguson,DT,SO,6-2,285,"Atlanta, GA",Cartersville
46,Dalton Frantz,HB,FR,6-0,222,"Murfreesboro, TN",Siegel
-,Joseph Freeland,CB,SR,6-2,199,"Hopkinsville, KY",Christian County
-,Sam French,PK,FR,5-11,195,"Nolensville, TN",Ravenwood
15,Raheme Fuller,DB,FR,6-3,205,"Ft. Lauderdale, FL",Boyd-Anderson
27,Ruben Garnett,WR,JR,5-9,168,"Hepzibah, GA",Aquinas
66,Will Gilchrist,OL,JR,6-3,275,"Pasadena, TX",Deer Park
38,Kendricks Gladney,S,JR,6-0,205,"Capitol Heights, MD",Charles Herbert Flowers
63,Eric Golston,OL,JR,6-3,307,"Long Beach, CA",St. John Bosco
28,Maurice Gordon,RB,JR,5-10,198,"Denton, TX",Denton Ryan
3,Gregory Grate Jr,S,FR,5-11,185,"Miami, FL",Carol City Senior
65,Marcus Greer,OL,FR,6-3,299,"St. Louis, MO",Chaminade College Prep
97,Aaron Griffith,DT,JR,6-0,289,"Union City, CA",James Logan
30,Darius Harris,LB,SR,6-2,238,"Horn Lake, MS",Horn Lake HS
68,Luke Harris,OL,SO,6-4,292,"Lafayette, IN",Lafayette
47,Reginald Henderson,WR,SO,6-2,206,"Belle Glade, FL",Clewiston
58,Russ Hiett,LS,SO,6-0,198,"Kennesaw, GA",Kennesaw Mountain
18,Crews Holt,PK,SO,5-11,185,"Brentwood, TN",Ravenwood
22,Cordell Hudson,DB,SR,5-11,189,"Largo, FL",Largo
82,Devon Jackson,WR,JR,6-2,205,"Renton, WA",Lindbergh
55,Carlos Johnson,OL,SR,6-3,338,"Nashville, TN",Pearl Cohn HS
4,O.J. Johnson,DB,SR,6-0,199,"Homerville, GA",Clinch County
13,Tyrese Johnson,WR,SO,5-8,171,"Halls, TN",Halls
40,Avery Jones,LB,JR,6-1,238,"Anaheim Hills, CA",Canyon
43,Jahmal Jones,DE,SR,6-3,257,"Norcross, GA",Norcross
-,D'Monte Kemp,RB,FR,5-9,177,"Millington, TN",Millington
67,Jacob King,OL,FR,6-4,313,"Brentwood, TN",John Overton
