No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
39,Nigel Adams,LB,SO,5-11,233,"Lawrenceville, GA",Central Gwinnett
2,Joshua Allen,DB,SR,-,206,"Charlotte, NC",Victory Christian
20,Jack Alpert,DB,SR,6-1,191,"Cleveland, OH",Cuyahoga Heights
1,Cedric Asseh,DB,JR,6-1,192,"Loganville, GA",Grayson
6,Travion Banks,DB,JR,5-11,180,"Evanston, IL",Evanston
49,Bart Baratti,DB,JR,6-1,202,"Spring, TX",Klein Oak
44,Nate Becker,TE,JR,6-5,264,"Carmel, IN",Carmel
18,Jaylon Bester,RB,SO,5-8,182,"Belleville, IL",Althoff Catholic
8,Cam Blakely,WR,FR,6-5,202,"Knoxville, TN",Knoxville Catholic
15,Michael Bonds,QB,FR,6-1,211,"Orange County, CA",St. Francis
17,Alec Bornhorst,QB,FR,6-4,215,"Gainesville, GA",Lakeview Academy
18,Cedric Boswell,DB,JR,5-11,190,"Beverly Hills, MI",Groves
28,Mike Brown,DB,SO,6-1,211,"Grand Rapids, MI",Grand Rapids Catholic Central
89,Maleak Bryant,TE,FR,6-6,230,"Atlanta, GA",Mays
26,Austin Buroker,DB,FR,6-2,190,"Kenton, OH",Kenton
27,Kobe Burse,DB,JR,6-0,231,"Muskegon Heights, MI",Mona Shores
16,Mitchell Burton,DB,FR,6-2,218,"Columbus, IN",Columbus North
82,Kameron Butler,DL,FR,6-3,255,"Florence, KY",Covington Catholic
92,Pasquale Calcagno,DL,SR,6-4,244,"St. Charles, IL",St. Francis
84,Will Carlton,WR,FR,6-1,190,"Roswell, GA",Blessed Trinity Catholic
69,Brody Carper,OL,FR,6-3,290,"Mogadore, OH",Springfield
47,Chris Cavalaris,DB,FR,5-10,190,"Lake Forest, IL",Lake Forest
57,Bennett Clark,OL,FR,6-6,291,"Zionsville, IN",Zionsville Community
58,Doug Costin,DL,JR,6-2,295,"West Chester, PA",Bishop Shanahan
59,Evan Crabtree,LS,JR,5-11,242,"Dublin, OH",Dublin Coffman
15,Deondre Daniels,DB,SR,5-11,201,"Goose Creek, SC",Goose Creek
35,Michael Davenport,TE,FR,6-1,199,"Cincinnati, OH",Walnut Hills
54,Tommy Doyle,OL,SO,6-8,315,"Edina, MN",Edina
94,Mack Duffin,DL,SR,6-2,290,"Avon, IN",Avon
25,Dallas Fields,LB,FR,6-1,231,"Toledo, OH",Central Catholic
85,Tyler Fleetwood,WR,SO,6-1,203,"Lilburn, GA",Parkview
81,James Gardner,WR,SR,6-4,217,"Fort Lauderdale, FL",Fort Lauderdale
1,Isaiah Gentry-Madaris,WR,SR,6-4,218,"Cincinnati, OH",Moeller
51,Danny Godlevske,OL,SO,6-2,300,"Indianapolis, IN",Bishop Chatard
34,Isaac Hampton,DL,FR,6-0,293,"Charlotte, NC",Mallard Creek
80,Quentin Hardy,TE,JR,6-5,244,"Murfreesboro, TN",Blackman
16,Zack Hazlett,WR,SO,5-11,197,"Dublin, OH",Dublin Jerome
46,Andrew Homer,TE,SO,6-6,248,"Cincinnati, OH",St. Xavier
23,Davion Johnson,RB,FR,5-10,220,"Pontiac, MI",West Bloomfield
45,Cole Jones,DL,JR,6-0,225,"Oxford, OH",St. Xavier
29,Zach Kahn,RB,SO,5-10,194,"Strongsville, OH",Strongsville
97,Will Kellison,DL,FR,6-4,252,"Indianapolis, IN",Bishop Chatard
95,Ben Kimpler,DL,SO,6-5,238,"Libertyville, IL",Libertyville
38,Brad Koenig,LB,SR,6-1,230,"Ann Arbor, MI",Pioneer
4,Allan Koikoi,DB,JR,5-11,187,"Baltimore, MD",St. Paul's
9,Kyle Kramer,P,JR,6-3,215,"Glen Ellyn, IL",Glenbard West
62,Trent Kramer,LS,SO,6-0,250,"Naperville, IL",Benet Academy
32,Brandon LaBrie,RB,FR,5-10,195,"Westlake Village, CA",Oaks Christian
75,Jarrett LaRubbio,OL,JR,6-5,308,"Middletown, OH",Lakota East
12,Pete Lampert,QB,SO,6-4,211,"Cincinnati, OH",Moeller
37,Nick Lavigna,LB,SO,6-2,208,"Cleveland, OH",St. Ignatius
78,Ian Leever,OL,JR,6-6,300,"Loveland, OH",Loveland
90,Dean Lemon,DL,JR,6-2,246,"Kettering, OH",Archbishop Alter
88,Mitchell Lewis,TE,FR,6-5,251,"Lisle, IL",Naperville North
30,Josh Maize,DL,SO,6-3,244,"Deerfield, IL",Deerfield
9,Alex Malzone,QB,JR,6-2,231,"Farmington Hills, MI",Brother Rice
19,Nick Marosi,WR,JR,6-1,205,"Grand Rapids, MI",Catholic Central
93,David Marsh,DL,FR,6-3,258,"Indianapolis, IN",Bishop Chatard
10,AJ Mayer,QB,FR,6-3,213,"Edgewood, KY",Covington Catholic
